chr18	5745603	5747803
chr18	5979003	5981003
chr18	6501003	6503403
chr18	6569803	6572403
chr18	6597403	6600003
chr18	6644803	6647403
chr18	7256003	7258403
chr18	7272003	7274403
chr18	7892203	7894803
chr18	11323003	11324403
chr18	11713003	11715803
chr18	11821603	11824603
chr18	12988603	12990203
chr18	13279203	13281803
chr18	13684203	13686803
chr18	19673203	19676003
chr18	19681003	19683803
chr18	19756403	19759003
chr18	21948203	21950203
chr18	22281203	22284003
chr18	22503403	22505203
chr18	22558203	22560603
chr18	22598203	22601403
chr18	22813803	22814603
chr18	23312403	23315403
chr18	25763003	25764803
chr18	26579603	26581803
chr18	28354403	28357003
chr18	29601803	29604003
chr18	32203603	32206203
chr18	32373603	32375803
chr18	32939603	32942003
chr18	37238003	37240203
chr18	37602803	37605203
chr18	39407203	39408803
chr18	39452603	39454803
chr18	39665203	39667603
chr18	39890003	39892203
chr18	40509203	40511403
chr18	42135603	42137003
chr18	43862203	43864603
chr18	44115603	44117803
chr18	45413403	45416203
chr18	46056403	46058203
chr18	46328003	46330403
chr18	46367403	46369803
chr18	46523403	46525803
chr18	47430803	47433203
chr18	47484803	47486803
chr18	47757003	47760003
chr18	48952203	48954403
chr18	49089003	49091803
chr18	49095203	49097203
chr18	49099403	49102003
chr18	49147603	49150403
chr18	50412403	50415203
chr18	50947603	50950603
chr18	50952603	50954803
chr18	53601603	53603803
chr18	54314803	54316203
chr18	54393403	54396003
chr18	55522803	55525003
chr18	56361203	56363203
chr18	56495803	56498403
chr18	56912603	56915203
chr18	58532603	58534403
chr18	59320003	59322603
chr18	59353803	59355603
chr18	62077603	62079803
chr18	65252803	65254403
chr18	69886603	69888803
chr18	70111603	70113003
chr18	70907403	70909803
chr18	75172403	75174403
chr18	75608403	75611003
chr18	77265603	77268603
chr18	77359403	77362203
chr18	77369803	77372003
chr19	3057609	3058409
chr19	6652409	6653409
chr19	6654809	6657609
chr19	7710209	7711809
chr19	10912009	10914409
chr19	17508209	17511009
chr19	19158009	19161009
chr19	23361609	23364809
chr19	23367809	23370409
chr19	28716809	28719009
chr19	28814209	28817009
chr19	28891209	28893209
chr19	29706409	29708609
chr19	31914809	31917609
chr19	32009209	32011009
chr19	33318209	33320809
chr19	34448609	34450609
chr19	35452809	35453809
chr19	35879809	35882609
chr19	35960809	35964009
chr19	38960809	38962809
chr19	39212009	39215209
chr19	39486009	39488009
chr19	45412609	45414209
chr19	46780009	46783209
chr19	47090409	47092809
chr19	47699609	47702209
chr19	48184809	48187209
chr19	51865209	51867809
chr19	52050209	52052809
chr19	56909209	56911809
chr2	1163797	1166397
chr2	4657397	4659797
chr2	5213797	5215797
chr2	8452597	8454397
chr2	10616797	10619197
chr2	11049997	11050997
chr2	11892997	11895597
chr2	12213797	12215597
chr2	13961997	13965997
chr2	15324397	15326397
chr2	18581997	18584397
chr2	20213397	20214397
chr2	22581397	22584197
chr2	22982997	22985197
chr2	24993397	24996397
chr2	27902997	27905997
chr2	30336797	30339197
chr2	30557197	30559597
chr2	33287397	33288997
chr2	34942197	34945397
chr2	35014197	35016597
chr2	35665797	35668197
chr2	36038797	36041197
chr2	36043197	36045197
chr2	37070397	37072597
chr2	37532197	37534997
chr2	37569597	37570597
chr2	37606997	37609197
chr2	37610997	37613597
chr2	37616397	37618997
chr2	37768597	37770397
chr2	38311997	38314997
chr2	41956797	41959397
chr2	42410397	42412797
chr2	42422997	42425597
chr2	44906797	44909597
chr2	44995197	44997597
chr2	45343597	45345597
chr2	45572197	45574397
chr2	47388197	47390397
chr2	47397797	47399797
chr2	47742797	47745797
chr2	47798397	47798997
chr2	47954597	47956997
chr2	47967797	47970997
chr2	48668797	48669397
chr2	49355397	49357597
chr2	55926197	55927997
chr2	58538797	58541397
chr2	58660597	58663397
chr2	62335597	62339197
chr2	64176597	64178797
chr2	64372597	64373597
chr2	64922197	64924797
chr2	65793197	65795197
chr2	67774797	67776797
chr2	68145997	68147797
chr2	68705397	68707397
chr2	69383997	69386197
chr2	71389397	71392197
chr2	74679197	74680997
chr2	77535397	77537397
chr2	77678197	77680597
chr2	78079197	78081197
chr2	79521197	79523597
chr2	81631197	81633997
chr2	82239797	82242397
chr2	82257197	82259997
chr2	86272397	86274197
chr2	98023597	98026197
chr2	98278797	98279397
chr2	98435197	98437597
chr2	98647797	98651797
chr2	98658797	98660997
chr2	98973397	98974997
chr2	99697597	99699797
chr2	102856797	102859597
chr2	102892797	102896397
chr2	102971797	102973997
chr2	103754997	103757797
chr2	104396997	104401997
chr2	107377397	107380397
chr2	107897997	107899597
chr2	108238997	108240597
chr2	111919997	111922797
chr2	112796197	112798997
chr2	113648197	113650197
chr2	114382397	114383597
chr2	115842597	115845197
chr2	116260597	116263797
chr2	122502997	122505397
chr2	122828797	122831397
chr2	123851197	123853997
chr2	124438397	124440997
chr2	125366597	125369597
chr2	127595197	127597397
chr2	127699197	127701997
chr2	128952597	128955397
chr2	128976997	128979997
chr2	128990797	128993797
chr2	129170397	129173197
chr2	129181997	129183797
chr2	131150197	131152397
chr2	131833397	131836197
chr2	132141397	132142997
chr2	132150797	132153197
chr2	133160197	133162997
chr2	133350397	133351797
chr2	134201797	134202997
chr2	136846997	136848997
chr2	137075597	137078597
chr2	137669797	137671797
chr2	137806397	137808597
chr2	139791997	139794397
chr2	140520597	140522397
chr2	142702997	142704797
chr2	143949797	143951997
chr2	144403197	144404997
chr2	146555197	146557197
chr2	148419197	148421197
chr2	152631997	152634597
chr2	153607797	153610397
chr2	153673197	153675597
chr2	155432797	155434797
chr2	155436397	155439797
chr2	157575997	157578397
chr2	157938397	157940797
chr2	158794397	158796397
chr2	159850797	159853397
chr2	161227397	161230397
chr2	161507397	161509997
chr2	162099597	162100197
chr2	162968997	162971397
chr2	165636397	165638797
chr2	171837397	171839397
chr2	174016397	174018797
chr2	178953597	178955797
chr2	179000397	179002797
chr2	180414197	180416597
chr2	181963997	181965997
chr2	183793997	183796597
chr2	183810597	183815597
chr2	184860797	184864397
chr2	187418997	187421397
chr2	190171797	190174797
chr2	190176997	190178597
chr2	191015797	191016197
chr2	191033597	191035197
chr2	191500997	191503197
chr2	191903797	191906997
chr2	193787197	193788197
chr2	197614797	197616797
chr2	197872597	197874397
chr2	198186997	198189197
chr2	200914797	200917397
chr2	202770397	202773197
chr2	202793597	202796197
chr2	203201997	203203997
chr2	204577597	204579397
chr2	205068997	205071997
chr2	205185397	205187597
chr2	207887197	207888997
chr2	207986597	207989797
chr2	208013197	208016197
chr2	209944597	209945997
chr2	211036997	211037597
chr2	211228397	211231197
chr2	215494197	215496397
chr2	216067997	216070397
chr2	216191797	216194397
chr2	216750397	216752797
chr2	217150797	217153597
chr2	217156197	217158997
chr2	217181197	217184397
chr2	217209197	217211797
chr2	220144997	220145797
chr2	222342197	222345597
chr2	224955597	224957997
chr2	225022397	225024197
chr2	225079397	225082597
chr2	225182397	225184397
chr2	225280997	225283197
chr2	225664997	225667597
chr2	231826597	231827197
chr2	234237597	234239397
chr2	235557797	235560397
chr2	237267397	237269597
chr2	241608397	241611397
chr20	2910808	2913408
chr20	6257808	6260008
chr20	6555808	6558208
chr20	6817408	6820208
chr20	6919408	6921608
chr20	8339808	8342408
chr20	8412608	8415008
chr20	9669408	9671008
chr20	11583008	11585208
chr20	14190408	14192408
chr20	14306008	14308208
chr20	14394408	14396808
chr20	15135408	15138408
chr20	17041408	17043608
chr20	18081408	18084208
chr20	20082608	20084408
chr20	22543208	22545408
chr20	23191208	23194208
chr20	31561008	31564608
chr20	33227008	33229408
chr20	34598008	34600008
chr20	35968208	35969808
chr20	37187608	37190408
chr20	37219808	37221808
chr20	37227008	37229408
chr20	37235008	37237608
chr20	37240608	37243008
chr20	38931808	38934408
chr20	39491408	39493608
chr20	42374608	42376808
chr20	43119808	43121808
chr20	43390408	43392208
chr20	43590008	43590808
chr20	44895608	44898408
chr20	46349208	46350808
chr20	46389808	46392008
chr20	46504408	46506208
chr20	46814808	46817008
chr20	46857608	46860408
chr20	46907808	46909608
chr20	46915008	46917208
chr20	46948208	46950208
chr20	47469608	47471608
chr20	47473608	47476208
chr20	48057408	48059008
chr20	48554808	48556808
chr20	49066608	49069008
chr20	49637608	49638608
chr20	49674008	49675408
chr20	49699008	49701408
chr20	49803008	49804608
chr20	50065008	50067008
chr20	51456208	51458208
chr20	53465408	53467608
chr20	53717408	53720608
chr20	54922208	54924808
chr20	55484208	55485808
chr20	55577208	55579808
chr20	56293008	56295208
chr20	56906008	56908808
chr20	59626008	59627208
chr20	62790608	62793208
chr21	15474402	15478202
chr21	19293602	19296402
chr21	24252402	24255202
chr21	24309802	24312402
chr21	24385002	24387602
chr21	32371802	32374002
chr21	32495202	32497802
chr21	34037402	34039802
chr21	36119002	36120002
chr21	36666002	36668402
chr21	37805802	37808402
chr21	39536602	39538802
chr21	39728202	39730002
chr21	40183802	40186802
chr21	40366002	40368402
chr21	41922402	41924802
chr21	43061002	43063602
chr21	43882002	43884202
chr21	44231802	44234002
chr21	45340602	45343402
chr21	45890002	45892802
chr22	19619208	19620408
chr22	24845608	24847608
chr22	26362008	26364008
chr22	26800008	26802408
chr22	27348008	27350608
chr22	28604608	28606808
chr22	31757408	31760608
chr22	32533008	32536408
chr22	33087208	33089208
chr22	36557808	36559808
chr22	36567208	36569808
chr22	41457208	41459408
chr22	42507008	42509608
chr22	42567208	42569408
chr22	42943008	42946408
chr22	43280608	43282608
chr22	45886208	45890208
chr22	46727608	46730208
chr22	46809208	46811408
chr22	48081408	48084608
chr22	48092808	48095408
chr22	48099408	48101808
chr22	48111808	48114008
chr22	48119008	48121608
chr22	48174408	48176608
chr22	49514608	49518008
chr22	49984408	49986808
chr3	1276798	1279198
chr3	5043198	5045398
chr3	5748598	5750998
chr3	7968598	7970598
chr3	8218198	8221598
chr3	8223998	8225398
chr3	8521598	8524398
chr3	8601798	8603398
chr3	13198598	13200998
chr3	17454398	17456598
chr3	17577398	17580198
chr3	17587598	17589798
chr3	17881598	17883798
chr3	18059598	18061998
chr3	18241398	18244198
chr3	18274598	18279398
chr3	21008798	21010398
chr3	21229398	21231598
chr3	21418198	21420398
chr3	21422998	21425198
chr3	27754198	27757998
chr3	27761998	27762598
chr3	27769198	27771998
chr3	27929998	27932198
chr3	30164998	30167598
chr3	31023398	31025398
chr3	33102198	33104598
chr3	34075198	34077798
chr3	34450798	34452998
chr3	36932998	36936198
chr3	37544798	37547198
chr3	37783398	37785798
chr3	38642598	38644398
chr3	39207198	39209398
chr3	39624398	39626598
chr3	41141998	41144398
chr3	41277998	41279198
chr3	41451798	41454398
chr3	42486798	42489398
chr3	42847198	42848398
chr3	42925798	42929198
chr3	45097798	45098998
chr3	46606398	46606998
chr3	47065598	47067798
chr3	51577198	51579798
chr3	51597198	51599598
chr3	51833998	51837998
chr3	51901998	51904798
chr3	52161798	52163598
chr3	53250398	53252598
chr3	54997198	54999398
chr3	57170398	57172998
chr3	58207198	58209598
chr3	58426198	58429398
chr3	58736198	58737998
chr3	59797798	59799798
chr3	60916798	60919198
chr3	63832798	63835798
chr3	66502998	66505598
chr3	66867998	66871398
chr3	70134598	70136398
chr3	73490398	73492998
chr3	74872198	74874998
chr3	75498998	75500998
chr3	78400798	78403798
chr3	79133998	79135998
chr3	79986398	79987998
chr3	88211798	88213598
chr3	89634798	89636598
chr3	89937598	89940198
chr3	93784598	93786998
chr3	93968598	93971798
chr3	93975598	93979798
chr3	94066798	94069598
chr3	94297398	94299998
chr3	94969798	94971398
chr3	96994798	96997598
chr3	100167998	100171398
chr3	101999398	102001998
chr3	104041198	104043598
chr3	104144598	104147398
chr3	107002598	107005598
chr3	110337598	110339598
chr3	110928998	110931398
chr3	111570198	111574598
chr3	115484598	115486798
chr3	116283998	116286998
chr3	117110198	117113598
chr3	117344598	117346798
chr3	118490598	118493198
chr3	118924798	118927398
chr3	118929198	118931598
chr3	119135998	119138998
chr3	120323198	120325598
chr3	121726998	121730998
chr3	122693198	122695598
chr3	122798998	122801398
chr3	122912598	122915198
chr3	124466598	124468998
chr3	124474998	124477598
chr3	124628398	124630998
chr3	125400998	125403398
chr3	125549798	125552598
chr3	125555998	125559398
chr3	126605798	126608398
chr3	129252598	129255398
chr3	129413798	129416198
chr3	129901398	129904198
chr3	134359598	134361998
chr3	136750598	136753198
chr3	137496798	137498998
chr3	138596998	138599998
chr3	139017398	139019598
chr3	140699398	140701398
chr3	141052598	141055398
chr3	141066998	141069598
chr3	143587798	143589598
chr3	144952598	144954998
chr3	145980198	145982998
chr3	146126798	146130398
chr3	146261198	146261598
chr3	146271398	146273398
chr3	146498198	146500598
chr3	147604398	147605998
chr3	149895798	149898398
chr3	149932998	149935198
chr3	150455198	150457598
chr3	150993398	150995198
chr3	151284598	151287198
chr3	153332998	153335398
chr3	156456798	156459198
chr3	156614798	156617598
chr3	156825598	156828398
chr3	161875398	161876598
chr3	164056998	164060598
chr3	169920998	169922998
chr3	170388998	170390998
chr3	170414798	170417398
chr3	170534198	170536998
chr3	171656798	171658598
chr3	172324598	172326998
chr3	176380798	176383998
chr3	176542798	176544798
chr3	176996198	177003198
chr3	177011598	177014198
chr3	179325998	179328598
chr3	179584598	179587798
chr3	182825198	182827198
chr3	183070798	183073598
chr3	183300998	183303598
chr3	186727598	186730398
chr3	187168198	187169998
chr3	189861198	189864198
chr3	189884598	189887798
chr3	189899998	189902198
chr3	189955998	189958198
chr3	190908798	190910998
chr3	191606198	191608398
chr3	191615998	191618398
chr3	192417198	192419998
chr3	192644598	192645798
chr3	192712598	192715198
chr3	194208798	194210598
chr3	194242398	194244198
chr3	195811798	195813798
chr3	197190998	197193598
chr3	197254198	197256798
chr3	197420998	197423198
chr4	3847601	3850401
chr4	3927601	3930801
chr4	4031201	4033801
chr4	6117401	6121401
chr4	6138001	6140801
chr4	6173801	6178201
chr4	6183201	6186001
chr4	6200001	6201201
chr4	6828001	6830201
chr4	7950201	7952201
chr4	8431201	8433001
chr4	9069401	9071801
chr4	9600201	9603001
chr4	9774801	9776401
chr4	10234601	10237001
chr4	10763401	10766401
chr4	10944601	10947201
chr4	10983201	10986201
chr4	11261001	11262401
chr4	11806601	11809201
chr4	11813001	11815001
chr4	14175401	14177201
chr4	14525201	14527401
chr4	16813201	16814401
chr4	18936601	18939001
chr4	27510001	27512401
chr4	27975201	27977801
chr4	28292601	28294401
chr4	34513001	34515601
chr4	34964801	34967401
chr4	36027001	36030001
chr4	36969201	36971401
chr4	37317801	37320201
chr4	38696601	38699001
chr4	48595801	48598201
chr4	53126001	53128601
chr4	53134401	53137401
chr4	53257001	53260001
chr4	54784801	54787601
chr4	55062601	55064801
chr4	55431801	55434201
chr4	55525001	55526201
chr4	55533001	55535401
chr4	55879401	55882201
chr4	56453601	56455601
chr4	56540601	56543001
chr4	57189401	57191401
chr4	57471001	57472801
chr4	59334401	59336601
chr4	66673601	66675801
chr4	67631601	67633801
chr4	78044201	78046601
chr4	79140001	79145201
chr4	79543001	79545001
chr4	80772401	80774601
chr4	83636001	83638601
chr4	86810601	86813001
chr4	87230201	87232401
chr4	88441001	88443401
chr4	89269401	89271801
chr4	90530201	90532601
chr4	95085401	95088001
chr4	95095401	95098201
chr4	95303201	95306001
chr4	96467601	96469001
chr4	96680601	96683201
chr4	98238001	98240401
chr4	102035001	102037601
chr4	106525801	106528401
chr4	108073201	108075601
chr4	109635001	109637601
chr4	110849001	110851801
chr4	113774601	113777001
chr4	115246601	115248801
chr4	116030801	116032801
chr4	122331401	122334001
chr4	125133201	125134801
chr4	125136201	125138401
chr4	125200001	125202201
chr4	125552201	125554201
chr4	128345801	128348401
chr4	128435201	128438201
chr4	131487601	131490201
chr4	131619801	131622201
chr4	137543001	137546001
chr4	139318801	139321201
chr4	141133001	141136001
chr4	141435801	141438801
chr4	141550601	141553001
chr4	141808801	141810201
chr4	144228601	144231001
chr4	144775201	144777601
chr4	144896001	144898601
chr4	144998801	145001801
chr4	146650201	146651601
chr4	148037601	148040001
chr4	148442801	148445601
chr4	151412001	151414801
chr4	152012801	152015601
chr4	153540801	153543001
chr4	154751401	154753401
chr4	156973001	156976201
chr4	160541001	160543401
chr4	161426001	161428001
chr4	167591001	167592601
chr4	170267001	170269601
chr4	170921801	170923801
chr4	171036601	171039001
chr4	172031601	172034001
chr4	172078201	172080401
chr4	172910001	172912601
chr4	172936201	172938601
chr4	174856201	174858601
chr4	174863401	174865601
chr4	176926401	176928601
chr4	177219601	177222401
chr4	180647801	180651001
chr4	182179001	182181401
chr4	182666001	182668401
chr4	184265601	184267801
chr4	188153601	188155001
chr5	1144473	1147073
chr5	5198473	5200873
chr5	5557873	5560873
chr5	6594673	6597273
chr5	6978273	6980473
chr5	9560873	9563873
chr5	9598473	9601873
chr5	9814273	9816673
chr5	9828273	9830673
chr5	10901673	10903473
chr5	15637473	15639473
chr5	16391473	16393873
chr5	16419673	16422473
chr5	17100273	17103073
chr5	17179673	17182273
chr5	17882273	17884673
chr5	22507673	22510073
chr5	23387473	23390673
chr5	29001673	29003473
chr5	29112073	29115673
chr5	31561873	31563873
chr5	31691073	31693273
chr5	31814273	31816873
chr5	35315873	35318873
chr5	38338673	38342073
chr5	38472273	38474273
chr5	38602273	38604273
chr5	42620473	42622273
chr5	43466673	43469473
chr5	44505473	44507673
chr5	44511873	44512873
chr5	45134273	45136473
chr5	50102873	50105073
chr5	53884873	53887273
chr5	55470473	55472473
chr5	57366873	57369073
chr5	58193073	58195673
chr5	58207873	58210673
chr5	59336873	59339073
chr5	59499073	59501673
chr5	60584473	60586273
chr5	60954273	60956273
chr5	64039673	64042673
chr5	64577473	64579873
chr5	65772873	65774673
chr5	68607473	68609273
chr5	71353073	71355073
chr5	73380473	73382673
chr5	73831673	73833873
chr5	74437873	74440273
chr5	74760073	74763273
chr5	76208473	76210673
chr5	76282073	76284273
chr5	76526473	76528473
chr5	77075873	77078273
chr5	78059673	78061273
chr5	85027473	85029473
chr5	85579873	85581273
chr5	86176073	86178673
chr5	86191473	86194473
chr5	90436073	90438273
chr5	93126673	93128273
chr5	93908073	93911073
chr5	95003873	95006673
chr5	95041673	95043673
chr5	95485073	95487273
chr5	97817673	97819673
chr5	98077473	98080073
chr5	100305673	100308473
chr5	100650673	100653673
chr5	101013273	101015073
chr5	102142073	102144673
chr5	104628273	104630873
chr5	106630873	106632873
chr5	107149473	107151473
chr5	110920273	110921873
chr5	111867873	111870673
chr5	112052473	112055073
chr5	116918273	116920073
chr5	118622473	118624873
chr5	118745073	118747673
chr5	119124673	119126073
chr5	119741073	119743073
chr5	123612273	123615473
chr5	123663673	123665873
chr5	125349673	125352673
chr5	127737473	127740073
chr5	128816673	128818473
chr5	129425073	129426873
chr5	134324473	134327073
chr5	135156273	135158673
chr5	135193873	135196473
chr5	135789273	135790873
chr5	135858273	135860673
chr5	139638273	139640273
chr5	139952673	139955473
chr5	141174073	141175873
chr5	142270673	142272473
chr5	146477473	146479273
chr5	147469073	147471673
chr5	150381673	150383873
chr5	150692073	150694273
chr5	150728073	150730073
chr5	150784073	150787073
chr5	151052073	151053073
chr5	151842873	151845273
chr5	152198473	152200873
chr5	153464273	153466873
chr5	153763473	153765473
chr5	154653073	154655673
chr5	156967273	156969873
chr5	157003673	157005273
chr5	157520673	157522673
chr5	157592273	157594873
chr5	158951873	158953673
chr5	159046273	159049473
chr5	160679073	160681473
chr5	161705673	161711873
chr5	162416273	162418873
chr5	166169473	166171873
chr5	166388273	166390673
chr5	167246873	167249273
chr5	167272073	167274673
chr5	167276473	167279273
chr5	167604273	167606673
chr5	168955273	168956873
chr5	169229873	169231473
chr5	169418873	169421473
chr5	169535873	169539873
chr5	171049873	171052073
chr5	173593073	173595273
chr5	175597873	175600273
chr5	175613473	175615473
chr5	175993273	175994073
chr5	177896273	177898873
chr5	177990073	177993273
chr5	179192873	179195673
chr5	179433873	179436473
chr5	179485673	179488273
chr6	1724001	1726401
chr6	6477001	6479801
chr6	8505601	8508201
chr6	11007001	11010001
chr6	14243401	14245401
chr6	15438601	15441401
chr6	16257001	16260201
chr6	20271601	20274001
chr6	21386401	21388601
chr6	27033601	27036001
chr6	27592401	27594801
chr6	28733201	28735601
chr6	30674401	30676801
chr6	32125601	32127401
chr6	34527801	34530401
chr6	36254801	36257201
chr6	38367601	38369601
chr6	38400001	38403201
chr6	40232601	40235001
chr6	40975001	40976801
chr6	43234401	43236401
chr6	46435401	46438001
chr6	47100001	47103201
chr6	47224401	47226401
chr6	47601001	47603001
chr6	50509601	50511601
chr6	52725601	52727201
chr6	53233801	53236201
chr6	56535601	56537801
chr6	62295401	62298001
chr6	65677601	65680601
chr6	66998401	67001201
chr6	68583201	68585401
chr6	68848401	68850801
chr6	70596801	70599001
chr6	70838001	70839801
chr6	77511601	77514001
chr6	78802601	78805601
chr6	80863001	80865601
chr6	81360601	81362801
chr6	82970201	82972801
chr6	83260601	83262401
chr6	84849001	84851601
chr6	86608001	86611801
chr6	87311201	87313801
chr6	87324401	87326601
chr6	87622801	87626601
chr6	87653001	87655001
chr6	88260801	88263401
chr6	91383801	91389201
chr6	91740401	91742201
chr6	95963201	95965601
chr6	101907201	101909401
chr6	104321801	104324601
chr6	104773601	104775601
chr6	106340201	106341601
chr6	106399201	106402201
chr6	108445801	108446601
chr6	108563201	108564801
chr6	109503801	109505401
chr6	110934801	110937201
chr6	111798401	111800001
chr6	112095801	112098401
chr6	114971401	114973001
chr6	115086801	115088801
chr6	117873401	117875601
chr6	118060601	118063001
chr6	118527801	118530201
chr6	119837801	119840201
chr6	122449801	122452401
chr6	123364801	123367801
chr6	123958801	123959401
chr6	129875801	129879201
chr6	129885801	129887601
chr6	133718201	133720401
chr6	138422601	138424201
chr6	138561201	138564201
chr6	139840201	139842001
chr6	142277001	142279401
chr6	144684801	144687001
chr6	145125201	145127401
chr6	145332401	145334601
chr6	145338401	145340201
chr6	146675401	146678401
chr6	147759201	147761601
chr6	147819201	147821601
chr6	151909601	151912601
chr6	151967601	151970801
chr6	152003601	152005801
chr6	153021201	153023401
chr6	155618201	155620001
chr6	157479001	157481801
chr6	158152201	158154601
chr6	161394001	161399201
chr6	165986001	165988801
chr6	166617401	166619601
chr6	168145001	168147601
chr6	168378601	168381001
chr6	168600201	168602401
chr6	168763801	168766001
chr6	170045201	170047801
chr6	170055001	170058201
chr7	2649377	2651977
chr7	3788977	3791377
chr7	4739977	4741977
chr7	4884577	4886777
chr7	4921377	4922177
chr7	5751977	5754377
chr7	9497177	9500177
chr7	11530177	11532977
chr7	15092177	15095377
chr7	16550977	16553177
chr7	17169177	17171577
chr7	17810977	17813177
chr7	18809377	18811777
chr7	20739577	20741377
chr7	21156377	21158577
chr7	22004577	22006577
chr7	23770377	23772577
chr7	25282577	25285777
chr7	25618377	25620577
chr7	27302577	27304977
chr7	28044177	28046777
chr7	29081577	29084377
chr7	30511577	30513577
chr7	31118777	31120977
chr7	33800177	33802577
chr7	33941777	33943977
chr7	35212377	35214777
chr7	35371177	35372777
chr7	35489377	35491777
chr7	37377177	37379577
chr7	37383777	37386377
chr7	37396377	37398777
chr7	37409977	37412577
chr7	37430977	37435377
chr7	37444377	37446577
chr7	38713977	38716577
chr7	39549777	39552177
chr7	42579377	42582177
chr7	42972977	42973577
chr7	44181777	44182177
chr7	45090977	45093377
chr7	46050177	46052177
chr7	46709777	46712577
chr7	49258377	49260777
chr7	52701977	52703977
chr7	66230177	66232577
chr7	67829377	67831577
chr7	68091177	68093577
chr7	68330177	68333377
chr7	68863377	68865377
chr7	70024377	70027177
chr7	70373377	70375777
chr7	70750377	70753177
chr7	70866777	70869777
chr7	71343177	71345577
chr7	71698177	71700377
chr7	72275577	72277777
chr7	73299977	73302377
chr7	73696977	73699577
chr7	74168777	74169977
chr7	75174977	75177577
chr7	75407577	75410777
chr7	79999777	80000377
chr7	81297777	81300177
chr7	81819777	81822377
chr7	84607777	84611577
chr7	91280177	91282377
chr7	92112177	92114977
chr7	92482577	92484577
chr7	93249777	93252177
chr7	93264577	93267377
chr7	95931977	95934377
chr7	95942977	95947777
chr7	95983177	95986177
chr7	99215377	99216177
chr7	100520177	100522377
chr7	103237377	103239777
chr7	103606777	103609177
chr7	105420577	105421777
chr7	106929977	106934577
chr7	107045377	107047177
chr7	107809977	107812377
chr7	107842177	107845177
chr7	112856777	112858577
chr7	114041577	114044177
chr7	115976977	115978177
chr7	117992977	117994977
chr7	118279577	118282177
chr7	120399977	120402377
chr7	121112777	121115177
chr7	121184377	121186977
chr7	121243577	121245977
chr7	127259177	127261777
chr7	129093177	129095577
chr7	131046977	131049577
chr7	131595177	131598577
chr7	132159377	132161577
chr7	133366377	133368977
chr7	138695777	138698177
chr7	139529977	139530777
chr7	139550777	139553777
chr7	139874777	139875577
chr7	139941177	139943377
chr7	144473977	144476777
chr7	147775377	147778177
chr7	148013777	148016977
chr7	148211177	148213777
chr7	151797177	151799177
chr7	152847777	152849977
chr7	155471977	155474777
chr7	156805977	156807977
chr7	158878577	158881777
chr8	2347601	2350001
chr8	4372001	4375001
chr8	5066001	5067401
chr8	5069401	5072001
chr8	7004601	7007201
chr8	7995801	7997801
chr8	8247401	8250201
chr8	8920601	8923201
chr8	9269001	9271201
chr8	10429001	10431001
chr8	11290801	11292801
chr8	11296001	11299401
chr8	11566201	11568401
chr8	12382601	12384201
chr8	12385401	12387201
chr8	12390001	12391801
chr8	12907401	12910001
chr8	14460201	14462801
chr8	15874801	15876801
chr8	16002601	16004801
chr8	16209401	16212001
chr8	17599801	17602801
chr8	17605401	17608001
chr8	19294601	19297801
chr8	20091201	20094201
chr8	20145401	20147801
chr8	20184601	20187601
chr8	20210001	20213201
chr8	20220001	20222401
chr8	21897401	21899401
chr8	23786801	23790401
chr8	25471401	25473801
chr8	25845601	25848601
chr8	29265201	29267401
chr8	29522001	29524201
chr8	29847401	29850401
chr8	29862001	29864801
chr8	32086601	32088601
chr8	34879801	34882201
chr8	35724201	35727801
chr8	35730601	35733001
chr8	36067001	36069601
chr8	39801201	39804201
chr8	39891601	39892801
chr8	39895001	39896201
chr8	40055001	40057401
chr8	40348801	40350801
chr8	40395201	40398201
chr8	41133001	41135801
chr8	41452401	41455001
chr8	42425801	42428401
chr8	42685801	42689201
chr8	52870001	52871401
chr8	54156801	54159401
chr8	55171201	55174201
chr8	55184801	55187401
chr8	55213401	55215601
chr8	55366201	55368201
chr8	55378601	55380401
chr8	57842801	57845601
chr8	58028001	58030201
chr8	65925401	65928001
chr8	67686001	67686401
chr8	69023201	69025801
chr8	69523201	69525401
chr8	71142801	71145401
chr8	71299601	71301401
chr8	72951201	72954201
chr8	73546201	73548801
chr8	75513201	75515001
chr8	75516601	75519401
chr8	82311001	82313801
chr8	82464001	82465401
chr8	84419801	84422001
chr8	85790601	85793401
chr8	86403001	86405201
chr8	87056201	87058601
chr8	87075001	87078001
chr8	87142001	87144001
chr8	91215001	91216801
chr8	91366401	91368601
chr8	95561001	95563201
chr8	100100601	100103201
chr8	107806001	107809001
chr8	108568201	108570601
chr8	109756401	109759201
chr8	110020001	110021801
chr8	112992801	112995201
chr8	117698001	117700401
chr8	119529801	119532401
chr8	120338201	120339801
chr8	120342201	120344601
chr8	120729401	120731201
chr8	123209801	123211801
chr8	123238001	123240201
chr8	123242401	123244201
chr8	124200401	124202801
chr8	125022201	125024801
chr8	125234801	125236201
chr8	125595601	125597601
chr8	126594001	126596001
chr8	126601201	126604201
chr8	126616601	126619201
chr8	127340801	127343201
chr8	127971601	127974801
chr8	128749601	128752201
chr8	129799001	129801001
chr8	132160601	132163201
chr8	132433601	132435401
chr8	136506201	136508201
chr8	136743601	136746001
chr8	138030001	138032801
chr8	138043001	138044801
chr8	138157601	138159601
chr8	139201201	139204001
chr8	139260401	139262401
chr8	139967401	139969801
