transcript_id	gene_id	gene_name	csf	cleaner_gene_biotype	cleaner_transcript_biotype	hESC_rep1	hESC_rep2	endo_rep1	endo_rep2	meso_rep1	meso_rep2	hESC_mean	endo_mean	meso_mean	overall_mean	threshold	qval_hESC_endo	qval_hESC_meso	endo_hESC_log2fc	meso_hESC_log2fc	lin
ENST00000606261.1_1	ENSG00000050344.8_1	NFE2L3	protein_coding	protein_coding	protein_coding	61.03647224313029	58.5016573740762	11.715055799454598	11.2382198801941	2.7007289799784906	2.8352424244561405	59.76906480860325	11.476637839824347	2.767985702217316	24.671229450214966	expressed	0.00047856308835133	0.0029228724393594602	-2.284107875810508	-4.011471694328072	hESC
ENST00000056233.3_1	ENSG00000050344.8_1	NFE2L3	protein_coding	protein_coding	protein_coding	40.028426250342896	42.6719341461476	7.687828624108031	8.98599920098695	0.7933711499312059	0.331925326909989	41.35018019824525	8.336913912547491	0.5626482384205975	16.749914116404447	expressed	0.00045010537407586795	0.004126241745406279	-2.1813504217358792	-4.760303147568593	hESC
ENST00000509524.5_1	ENSG00000179059.9_1	ZFP42	protein_coding	protein_coding	protein_coding	59.4623974847643	59.5332335649201	10.1236913509464	10.912259349401698	14.408248137811801	3.17425763723147	59.4978155248422	10.517975350174046	8.791252887521638	26.269014587512626	expressed	0.000425400288227333	0.052264129267891	-2.392995910405011	-2.6273176661827025	hESC
ENST00000360760.9_1	ENSG00000196141.13_2	SPATS2L	protein_coding	protein_coding	protein_coding	60.8346999744406	58.0230913336465	12.2994767431264	11.7354184660561	7.523987676124508	7.80329585953966	59.42889565404355	12.01744760459125	7.663641767832083	26.369995008822297	expressed	0.000544860802935334	0.0038433006242388204	-2.2147919769661732	-2.802193081417572	hESC
ENST00000409151.5_1	ENSG00000196141.13_2	SPATS2L	protein_coding	protein_coding	protein_coding	41.9506118905778	38.8958158249132	9.82088507412464	7.8718665800711385	0.0	0.0	40.42321385774549	8.846375827097889	0.0	16.42319656161446	expressed	0.0022214952235444	0.0028240853672495602	-2.072774778631057	-5.372367585595927	hESC
ENST00000576985.5_1	ENSG00000130182.7_1	ZSCAN10	protein_coding	protein_coding	protein_coding	55.927882175091895	62.082207217623605	5.5990084200632415	5.80636611276192	1.36162084003033	1.2133441554200202	59.00504469635774	5.70268726641258	1.287482497725175	21.998404820165167	expressed	0.000412074105488672	0.00292312493956126	-3.1622722675816735	-4.713251184907946	hESC
ENST00000572431.1_1	ENSG00000130182.7_1	ZSCAN10	protein_coding	protein_coding	protein_coding	51.1491071466782	47.2338854492616	3.9872171244478314	5.136442307548951	1.46282085106886	0.3688460775338521	49.19149629796989	4.561829715998392	0.9158334643013559	18.223053159423216	expressed	0.000784671212506082	0.0119780380318317	-3.1738114759113936	-4.711398892090456	hESC
ENST00000263923.4_1	ENSG00000128052.8_1	KDR	protein_coding	protein_coding	protein_coding	59.6293149834365	57.9860090842047	1.30299884900917	1.47363295682169	1.34540462981828	0.8124266379007951	58.80766203382061	1.3883159029154302	1.0789156338595376	20.42496452353186	expressed	0.000294335267131665	0.0028240853672495602	-4.6462647418820975	-4.846427204382093	hESC
ENST00000377791.3_1	ENSG00000180573.9_1	HIST1H2AC	protein_coding	protein_coding	protein_coding	63.9279350496221	49.239691371935386	0.980044972893532	0.83319572587295	1.5732240621566102e-09	0.000154989887133727	56.58381321077874	0.906620349383241	7.749573017889458e-05	19.163503685297393	expressed	0.000491109460999231	0.009149059612288079	-4.916573822982173	-5.847479624111192	hESC
ENST00000295156.8_1	ENSG00000163032.11_2	VSNL1	protein_coding	protein_coding	protein_coding	52.023841787319796	52.2242205658519	0.0392604831313909	0.027925059062318	0.106337283710105	0.313746974626611	52.12403117658585	0.03359277109685445	0.210042129168358	17.455888692283686	expressed	0.0009529173069771301	0.00579091634536055	-5.683624835790055	-5.456235443170988	hESC
ENST00000406877.7_1	ENSG00000164649.19_2	CDCA7L	protein_coding	protein_coding	protein_coding	51.912512944196386	48.5976442602973	2.20282911009136	1.84254806599626	2.09536482407246	0.508352039045157	50.25507860224685	2.02268858804381	1.3018584315588084	17.859875207283157	expressed	0.000555402341777081	0.0139881235890168	-4.083790702602363	-4.4768239479690255	hESC
ENST00000311575.5_1	ENSG00000174721.9_1	FGFBP3	protein_coding	protein_coding	protein_coding	40.066505576022	55.0819103399428	1.09300578978959	1.1390031386029098	6.656417519369311	6.66583389293021	47.574207957982395	1.11600446419625	6.661125706149759	18.45044604277614	expressed	0.000530977560089283	0.0055344235708906205	-4.5207758954213615	-2.6645621729393905	hESC
ENST00000415826.1_1	ENSG00000176485.10_2	PLA2G16	protein_coding	protein_coding	protein_coding	49.822370596346396	45.2906162547066	14.1259443213733	12.253342806965499	0.10999269570530497	0.145865197195509	47.556493425526504	13.1896435641694	0.12792894645040698	20.29135531204877	expressed	0.0018447240632097199	0.00391472287334093	-1.7748258889642246	-5.427916145568018	hESC
ENST00000394613.3_1	ENSG00000176485.10_2	PLA2G16	protein_coding	protein_coding	protein_coding	37.794745146342	36.699548967512	9.089626257206367	8.585095408984321	0.0	0.42810160802472097	37.247147056927005	8.837360833095346	0.21405080401236048	15.43285289801157	expressed	0.00118787810183744	0.0422388525482627	-1.9590089114633311	-4.977451437874876	hESC
ENST00000339812.2_1	ENSG00000124635.8_1	HIST1H2BJ	protein_coding	protein_coding	protein_coding	56.6284040588986	37.1447958170808	0.303726421742715	0.4815590061994339	0.9628516506895208	1.18408647720652	46.8865999379897	0.3926427139710745	1.0734690639480204	16.117570571969598	expressed	0.0017754791624636699	0.00512505513553737	-5.103724921003956	-4.529503576864367	hESC
ENST00000266646.2_1	ENSG00000139269.2_1	INHBE	protein_coding	protein_coding	protein_coding	48.111198363259895	44.713803769487896	0.888089072114435	0.928358050819656	13.395555228517699	9.103383622662259	46.41250106637389	0.9082235614670456	11.24946942558998	19.523398017810305	expressed	0.00030118251436289303	0.00825935460668094	-4.634965390999249	-1.9525482373845997	hESC
ENST00000392790.5_1	ENSG00000138161.13_2	CUZD1	protein_coding	protein_coding	protein_coding	47.1875785264578	43.4288029965862	0.0	0.0270685845965382	0.0	0.0	45.308190761522	0.0135342922982691	0.0	15.107241684606755	expressed	0.0038178038871984	0.0028240853672495602	-5.5138005853227074	-5.533195487636839	hESC
ENST00000619559.4_1	ENSG00000182866.16_1	LCK	protein_coding	protein_coding	protein_coding	43.928103973226214	44.7142640969061	0.185160264721289	0.17845676258131102	0.271593038063937	0.33325242949037104	44.321184035066146	0.1818085136513	0.30242273377715395	14.935138427498202	expressed	0.00041086444854048	0.0028240853672495602	-5.2611173504366	-5.120915860389554	hESC
ENST00000371019.3_1	ENSG00000181274.6_1	FRAT2	protein_coding	protein_coding	protein_coding	42.62511888855	42.0268162604671	15.3349484746237	14.137636093120301	1.6585642504632898	1.76205539260784	42.325967574508546	14.736292283872	1.710309821535565	19.590856559972046	expressed	0.0012821361768889999	0.0029622744295919	-1.4611363092332064	-3.9987022848505154	hESC
ENST00000323372.8_1	ENSG00000179761.11_2	PIPOX	protein_coding	protein_coding	protein_coding	43.4306997837196	40.62190235269321	0.945889144381201	0.769449536063859	0.285333541430027	0.384306124038314	42.02630106820639	0.8576693402225299	0.3348198327341705	14.406263413721032	expressed	0.00044963144864476395	0.0028240853672495602	-4.533653184308304	-5.010501885995324	hESC
ENST00000334350.6_1	ENSG00000198417.6_1	MT1F	protein_coding	protein_coding	protein_coding	41.28270181536529	41.8253722071283	0.0426734362593138	0.0	0.20812017786031306	0.0	41.55403701124679	0.0213367181296569	0.10406008893015653	13.893144606102204	expressed	0.00211815472226133	0.0226982886599299	-5.380765520946977	-5.268405405178746	hESC
ENST00000487099.6_1	ENSG00000148200.16_2	NR6A1	protein_coding	protein_coding	protein_coding	42.4187496969698	39.7565827463949	26.8053156111338	29.476754102271	13.130571425067599	14.720221970415098	41.087666221682355	28.1410348567024	13.925396697741348	27.718032592042032	expressed	0.00305837471105548	0.014355208275856	-0.5303454025544372	-1.4956282368983316	hESC
ENST00000526434.2_1	ENSG00000111704.10_1	NANOG	protein_coding	protein_coding	protein_coding	41.9083266592296	39.518803016536395	0.8088371989469351	0.878159438123547	0.0	0.0	40.713564837883	0.843498318535241	0.0	13.852354385472744	expressed	0.000936277744886164	0.00290992276170186	-4.499998604442394	-5.382444704984797	hESC
ENST00000321612.6_1	ENSG00000178445.8_1	GLDC	protein_coding	protein_coding	protein_coding	36.9028824633235	40.121386955188896	0.8133742550667541	1.12822584934772	0.261395983848691	0.171148592552895	38.5121347092562	0.9708000522072372	0.216272288200793	13.233069016554744	expressed	0.000425400288227333	0.0028240853672495602	-4.32544247234422	-5.021757644676064	hESC
ENST00000614010.4_1	ENSG00000138685.12_2	FGF2	protein_coding	protein_coding	protein_coding	41.5531590958658	34.4989928009617	0.376087942882381	0.425400747295812	0.9944724725335858	0.00672019962698271	38.02607594841375	0.4007443450890965	0.5005963360802843	12.975805543194374	expressed	0.000294335267131665	0.0630125411165118	-4.80017283441182	-4.700830561911122	hESC
ENST00000366968.8_1	ENSG00000143494.15_2	VASH2	protein_coding	protein_coding	protein_coding	39.6813331002368	34.940669056470696	2.44727424983062	2.6695229525426	3.0378919389920096	1.98138614645038	37.31100107835375	2.5583986011866098	2.5096390427211945	14.12634624075385	expressed	0.000367570502127928	0.0031837967731638698	-3.4284586931631185	-3.4483641584972307	hESC
ENST00000359135.7_1	ENSG00000144366.15_2	GULP1	protein_coding	protein_coding	protein_coding	39.5712885335422	32.734276068837	4.79371796901683	4.5512980004682895	5.04038536862051	3.3718159053156604	36.1527823011896	4.67250798474256	4.206100636968086	15.01046364096675	expressed	0.0006964305417544231	0.00421961302250921	-2.7114116157168606	-2.8351951502341266	hESC
ENST00000371116.3_1	ENSG00000187140.5_1	FOXD3	protein_coding	protein_coding	protein_coding	9.03934670969822	9.79424675189152	0.0699424162645521	0.0598768867477479	0.0	0.0	9.416796730794873	0.06490965150615	0.0	3.1605687941003406	expressed	0.000609359757335228	0.0029054762364818	-3.290108762260482	-3.3808397975442555	hESC
ENST00000380911.3_1	ENSG00000147869.4_1	CER1	protein_coding	protein_coding	protein_coding	11.0775425402106	1.19144454228513	11006.4276476382	11706.613119495	0.0132258087014898	1.6756496375871102	6.134493541247863	11356.5203835666	0.8444377231443	3787.833104943664	expressed	0.004724897258368679	0.305097229440153	10.636549253934023	-1.9516299425319	endo
ENST00000420304.6_1	ENSG00000143768.12_2	LEFTY2	protein_coding	protein_coding	protein_coding	6.00683250103289	2.23038440860769	4173.35949638506	3898.3879804775897	0.0	1.0373567667146602	4.11860845482029	4035.873738431325	0.5186783833573301	1346.8370084231676	expressed	0.0011182073160783301	0.20709889020185798	9.623271096542624	-1.7529352755320606	endo
ENST00000366820.9_2	ENSG00000143768.12_2	LEFTY2	protein_coding	protein_coding	protein_coding	1.92878370297708	0.0937575480287174	2189.50729299576	1978.9168829695495	0.0	0.12717641755044198	1.0112706255028987	2084.2120879826552	0.06358820877522099	695.0956489389778	expressed	0.008615848054713002	0.265033000613146	10.017871197234973	-0.9191675275148816	endo
ENST00000272134.5_1	ENSG00000243709.1_2	LEFTY1	protein_coding	protein_coding	protein_coding	4.74519792154536	4.5430820343327	1831.76947241423	1741.7541753361304	0.0200979390604216	0.299928373465208	4.64413997793903	1786.7618238751804	0.16001315626281482	597.1886590031272	expressed	0.000294335267131665	0.0512481467325154	8.307185061632017	-2.2826126003124894	endo
ENST00000463633.5_1	ENSG00000163746.11_2	PLSCR2	protein_coding	protein_coding	protein_coding	1.57035862745227	0.14604957241111702	1091.23589892614	1049.0393268404	0.0	0.126370774378252	0.8582040999316936	1070.1376128832699	0.063185387189126	357.01966745679687	expressed	0.00567652704441478	sleuth NA	9.171019152848901	-0.8055157910726867	endo
ENST00000590751.5_1	ENSG00000180479.13_1	ZNF571	protein_coding	protein_coding	protein_coding	2.6035321431372003	1.64925503640021	1008.17572474458	983.4807461575928	2.7501620060919203	5.23053045140512	2.126393589768705	995.8282354510865	3.99034622874852	333.98165842320117	expressed	0.000435889817407524	0.0846122502067411	8.316701709095799	0.6746404984128236	endo
ENST00000624589.3_1	ENSG00000095596.11_1	CYP26A1	protein_coding	protein_coding	protein_coding	6.952547711286711	5.194954073960711	916.966311268221	804.2510559783	0.0230005838748624	0.14146375537535502	6.073750892623711	860.6086836232605	0.08223216962510871	288.92155556183644	expressed	0.000425400288227333	0.0206987873401185	6.9284135654057755	-2.708465382813542	endo
ENST00000224356.4_1	ENSG00000095596.11_1	CYP26A1	protein_coding	protein_coding	protein_coding	3.02546823398121	2.03114060977848	643.0660447859871	644.716733875288	0.0	0.183585195526794	2.528304421879845	643.8913893306376	0.091792597763397	215.50382878342688	expressed	0.000425400288227333	0.082232179410446	7.513937354505054	-1.692276220988839	endo
ENST00000623162.1_1	ENSG00000095596.11_1	CYP26A1	protein_coding	protein_coding	protein_coding	3.1441186141676303	2.8611218563444103	310.132315459234	307.179753715345	0.0379778463734141	0.0483505041767326	3.0026202352560203	308.6560345872895	0.04316417527507335	103.90060633260687	expressed	0.000367570502127928	0.021718925646937	6.273578010688078	-1.9399785107332663	endo
ENST00000622925.1_1	ENSG00000095596.11_1	CYP26A1	protein_coding	protein_coding	protein_coding	0.365018270689606	0.535552923984787	65.6673446417579	60.7307939194261	0.0	6.676826490014482e-10	0.4502855973371965	63.199069280592006	3.338413245007241e-10	21.21645162608768	expressed	0.00106983943995405	0.0330506934385909	5.468143446278495	-0.5363370303033597	endo
ENST00000518533.5_1	ENSG00000158815.10_1	FGF17	protein_coding	protein_coding	protein_coding	0.9180864240105308	0.14206664287965698	713.488714780977	666.354479096588	95.17654850692007	182.348845025798	0.5300765334450939	689.9215969387825	138.76269676635906	276.40479007952894	expressed	0.0035199921179060204	0.0114848461920616	8.818774380924149	6.513231723275484	endo
ENST00000359441.3_1	ENSG00000158815.10_1	FGF17	protein_coding	protein_coding	protein_coding	0.6132532702418431	0.0310887444312905	613.7766318282	551.230054346873	163.496943012996	253.750877848914	0.3221710073365668	582.5033430875365	208.62391043095502	263.8164748419427	expressed	0.008165298635601309	0.0163111909614864	8.78568832679516	7.308750690218162	endo
ENST00000241393.3_1	ENSG00000121966.6_1	CXCR4	protein_coding	protein_coding	protein_coding	0.9262791030233608	0.3361014465295281	635.0075401616481	631.782915993393	273.980219005981	287.885138102452	0.6311902747764445	633.3952280775205	280.9326785542165	304.9863656355045	expressed	0.0011288166819050699	0.0034629996746907803	8.603313029816178	7.433281819728129	endo
ENST00000295417.3_1	ENSG00000163251.3_1	FZD5	protein_coding	protein_coding	protein_coding	8.9823748077578	8.76049408229891	606.79540534681	659.40612210946	0.0968643007743699	0.234522485734412	8.871434445028354	633.100763728135	0.16569339325439095	214.0459638554726	expressed	0.000294335267131665	0.0082242611708569	6.005308562379076	-3.0820713685882684	endo
ENST00000361566.7_1	ENSG00000171345.13_1	KRT19	protein_coding	protein_coding	protein_coding	107.772188006392	106.400405846336	597.048828418449	541.033004401483	224.402278851012	348.656500273874	107.086296926364	569.0409164099659	286.529389562443	320.885534299591	expressed	0.000765304502937421	0.0238196845571815	2.398881845573886	1.4115257961747218	endo
ENST00000379982.7_1	ENSG00000164292.12_2	RHOBTB3	protein_coding	protein_coding	protein_coding	5.36139819446787	4.45528557398823	537.82622204299	589.7555822434571	8.38001724531273	5.614463413803262	4.90834188422805	563.7909021432235	6.997240329557996	191.89882811900318	expressed	0.000294335267131665	0.0323177318963019	6.5788197295314506	0.4367489342003582	endo
ENST00000376468.3_1	ENSG00000120937.8_1	NPPB	protein_coding	protein_coding	protein_coding	1.22853276070726	0.7558763091372049	612.682275277017	512.831114862274	0.0258247336149033	0.139324630544284	0.9922045349222324	562.7566950696455	0.08257468207959366	187.94382476221577	expressed	0.000495993543795698	0.0516172043410226	8.144563078328776	-0.8798992195047803	endo
ENST00000265498.5_1	ENSG00000085871.8_1	MGST2	protein_coding	protein_coding	protein_coding	10.761440661710598	10.2254726968466	568.444423084589	536.889257650083	72.02073977271141	103.71546944819599	10.493456679278598	552.6668403673359	87.8681046104537	217.00946721902267	expressed	0.000294335267131665	0.00524766655290511	5.590133458405265	2.950852961964752	endo
ENST00000506797.5_1	ENSG00000085871.8_1	MGST2	protein_coding	protein_coding	protein_coding	0.839308398278505	1.0995968783714298	82.8973922677854	77.79197954757541	19.6754097498997	35.3011922237449	0.9694526383249674	80.3446859076804	27.4883009868223	36.26747984427589	expressed	0.00182772779365295	0.00876109308662746	5.368181472128351	3.8545029550206698	endo
ENST00000334619.6_1	ENSG00000110148.9_1	CCKBR	protein_coding	protein_coding	protein_coding	4.11662507597795	4.791617296563009	551.201447554146	533.370733974358	0.0	0.0396700568600189	4.454121186270481	542.286090764252	0.01983502843000945	182.2533489929842	expressed	0.000305100054445713	0.0258218550854034	6.638221545156179	-2.419010959757316	endo
ENST00000367990.7_1	ENSG00000158874.11_2	APOA2	protein_coding	protein_coding	protein_coding	0.487445322115194	0.3063055847030189	448.050854127976	399.794092728274	0.0	0.19567628992163505	0.3968754534091065	423.922473428125	0.09783814496081752	141.47239567549832	expressed	0.0006665886240550701	0.167025129106106	8.248852442557197	-0.34753802208753154	endo
ENST00000344616.3_1	ENSG00000189334.8_1	S100A14	protein_coding	protein_coding	protein_coding	3.28913200263429	3.064632804723649	441.62907604917297	404.523060213897	0.0	0.0	3.1768824036789702	423.07606813153495	0.0	142.08431684507133	expressed	0.000294335267131665	0.004540099171498771	6.665752733145246	-2.062426526307169	endo
ENST00000402744.8_1	ENSG00000109472.13_1	CPE	protein_coding	protein_coding	protein_coding	13.672242001421699	13.423536999944599	416.415616833249	411.13228065048895	2.39742254793329	2.08251042458906	13.547889500683148	413.773948741869	2.2399664862611752	143.1872682429377	expressed	0.000294335267131665	0.0062276535807149	4.833443505744919	-2.1667590776025643	endo
ENST00000263735.8_1	ENSG00000119888.10_1	EPCAM	protein_coding	protein_coding	protein_coding	122.18912824280399	128.083854423687	428.70777628079804	389.65972894043296	1.6274477442183102	2.69551863336813	125.13649133324549	409.18375261061544	2.16148318879322	178.8272423775514	expressed	0.00147587629911018	0.00384540682762715	1.70128463950477	-5.318240350038057	endo
ENST00000490733.1_1	ENSG00000119888.10_1	EPCAM	protein_coding	protein_coding	protein_coding	121.444301304451	111.53680252089701	327.916040595677	330.17301334154	0.407017364954425	0.0	116.49055191267401	329.0445269686085	0.2035086824772125	148.57952918791992	expressed	0.000796847405664387	0.0286554030422119	1.4901159283868215	-6.609154385978807	endo
ENST00000405271.5_1	ENSG00000119888.10_1	EPCAM	protein_coding	protein_coding	protein_coding	44.6657966207987	36.934987639294896	53.3305041289935	77.0766745173745	0.711281195840513	0.506478814135744	40.800392130046795	65.203589323184	0.6088800049881284	35.53762048607297	expressed	0.0591925749348997	0.0317207388040958	0.6633929606361795	-4.699387841572583	endo
ENST00000309195.9_2	ENSG00000106853.17_2	PTGR1	protein_coding	protein_coding	protein_coding	34.141167739401396	28.948770649678305	427.596739089906	386.11746455291603	123.43653230357599	155.115558474993	31.544969194539853	406.857101821411	139.2760453892845	192.55937213507846	expressed	0.000586507260587825	0.00576183613644726	3.647557319507755	2.107762210592068	endo
ENST00000407693.6_2	ENSG00000106853.17_2	PTGR1	protein_coding	protein_coding	protein_coding	1.6898382532648502	1.3554023660761898	364.306748936725	355.461859764142	17.8448274195327	14.7701554171767	1.5226203096705202	359.8843043504335	16.3074914183547	125.90480535948622	expressed	0.000425400288227333	0.00459908714758707	7.160469511926437	2.7784016512269885	endo
ENST00000466771.5_2	ENSG00000106853.17_2	PTGR1	protein_coding	protein_coding	protein_coding	4.225245245705231	4.09513752901114	111.263695392824	100.015588730323	11.051643179769199	18.9324342783784	4.160191387358187	105.63964206157353	14.992038729073796	41.59729072600183	expressed	0.000412074105488672	0.0215222685964292	4.369175457840743	1.6318573909230822	endo
ENST00000223364.7_1	ENSG00000106631.8_2	MYL7	protein_coding	protein_coding	protein_coding	2.35247111440459	2.05936396845269	425.00327588889394	362.67265181157995	1.11451973072802	1.3337861642026598	2.20591754142864	393.837963850237	1.22415294746534	132.42267811304364	expressed	0.000367570502127928	0.0729516803676527	6.944379583238482	-0.5274813180612029	endo
ENST00000476118.1_1	ENSG00000106631.8_2	MYL7	protein_coding	protein_coding	protein_coding	1.59418639593889	0.841440015796932	129.19169527218799	124.709484578539	0.190478911012462	0.0940921864980754	1.2178132058679108	126.95058992536349	0.1422855487552687	42.77022955999556	expressed	0.00101060180217126	0.0780890025577479	5.85030512841874	-0.9572145194358628	endo
ENST00000457314.5_2	ENSG00000106631.8_2	MYL7	protein_coding	protein_coding	protein_coding	0.539235216049495	0.587178030134499	120.642459835764	96.9783470983053	0.0	0.273038111514657	0.5632066230919971	108.81040346703466	0.1365190557573285	36.503376381961324	expressed	0.000539046086498944	0.23779877831059199	6.134362446974581	-0.4598866112336371	endo
ENST00000368706.8_1	ENSG00000188643.10_1	S100A16	protein_coding	protein_coding	protein_coding	16.072070290839	17.1024809901245	397.7331892890229	352.91006634447797	6.737919957074009	9.76914823989967	16.58727564048175	375.3216278167505	8.253534098486838	133.3874791852397	expressed	0.000425400288227333	0.0744100037410747	4.41936228147924	-0.926455650909226	endo
ENST00000474991.1_1	ENSG00000188643.10_1	S100A16	protein_coding	protein_coding	protein_coding	1.9234676033820304	2.13385280471467	77.53728986269041	81.028030713608	0.347252505683688	0.361510481922155	2.02866020404835	79.2826602881492	0.3543814938029215	27.22190066200016	expressed	0.000425400288227333	0.0491261205946245	4.7283367920521036	-1.1610455606518577	endo
ENST00000532937.1_1	ENSG00000155275.18_2	TRMT44	protein_coding	protein_coding	protein_coding	0.570083019586717	0.363379019403828	348.51692586420097	359.00826243243597	0.136041757749651	0.0979484610599607	0.4667310194952725	353.7625941483185	0.11699510940480586	118.1154400924062	expressed	0.000425400288227333	0.07064418218907902	7.918105768286214	-0.3929814534557186	endo
ENST00000287139.7_2	ENSG00000156574.9_2	NODAL	protein_coding	protein_coding	protein_coding	3.4222936830179	3.49131682857184	347.145206486749	313.105833420727	0.0	0.025629903180905	3.4568052557948703	330.125519953738	0.0128149515904525	111.19838005370777	expressed	0.00030118251436289303	0.0161486782890568	6.215224471339258	-2.13763931474793	endo
ENST00000323926.10_2	ENSG00000115414.18_2	FN1	protein_coding	protein_coding	protein_coding	14.578462866872899	15.9602006613887	272.493240310542	365.9948898899049	4.1575072115578	0.202294395444836	15.2693317641308	319.2440651002235	2.1799008035013183	112.23109922261854	expressed	0.000468609327098409	0.10760430264342001	4.2989449331445835	-2.355101329234457	endo
ENST00000456923.5_1	ENSG00000115414.18_2	FN1	protein_coding	protein_coding	protein_coding	9.878634838598641	12.1197822535019	243.337983732818	217.28289244476503	11.701300967660101	6.38520444230269	10.99920854605027	230.3104380887915	9.043252704981397	83.45096644660772	expressed	0.000614810722256305	0.14617837389815802	4.268819214752673	-0.25671266033061835	endo
ENST00000494446.1_1	ENSG00000115414.18_2	FN1	protein_coding	protein_coding	protein_coding	3.41310127045816	2.6321665185951097	139.750193114347	33.1782393566154	20.4177394953295	23.026001480003	3.022633894526635	86.4642162354812	21.721870487666248	37.0695735392247	expressed	0.0200077775636377	0.0091815214405616	4.442480548208081	2.497869256485528	endo
ENST00000446046.5_1	ENSG00000115414.18_2	FN1	protein_coding	protein_coding	protein_coding	4.319103831643799	4.17410276719586	54.9169505256399	73.77226773760191	1.05544394277556	0.4952671884173221	4.24660329941983	64.3446091316209	0.7753555655964409	23.12218933221239	expressed	0.00046926809627858494	0.0294937948350245	3.638612604258816	-1.563275716191465	endo
ENST00000320033.4_1	ENSG00000175906.4_1	ARL4D	protein_coding	protein_coding	protein_coding	5.04646463323545	5.139047779175179	331.615028698653	302.947076811314	15.271709892386598	18.45678631242	5.0927562062053156	317.28105275498353	16.864248102403298	113.07935235453071	expressed	0.000313060500639261	0.00799978704623047	5.707062451861428	1.5519082738234682	endo
ENST00000225831.4_1	ENSG00000108691.9_1	CCL2	protein_coding	protein_coding	protein_coding	3.9711474520110297	3.8312832492815097	306.57368712127004	317.63059797979196	2.5522384930259	3.0279319479504503	3.90121535064627	312.1021425505309	2.7900852204881748	106.26448104055514	expressed	0.000294335267131665	0.060807067249509	5.9973500330300356	-0.3709092496632809	endo
ENST00000374866.7_1	ENSG00000204262.11_1	COL5A2	protein_coding	protein_coding	protein_coding	10.691052119799801	10.794741005865701	268.52129377502604	276.933531913613	14.712929854585099	3.21002887373663	10.742896562832751	272.7274128443196	8.961479364160864	97.47726292377104	expressed	0.000294335267131665	1.0	4.542879702823927	-0.23735639910607625	endo
ENST00000272928.3_1	ENSG00000144476.5_2	ACKR3	protein_coding	protein_coding	protein_coding	0.747390551283812	0.719892414619832	261.527449448796	260.20888449278	13.673238567934	9.14224815999876	0.7336414829518221	260.868166970788	11.407743363966382	91.00318393923544	expressed	0.000294335267131665	0.00331795563778163	7.2388913041888765	2.8393632665655413	endo
ENST00000447924.1_2	ENSG00000144476.5_2	ACKR3	protein_coding	protein_coding	protein_coding	0.679060978065162	0.564967416136204	157.72055414244196	176.69228236412	1.41235984307315	0.115937305520328	0.622014197100683	167.20641825328102	0.764148574296739	56.19752700822614	expressed	0.000425400288227333	1.0	6.69630249816751	0.12118562073701343	endo
ENST00000427262.5_1	ENSG00000170381.12_1	SEMA3E	protein_coding	protein_coding	protein_coding	1.4459619186049095	1.33419122853733	176.339100553648	199.98755023053002	0.0	0.0459302272615559	1.3900765735711202	188.163325392089	0.02296511363077795	63.192122359763644	expressed	0.000294335267131665	0.045465178658701	6.3064317585385	-1.2242998947646726	endo
ENST00000307792.7_1	ENSG00000170381.12_1	SEMA3E	protein_coding	protein_coding	protein_coding	0.262154605505944	0.0937803263724823	60.793084686754504	65.6239812233799	0.007486457297485209	0.0149123813706491	0.17796746593921314	63.208532955067206	0.011199419334067156	21.132566613446823	expressed	0.00153936184429987	0.0448142696758952	5.768393436884209	-0.2202321540148238	endo
ENST00000399380.7_1	ENSG00000170558.8_2	CDH2	protein_coding	protein_coding	protein_coding	11.0785873620474	9.25659332935797	180.231862095399	184.80879513381302	34.361602794061696	7.15996390417953e-11	10.167590345702683	182.52032861460603	17.18080139706665	69.95624011912511	expressed	0.000412074105488672	0.623754727959039	4.0385500485922785	0.7030978678485837	endo
ENST00000269141.7_1	ENSG00000170558.8_2	CDH2	protein_coding	protein_coding	protein_coding	9.71864180173873	10.875913787250399	161.556144048326	172.99963482365501	30.871091607641397	48.024516913879786	10.297277794494564	167.27788943599052	39.44780426076059	72.34099049708189	expressed	0.000351273060734306	0.0150538956358772	3.896798542741765	1.840086206001588	endo
ENST00000311737.11_1	ENSG00000204983.12_1	PRSS1	protein_coding	protein_coding	protein_coding	0.10270808947614	0.213973989003031	192.464430325281	158.24306874962699	0.0	0.0	0.15834103923958548	175.353749537454	0.0	58.504030192231205	expressed	0.00188571021200823	0.0661741022733736	7.250268364933258	-0.21206007472859148	endo
ENST00000238558.4_1	ENSG00000133937.4_1	GSC	protein_coding	protein_coding	protein_coding	0.19911604700933105	0.118630569184458	176.07918712262799	170.095447901182	0.5564026741006789	0.931310798133286	0.1588733080968945	173.08731751190498	0.7438567361169824	57.996682518706294	expressed	0.000425400288227333	0.0356381519034239	7.230944439655415	0.5895586678570139	endo
ENST00000320743.7_1	ENSG00000139263.11_2	LRIG3	protein_coding	protein_coding	protein_coding	3.79172882854331	3.6654273835173	138.629568354349	171.085432361966	0.630775317580592	0.224535178482532	3.728578106030305	154.8575003581575	0.427655248031562	53.004577904073116	expressed	0.000305100054445713	0.0220897251217594	5.042677346313475	-1.72775878953671	endo
