group_id	transcript_name	ctrl_status	transcript_biotype_status	CRISPhieRmix_FDR	effect_size	hit_status	n_sgRNA
NC_000002.12:+:234682667	LINC01173-001	experimental	intergenic	0.9416187111474681	0.496164917137786	no hit	5
NC_000009.12:-:68399148	RP11-88I18.2-005	experimental	transcript_overlap	0.941634772190973	0.5609924123645129	no hit	3
NC_000014.9:+:56813324	[OTX2-AS1-003, OTX2-AS1-002]	experimental	transcript_overlap	0.9416508203009241	0.000503972348473287	no hit	3
NC_000012.12:+:7108592	C1RL-AS1-002	experimental	promoter_overlap	0.941666855856761	0.3843521860154	no hit	3
NC_000003.12:-:177959830	RP11-2L8.2-001	experimental	intergenic	0.941682878470511	0.282517982720633	no hit	3
NC_000003.12:+:57628810	DENND6A-AS1-001	experimental	transcript_overlap	0.941698887933075	1.07906284070704	no hit	4
NC_000009.12:+:95514058	RP11-435O5.4-001	experimental	transcript_overlap	0.9417148845538651	0.590682696950147	no hit	3
NC_000011.10:+:3336721	RP5-1173A5.1-001	experimental	transcript_overlap	0.9417308680228421	0.981748285991806	no hit	4
NC_000002.12:-:6918708	[RNF144A-AS1-002, RNF144A-AS1-001]	experimental	transcript_overlap	0.94174683839688	-0.312257432949964	no hit	3
NC_000002.12:+:38083095	CYP1B1-AS1-031	experimental	transcript_overlap	0.94176279566754	0.27392781889275497	no hit	3
NC_000017.11:+:48545221	HOXB-AS1-003	experimental	promoter_overlap	0.9417787400039391	0.364078275364427	no hit	4
NC_000006.12:-:137857696	RP11-356I2.4-006	experimental	intergenic	0.9417946721524059	0.3995088947570391	no hit	3
NC_000016.10:-:14707054	RP11-82O18.2-001	experimental	gene_nearby	0.941810591455969	-0.582044512150155	no hit	4
NC_000006.12:+:79420263	RP1-232L24.3-001	experimental	intergenic	0.9418264978263159	1.1048582218988	no hit	4
NC_000015.10:-:80909655	RP11-351M8.1-001	experimental	transcript_overlap	0.941842391127454	0.317054568544855	no hit	3
NC_000008.11:-:61292038	RP11-787D18.2-001	experimental	transcript_overlap	0.9418582715680981	1.56859755107747	no hit	8
NC_000004.12:+:157572572	RP11-364P22.1-003	experimental	intergenic	0.9418741395370729	0.537729635101214	no hit	4
NC_000016.10:-:4328341	GLIS2-AS1-001	experimental	transcript_overlap	0.941889994554573	0.7909682234484731	no hit	7
NC_000008.11:+:138062873	RP11-489O18.1-001	experimental	transcript_overlap	0.941905836585217	-0.386448009733177	no hit	3
NC_000002.12:-:188287681	[LINC01090-001, LINC01090-002]	experimental	intergenic	0.9419216656325601	-0.33829713455682503	no hit	3
NC_000012.12:+:49127786	[RP11-386G11.10-001, RP11-386G11.10-002]	experimental	transcript_overlap	0.9419374817750269	0.0505665676313854	no hit	3
NC_000007.14:+:44848470	[AC004854.4-001, AC004854.4-002]	experimental	promoter_overlap	0.9419532850156559	0.629952569674834	no hit	4
NC_000009.12:-:134135697	LL09NC01-251B2.3-001	experimental	promoter_overlap	0.9419690753243491	0.5566755066974489	no hit	3
NC_000015.10:-:50743275	RP11-507J18.5-001	experimental	transcript_overlap	0.941984852820117	0.893301482398611	no hit	5
NC_000017.11:+:75897097	RP11-552F3.10-001	experimental	promoter_overlap	0.942000618205878	1.19371768010094	no hit	5
NC_000021.9:+:32277863	MIS18A-AS1-001	experimental	transcript_overlap	0.9420163708897059	-0.769096183828239	no hit	3
NC_000011.10:+:65425580	NEAT1-004	experimental	intergenic	0.9420321111178941	0.202973303146392	no hit	3
NC_000003.12:+:24498625	THRB-AS1-003	experimental	promoter_overlap	0.942047838574662	0.0509246778604876	no hit	4
NC_000008.11:+:59601377	RP11-379I19.3-001	experimental	intergenic	0.942063553465029	1.0847753674125	no hit	6
NC_000017.11:-:45248349	CTD-2020K17.4-003	experimental	promoter_overlap	0.942079255516535	0.683487117498185	no hit	3
NC_000001.11:-:10430668	RP4-736L20.3-001	experimental	promoter_overlap	0.942094944883884	0.200125338430266	no hit	3
NC_000022.11:+:49500568	CTA-722E9.1-001	experimental	transcript_overlap	0.9421106215842041	0.273156409701943	no hit	4
NC_000006.12:+:21666443	CASC15-003	experimental	transcript_overlap	0.942126285541625	0.5245533323071271	no hit	6
NC_000003.12:+:14145373	[AC093495.4-006, AC093495.4-017]	experimental	transcript_overlap	0.942141936989434	0.100239500142555	no hit	4
NC_000019.10:+:57261353	CTC-444N24.8-001	experimental	intergenic	0.942157575753722	0.266578911293664	no hit	4
NC_000017.11:-:15788204	CTD-3157E16.1-001	experimental	promoter_overlap	0.9421732030733659	0.0618284668558799	no hit	3
NC_000018.10:+:77180106	RP11-751H17.1-001	experimental	intergenic	0.94218881778237	0.4042890650558	no hit	3
NC_000012.12:-:132594000	RP13-554M15.8-001	experimental	intergenic	0.942204420270336	0.336328540332125	no hit	3
NC_000001.11:+:155195000	MIR92B-003	experimental	transcript_overlap	0.9422200104108021	-0.29716112124092897	no hit	3
NC_000008.11:-:143834040	RP11-299M14.2-001	experimental	transcript_overlap	0.942235587903003	0.360764279996733	no hit	3
NC_000003.12:-:133456021	BFSP2-AS1-001	experimental	transcript_overlap	0.9422511532019829	0.511416889098424	no hit	3
NC_000001.11:+:7368942	CAMTA1-IT1-001	experimental	transcript_overlap	0.942266705971922	-0.270376599038555	no hit	3
NC_000018.10:-:8406952	RP11-789C17.5-001	experimental	transcript_overlap	0.9422822461948069	0.610302834969229	no hit	4
NC_000019.10:-:49690981	CTB-33G10.6-001	experimental	promoter_overlap	0.9422977738156519	-0.0216575053874272	no hit	3
NC_000002.12:+:27337211	GTF3C2-AS1-002	experimental	promoter_overlap	0.9423132889064029	0.400318095872742	no hit	5
NC_000021.9:+:17808945	AL109761.5-002	experimental	transcript_overlap	0.942328791873497	0.511258445513654	no hit	3
NC_000009.12:+:134527062	RP11-473E2.4-001	experimental	intergenic	0.9423442824507611	0.23885044257705604	no hit	7
NC_000012.12:-:13387166	LINC01559-003	experimental	intergenic	0.9423597605366351	0.646524837459552	no hit	4
NC_000011.10:-:7699898	RP11-35J10.7-001	experimental	promoter_overlap	0.9423752260891829	0.44524441350475	no hit	4
NC_000002.12:+:178773213	TTN-AS1-048	experimental	transcript_overlap	0.942390679175308	0.533340338688389	no hit	3
NC_000007.14:+:151876139	PRKAG2-AS1-001	experimental	promoter_overlap	0.942406119849443	0.5916859012651701	no hit	5
NC_000016.10:+:2268182	MIR940-002	experimental	promoter_overlap	0.9424215481579109	0.18116813128310105	no hit	4
NC_000001.11:-:93273582	CCDC18-AS1-024	experimental	transcript_overlap	0.942436964374129	-0.21627309860198105	no hit	4
NC_000014.9:+:100833189	MEG3-011	experimental	transcript_overlap	0.9424523682798491	1.19415834662964	no hit	5
NC_000007.14:+:157010836	MNX1-AS1-001	experimental	promoter_overlap	0.9424677598426842	0.9146942612782272	no hit	7
NC_000001.11:-:167220535	RP11-277B15.3-001	experimental	promoter_overlap	0.9424831393081992	-0.3634076283127079	no hit	3
NC_000012.12:-:34218564	RP11-313F23.4-001	experimental	intergenic	0.9424985063737249	0.936000670341764	no hit	4
NC_000015.10:-:78481819	RP11-650L12.1-001	experimental	transcript_overlap	0.9425138610235809	0.16915495222412602	no hit	3
NC_000015.10:-:85750491	RP11-158M2.3-001	experimental	transcript_overlap	0.94252920337393	1.1028341880257502	no hit	5
NC_000010.11:+:42475625	LINC00839-002	experimental	intergenic	0.9425445334918859	-0.463134676513209	no hit	4
NC_000008.11:-:127420972	CASC8-001	experimental	transcript_overlap	0.9425598513896891	0.578627568720028	no hit	3
NC_000007.14:+:79458390	MAGI2-AS3-019	experimental	intergenic	0.942575157081192	-0.14865154428032998	no hit	3
NC_000006.12:-:32186260	XXbac-BPG300A18.13-001	experimental	transcript_overlap	0.9425904504399342	0.55252999121265	no hit	3
NC_000019.10:+:4838342	CTC-518P12.6-001	experimental	transcript_overlap	0.9426057320816441	0.433210608925386	no hit	3
NC_000006.12:-:84470903	LINC01611-001	experimental	intergenic	0.942621001656476	0.348842550347583	no hit	3
NC_000017.11:-:47948274	RP11-6N17.6-002	experimental	transcript_overlap	0.942636259448789	0.295760638677323	no hit	4
NC_000018.10:-:61628115	RP11-879F14.1-001	experimental	intergenic	0.9426515050602159	0.5858447061279229	no hit	3
NC_000010.11:-:13347698	SEPHS1-003	mRNA	protein_coding	0.94266673895401	1.29913568247801	no hit	5
NC_000011.10:-:119066561	RP11-110I1.14-001	experimental	intergenic	0.942681960671535	0.367170250216996	no hit	3
NC_000002.12:-:185800149	FSIP2-AS1-001	experimental	transcript_overlap	0.9426971702923729	-0.256719441953025	no hit	3
NC_000004.12:+:138089042	SLC7A11-AS1-001	experimental	transcript_overlap	0.9427123680156609	0.16269132173120002	no hit	3
NC_000015.10:+:99970215	CTD-3076O17.1-001	experimental	transcript_overlap	0.942727553787992	0.273866276118625	no hit	4
NC_000004.12:-:189704672	RP11-462G22.2-001	experimental	intergenic	0.942742728734857	-0.0882828928750863	no hit	3
NC_000014.9:-:101839530	CTD-2017C7.1-001	experimental	transcript_overlap	0.942757891732522	0.42484265000039706	no hit	5
NC_000002.12:+:101983703	LINC01127-004	experimental	intergenic	0.942773042578862	0.410127672504608	no hit	4
NC_000015.10:+:40064476	SRP14-AS1-003	experimental	intergenic	0.9427881812834759	0.53584608011791	no hit	3
NC_000007.14:-:137164318	[AC009264.1-005, AC009264.1-003, AC009264.1-006, AC009264.1-007]	experimental	transcript_overlap	0.942803307904277	0.5583495595633579	no hit	4
NC_000018.10:+:77112605	RP11-4B16.4-002	experimental	transcript_overlap	0.9428184229880909	1.53992878759684	no hit	7
NC_000015.10:-:57478328	CTD-2515H24.3-001	experimental	transcript_overlap	0.942833526255227	0.259728293192638	no hit	3
NC_000018.10:-:2240863	RP11-161I6.2-001	experimental	intergenic	0.942848617798898	0.0970047126729344	no hit	3
NC_000021.9:-:42561933	AP001625.6-001	experimental	transcript_overlap	0.942863697298529	-0.15022001508570598	no hit	3
NC_000020.11:+:60762001	RP5-1016A21.1-001	experimental	intergenic	0.9428787650022759	-0.5579445501662521	no hit	3
NC_000005.10:+:92199536	RP11-348J24.2-002	experimental	transcript_overlap	0.9428938209769641	0.5127614307179339	no hit	3
NC_000020.11:+:50172589	LINC01273-001	experimental	gene_nearby	0.942908865087224	0.930200739416561	no hit	4
NC_000002.12:+:215678024	AC012668.2-003	experimental	transcript_overlap	0.94292389759393	0.251506508952244	no hit	3
NC_000011.10:+:134479299	RP11-627G23.1-004	experimental	intergenic	0.942938918168619	0.0633383894396062	no hit	3
NC_000003.12:+:158695367	RP11-379F4.6-001	experimental	intergenic	0.9429539269547901	0.637093984711981	no hit	4
NC_000023.11:+:102599525	[ARMCX5-GPRASP2-001, ARMCX5-GPRASP2-004, ARMCX5-GPRASP2-006, ARMCX5-GPRASP2-002, ARMCX5-GPRASP2-009, ARMCX5-GPRASP2-008, ARMCX5-GPRASP2-007, ARMCX5-GPRASP2-005, ARMCX5-GPRASP2-003]	experimental	promoter_overlap	0.942968924095142	0.562552850499912	no hit	4
NC_000016.10:+:78872739	RP11-133M8.3-001	experimental	transcript_overlap	0.942983909294005	1.27139979508203	no hit	6
NC_000005.10:-:162623460	RP11-167P20.1-001	experimental	intergenic	0.942998882708603	-0.323003589071064	no hit	3
NC_000002.12:-:159711991	AC009961.3-002	experimental	promoter_overlap	0.943013844546548	-0.376746486771613	no hit	3
NC_000010.11:-:120776883	WDR11-AS1-001	experimental	intergenic	0.94302879455566	0.784986447388415	no hit	7
NC_000017.11:+:78008421	RP11-637C24.5-001	experimental	transcript_overlap	0.9430437326745021	0.346289539947479	no hit	4
NC_000014.9:-:35950022	RP11-116N8.2-001	experimental	transcript_overlap	0.9430586589375891	0.4428917092293239	no hit	3
NC_000001.11:+:98210344	RP5-1070A16.1-001	experimental	intergenic	0.9430735733690592	0.17818414631698806	no hit	3
NC_000001.11:-:24556033	RP4-594I10.3-001	experimental	promoter_overlap	0.943088476076141	0.778221709133157	no hit	7
NC_000008.11:+:17500012	RP11-349F21.5-001	experimental	promoter_overlap	0.9431033670789429	0.734673167512368	no hit	4
NC_000004.12:-:55386891	SRD5A3-AS1-025	experimental	intergenic	0.943118247052556	-0.473457597221731	no hit	3
NC_000016.10:+:3686998	RP11-461A8.5-001	experimental	transcript_overlap	0.943133115295042	1.33584391151973	no hit	9
NC_000014.9:+:53169013	AL163953.3-004	experimental	intergenic	0.9431479718200609	0.273642730436112	no hit	7
NC_000022.11:-:41834664	RP5-821D11.7-001	experimental	transcript_overlap	0.943162816909472	-0.31958582140818603	no hit	3
NC_000018.10:-:41520552	[KC6-001, KC6-005, KC6-007, KC6-002]	experimental	intergenic	0.943177650617972	0.20625988042177104	no hit	5
NC_000018.10:-:44679871	RP11-456K23.1-001	experimental	promoter_overlap	0.943192473723445	0.220635241539386	no hit	3
NC_000011.10:-:1997752	[H19-008, H19-009]	experimental	intergenic	0.9432072853008678	0.6222831639139721	no hit	4
NC_000001.11:-:48230374	RP5-1024N4.4-001	experimental	promoter_overlap	0.943222085144732	0.437858072420445	no hit	3
NC_000017.11:+:45645671	CRHR1-IT1-015	experimental	transcript_overlap	0.9432368742523579	0.278164362897501	no hit	3
NC_000010.11:+:132965574	LINC01168-001	experimental	promoter_overlap	0.943251652048856	-0.359676593369604	no hit	3
NC_000002.12:-:70070801	PCBP1-AS1-041	experimental	intergenic	0.94326641814886	0.503711213890612	no hit	5
NC_000007.14:-:43076378	AC005537.2-008	experimental	intergenic	0.943281172580522	0.977489103918308	no hit	4
NC_000019.10:+:38820091	AC104534.2-001	experimental	transcript_overlap	0.9432959155914491	0.471706989989651	no hit	3
NC_000002.12:+:150171376	AC016682.1-001	experimental	transcript_overlap	0.9433106472453009	0.6604037776474531	no hit	3
NC_000022.11:+:32284683	RP1-90G24.11-001	experimental	intergenic	0.9433253673385049	-0.0848870950366358	no hit	3
NC_000002.12:-:111495050	[MIR4435-2HG-012, MIR4435-2HG-016, MIR4435-2HG-004, MIR4435-2HG-017, MIR4435-2HG-015, MIR4435-2HG-006]	experimental	promoter_overlap	0.943340075892956	-0.166662413669961	no hit	3
NC_000020.11:-:38962161	RP4-616B8.4-001	experimental	promoter_overlap	0.9433547729826229	1.09137334813126	no hit	7
NC_000010.11:+:102449838	[RPARP-AS1-001, RPARP-AS1-002, RPARP-AS1-005]	experimental	transcript_overlap	0.9433694586118739	0.456684771417089	no hit	3
NC_000005.10:-:34124476	RP11-1250I15.1-001	experimental	promoter_overlap	0.9433841326789251	0.201456000992492	no hit	3
NC_000014.9:+:100830632	MEG3-005	experimental	transcript_overlap	0.9433987955084691	-0.4638533370685301	no hit	4
NC_000004.12:-:92277237	RP11-562F9.2-001	experimental	intergenic	0.9434134472899408	-0.3627042126061071	no hit	3
NC_000008.11:+:19091748	RP11-1080G15.2-001	experimental	transcript_overlap	0.943428087828639	0.198357944141816	no hit	3
NC_000019.10:+:56840917	MIMT1-001	experimental	promoter_overlap	0.9434427168417371	0.155682218968053	no hit	3
NC_000005.10:-:126280541	RP11-114J13.1-001	experimental	transcript_overlap	0.9434573347039251	-0.6254500022986209	no hit	5
NC_000023.11:-:3863573	RP11-706O15.3-001	experimental	intergenic	0.9434719411713051	0.561386148475183	no hit	4
NC_000006.12:-:106359716	RP11-404H14.1-001	experimental	intergenic	0.943486536202956	0.6179606060121079	no hit	3
NC_000006.12:+:111599374	C6orf3-001	experimental	transcript_overlap	0.943501119863202	1.26658382261655	no hit	5
NC_000011.10:-:47221750	RP11-17G12.2-001	experimental	transcript_overlap	0.9435156922511301	0.43929620216871096	no hit	3
NC_000018.10:+:21316878	RP11-296E23.2-001	experimental	transcript_overlap	0.943530253320898	-0.5972817871888679	no hit	3
NC_000016.10:-:1987101	AC005606.14-001	experimental	transcript_overlap	0.943544803031275	0.608411587138691	no hit	3
NC_000013.11:+:19345062	LINC00421-001	experimental	intergenic	0.943559341492053	0.0141530888523994	no hit	6
NC_000019.10:-:58475732	CTD-2619J13.23-001	experimental	promoter_overlap	0.943573868601897	-0.130637792745956	no hit	5
NC_000007.14:+:11197307	[AC004538.3-001, AC004538.3-004]	experimental	multi-targeting	0.943588384464747	-0.6493141752030289	no hit	3
NC_000006.12:-:137739049	[RP11-356I2.1-002, RP11-356I2.1-001]	experimental	transcript_overlap	0.943602889008806	-0.116430713787813	no hit	3
NC_000019.10:-:35543080	TMEM147-AS1-005	experimental	transcript_overlap	0.9436173826120571	0.90103955122134	no hit	4
NC_000014.9:+:96741180	RP11-433J8.2-001	experimental	intergenic	0.9436318648669509	0.363507445863057	no hit	3
NC_000001.11:+:62896009	RP4-771M4.3-001	experimental	intergenic	0.943646335920181	0.7408742954734929	no hit	4
NC_000019.10:-:53875991	AC008440.5-001	experimental	transcript_overlap	0.943660796092639	-0.535884771466802	no hit	3
[NC_000003.12:+:196250542, NC_000003.12:+:196250549]	[AC069257.8-001, AC069257.8-002]	experimental	transcript_overlap	0.943675245123812		no hit	3
NC_000016.10:+:51149460	AC009166.5-001	experimental	transcript_overlap	0.943689682878529	-0.259040726234993	no hit	3
NC_000002.12:-:27715731	LINC01460-001	experimental	intergenic	0.9437041095000409	0.7603326483792778	no hit	4
NC_000011.10:-:70207386	RP11-805J14.5-002	experimental	transcript_overlap	0.9437185253371979	0.010312055860443	no hit	3
NC_000012.12:+:105704203	CASC18-001	experimental	intergenic	0.943732930551526	1.23007746560818	no hit	5
NC_000006.12:-:14285144	[LINC01108-002, LINC01108-001]	experimental	intergenic	0.9437473246731091	0.680534365480329	no hit	4
NC_000005.10:-:90290034	LINC01339-003	experimental	intergenic	0.943761707700962	1.2626468816145	no hit	5
NC_000004.12:+:185665916	RP11-626E13.1-001	experimental	transcript_overlap	0.9437760798666859	0.8771461649541891	no hit	5
NC_000007.14:+:36463022	AC006960.7-001	experimental	intergenic	0.94379044128463	0.44356108438148106	no hit	3
NC_000019.10:+:7870591	CTD-3193O13.11-001	experimental	transcript_overlap	0.943804791757302	0.281025239424277	no hit	3
NC_000005.10:+:88269023	[TMEM161B-AS1-012, TMEM161B-AS1-006, TMEM161B-AS1-007, TMEM161B-AS1-015, TMEM161B-AS1-005, TMEM161B-AS1-010, TMEM161B-AS1-001]	experimental	promoter_overlap	0.943819131334597	0.115721141632254	no hit	3
NC_000006.12:+:135259996	RP1-32B1.4-001	experimental	intergenic	0.943833459794157	0.7715239846549341	no hit	4
NC_000005.10:+:147632762	JAKMIP2-AS1-002	experimental	transcript_overlap	0.943847777299726	-0.127038896993716	no hit	3
NC_000021.9:+:25934087	AP001442.2-002	experimental	transcript_overlap	0.9438620836578392	-0.0172473797447398	no hit	3
NC_000017.11:+:17858227	RP1-253P7.4-001	experimental	transcript_overlap	0.9438763788724971	-0.389344445462637	no hit	3
NC_000007.14:-:66401334	LINC00174-001	experimental	transcript_overlap	0.943890663725872	0.163262976111002	no hit	3
NC_000005.10:+:159100512	RP11-175K6.1-002	experimental	promoter_overlap	0.9439049382073821	-0.576075443827245	no hit	3
NC_000001.11:+:219270774	RP11-392O17.2-001	experimental	intergenic	0.9439192016239559	0.342537978438617	no hit	3
NC_000019.10:+:2328683	[SPPL2B-002, SPPL2B-003, SPPL2B-202, SPPL2B-009, SPPL2B-008, SPPL2B-001, SPPL2B-005]	experimental	promoter_overlap	0.9439334542818589	-0.3630753660247771	no hit	3
NC_000005.10:-:100535242	CTD-2001C12.1-001	experimental	promoter_overlap	0.943947696005435	0.522779246485479	no hit	6
NC_000011.10:+:73405133	RP11-809N8.4-001	experimental	transcript_overlap	0.943961926706246	0.12267568557284	no hit	4
NC_000015.10:-:80999980	RP11-775C24.5-001	experimental	promoter_overlap	0.94397614676485	-0.264494122567154	no hit	3
NC_000023.11:+:30834248	TAB3-AS1-001	experimental	transcript_overlap	0.943990355860202	-0.672157406282269	no hit	3
NC_000003.12:+:44667412	RP11-348P10.2-001	experimental	transcript_overlap	0.9440045539641759	0.23046882051297696	no hit	3
NC_000016.10:-:3005099	LA16c-380H5.2-001	experimental	intergenic	0.94401874123796	0.4595977513192779	no hit	3
NC_000002.12:-:161248577	AC009299.2-009	experimental	transcript_overlap	0.9440329181349159	0.973311655090916	no hit	4
NC_000004.12:-:84149287	RP11-8L2.1-003	experimental	intergenic	0.9440470845771	-0.467603562687021	no hit	3
[NC_000002.12:+:55314161, NC_000002.12:+:55314193, NC_000002.12:+:55314194]	[AC012358.8-023, AC012358.8-006, AC012358.8-013]	experimental	transcript_overlap	0.944061240111775		no hit	3
NC_000003.12:+:9958802	RP11-1020A11.2-001	experimental	transcript_overlap	0.94407538473765	0.967186913039173	no hit	7
NC_000002.12:-:215393138	FN1-011	control	protein_coding	0.9440895186567908	0.781733629851747	no hit	5
NC_000007.14:-:110534716	AC003088.1-001	experimental	intergenic	0.9441036420576121	0.8516047407481631	no hit	5
NC_000011.10:-:134672023	RP11-469N6.3-001	experimental	intergenic	0.9441177548450419	1.11617983613835	no hit	5
NC_000006.12:-:41546206	[FOXP4-AS1-004, FOXP4-AS1-005, FOXP4-AS1-003]	experimental	promoter_overlap	0.94413185724462	0.423537103998306	no hit	3
NC_000009.12:-:133657414	DBH-AS1-001	experimental	transcript_overlap	0.944145948871229	0.541276965082966	no hit	3
NC_000017.11:-:47882397	RP11-6N17.2-001	experimental	intergenic	0.9441600304935258	0.847591370911509	no hit	6
NC_000008.11:-:89757341	[RP11-37B2.1-007, RP11-37B2.1-008]	experimental	promoter_overlap	0.944174101738884	-0.467016469744301	no hit	3
NC_000007.14:-:90270215	AC002064.4-001	experimental	transcript_overlap	0.944188162182104	-0.604662041179784	no hit	3
NC_000009.12:-:128663577	HMGA1P4-001	experimental	intergenic	0.944202211852811	-0.0851742344380034	no hit	3
NC_000005.10:-:139649727	CTD-3224K15.2-001	experimental	promoter_overlap	0.9442162508069859	0.608293985484286	no hit	6
NC_000018.10:+:56042253	RP11-456O19.2-004	experimental	transcript_overlap	0.9442302797250229	0.23273024561707295	no hit	4
NC_000003.12:-:112409133	RP11-231E6.1-001	experimental	intergenic	0.944244298067307	-0.5914723487942429	no hit	3
NC_000003.12:+:64003230	PSMD6-AS2-001	experimental	transcript_overlap	0.944258305682376	-0.469237439014877	no hit	3
NC_000010.11:+:106184385	RP11-298H24.1-003	experimental	intergenic	0.9442723028379391	0.266058446329494	no hit	3
NC_000022.11:+:17068402	AC006946.16-001	experimental	intergenic	0.944286289211367	0.503648981521454	no hit	3
NC_000017.11:-:61395446	TBX2-AS1-005	experimental	transcript_overlap	0.944300264912138	0.461932704419553	no hit	3
NC_000002.12:+:28396745	RP11-373D23.2-001	experimental	transcript_overlap	0.9443142301015408	-0.29170715481287296	no hit	3
NC_000004.12:+:1132309	RP11-20I20.2-002	experimental	intergenic	0.9443281848051178	-0.537343616916751	no hit	3
NC_000001.11:-:154406543	RP11-350G8.5-001	experimental	promoter_overlap	0.94434212902422	1.30092542149485	no hit	6
NC_000011.10:+:65497761	MALAT1-001	experimental	promoter_overlap	0.9443560626295779	0.5280426023487089	no hit	3
NC_000016.10:-:74296726	AC009120.4-003	experimental	promoter_overlap	0.9443699864278281	0.429735430858819	no hit	3
NC_000010.11:+:121956782	RP11-500G22.4-001	experimental	transcript_overlap	0.9443838998976449	-0.12741307811398	no hit	3
NC_000018.10:-:28177126	CDH2-001	control	protein_coding	0.9443978027769799	0.601821856367344	no hit	3
NC_000006.12:-:41547565	FOXP4-AS1-002	experimental	promoter_overlap	0.944411695015039	1.04966286965932	no hit	5
[NC_000010.11:-:79786442, NC_000010.11:-:87308583]	[NUTM2B-AS1-012, NUTM2A-AS1-005]	experimental	intergenic	0.944425576749567		no hit	3
NC_000018.10:-:72746423	RP11-713C5.1-001	experimental	transcript_overlap	0.9444394484045809	0.35297316807268203	no hit	3
NC_000004.12:+:99161789	RP11-696N14.1-004	experimental	transcript_overlap	0.944453309500103	0.9889090991186392	no hit	4
NC_000005.10:+:157565964	AC106801.1-001	experimental	transcript_overlap	0.944467160532443	0.31629097294117	no hit	3
NC_000008.11:-:121641439	HAS2-001	control	protein_coding	0.9444810010789971	0.519056031285593	no hit	4
NC_000002.12:-:70086484	[PCBP1-AS1-028, PCBP1-AS1-002]	experimental	promoter_overlap	0.94449483111953	0.335414125148036	no hit	3
NC_000013.11:+:52334295	RP13-444H2.1-001	experimental	intergenic	0.944508651088945	-0.4904513730860829	no hit	3
NC_000009.12:-:108254819	RP11-505C13.1-001	experimental	intergenic	0.944522461188321	0.906707891618703	no hit	6
NC_000018.10:-:78977900	RP11-849I19.1-002	experimental	intergenic	0.9445362607522559	1.18398183342124	no hit	8
NC_000012.12:+:54353769	RP11-753H16.5-001	experimental	promoter_overlap	0.9445500497912059	-0.498659134403684	no hit	3
NC_000012.12:+:22638464	RP11-268P4.6-001	experimental	transcript_overlap	0.944563828348711	-0.291856266245326	no hit	3
NC_000018.10:-:13710483	RP11-720L3.1-001	experimental	transcript_overlap	0.9445775968898641	1.17697620015209	no hit	6
NC_000002.12:+:55314190	[AC012358.8-022, AC012358.8-016, AC012358.8-014, AC012358.8-008]	experimental	transcript_overlap	0.9445913553039991	1.15937143779679	no hit	5
NC_000012.12:+:54142731	RP11-834C11.15-001	experimental	transcript_overlap	0.944605103412888	0.40874593021357103	no hit	4
NC_000008.11:-:92879501	FLJ46284-002	experimental	intergenic	0.9446188410415259	0.6096124206549101	no hit	3
NC_000017.11:+:48185938	RP11-456D7.1-001	experimental	promoter_overlap	0.9446325682215029	-0.38516297266073296	no hit	3
NC_000005.10:+:8839741	[RP11-143A12.3-001, RP11-143A12.3-002, RP11-143A12.3-003]	experimental	intergenic	0.944646285453379	1.00888645237048	no hit	4
NC_000005.10:+:115602605	AC010226.4-001	experimental	promoter_overlap	0.9446599923548679	1.39059304010314	no hit	7
NC_000018.10:+:32833444	RP11-746B8.1-002	experimental	intergenic	0.9446736888177009	0.6738402483800079	no hit	4
NC_000004.12:+:29118298	RP11-472K22.1-001	experimental	intergenic	0.9446873749085369	0.0592961648519292	no hit	3
NC_000001.11:-:120154578	RP6-42F4.1-001	experimental	intergenic	0.944701050751734	0.324536054335109	no hit	3
NC_000006.12:+:153231282	RP11-306O13.1-001	experimental	transcript_overlap	0.944714716284258	0.92018886164839	no hit	4
NC_000007.14:-:16594223	GS1-166A23.2-001	experimental	intergenic	0.9447283718513081	-0.5777497961085172	no hit	3
NC_000011.10:+:62546010	RP11-864I4.4-001	experimental	promoter_overlap	0.944742017292217	1.2285752190853	no hit	7
NC_000004.12:-:42391251	RP11-63A11.1-002	experimental	intergenic	0.9447556523817908	0.2857710617125	no hit	5
NC_000022.11:+:23969539	KB-226F1.2-001	experimental	transcript_overlap	0.944769277632466	1.23254574174076	no hit	6
NC_000017.11:+:76557805	SNHG16-008	experimental	promoter_overlap	0.9447828929887401	0.100509356250691	no hit	4
NC_000002.12:-:219426155	AC053503.6-001	experimental	promoter_overlap	0.944796498016996	-0.514408813676996	no hit	3
NC_000014.9:+:73787349	RP5-1021I20.1-001	experimental	promoter_overlap	0.944810093337113	1.11411343438171	no hit	6
NC_000005.10:+:92654848	CTC-529L17.1-002	experimental	transcript_overlap	0.9448236785948599	0.36302800668146507	no hit	3
NC_000018.10:-:9913570	RP11-474N24.6-001	experimental	intergenic	0.944837253636595	0.382248452885824	no hit	3
NC_000004.12:+:102828128	RP11-10L12.4-001	experimental	promoter_overlap	0.944850818475324	-0.519846967681473	no hit	3
NC_000001.11:+:33350072	RP11-415J8.5-001	experimental	promoter_overlap	0.9448643731485219	0.419663339439687	no hit	5
NC_000001.11:+:52555166	RP11-25O10.2-001	experimental	intergenic	0.9448779177996941	0.13005532612402598	no hit	3
NC_000019.10:+:48255688	CARD8-AS1-001	experimental	promoter_overlap	0.9448914526476879	0.0925830599506184	no hit	4
NC_000001.11:+:22027422	LINC00339-002	experimental	intergenic	0.944904977327281	0.35128036340394103	no hit	3
