groups	FDR
CTA-204B4.2-001;;;NC_000008.11:-:140508269;;;experimental;;;intergenic;;;6	0.837405686639998
CTA-212A2.2-001;;;NC_000022.11:+:36091148;;;experimental;;;intergenic;;;6	0.829247236839714
CTA-212A2.4-001;;;NC_000022.11:+:36066533;;;experimental;;;gene_nearby;;;7	0.793227241478014
CTA-212D2.2-001;;;NC_000006.12:+:135054994;;;experimental;;;promoter_overlap;;;3	0.611813519986377
CTA-221G9.12-001;;;NC_000022.11:-:25112710;;;experimental;;;promoter_overlap;;;10	0.872365565038303
CTA-223H9.9-001;;;NC_000022.11:+:41430934;;;experimental;;;intergenic;;;5	0.486673074163162
CTA-228A9.3-001;;;NC_000022.11:+:38090028;;;experimental;;;transcript_overlap;;;6	0.802622184952978
CTA-243E7.3-001;;;NC_000022.11:-:25024651;;;experimental;;;transcript_overlap;;;7	0.595951055308034
CTA-243E7.4-001;;;NC_000022.11:-:25015071;;;experimental;;;transcript_overlap;;;8	0.861142751463636
CTA-246H3.12-001;;;NC_000022.11:-:25435069;;;experimental;;;intergenic;;;8	0.871477780465432
CTA-268H5.14-001;;;NC_000022.11:-:45263878;;;experimental;;;intergenic;;;7	0.823996106687501
CTA-286B10.7-001;;;NC_000022.11:+:35372174;;;experimental;;;intergenic;;;9	0.85650611651964
CTA-292E10.6-003;;;NC_000022.11:+:28801846;;;experimental;;;transcript_overlap;;;8	0.86818477475855
CTA-292E10.6-004;;;NC_000022.11:+:28818299;;;experimental;;;intergenic;;;8	0.865804375404329
CTA-292E10.8-001;;;NC_000022.11:+:28814915;;;experimental;;;transcript_overlap;;;4	0.767339728571745
CTA-299D3.8-003;;;NC_000022.11:-:48547386;;;experimental;;;transcript_overlap;;;9	0.762090237401764
CTA-29F11.1-001;;;NC_000022.11:-:46762527;;;experimental;;;promoter_overlap;;;6	0.759043175603469
CTA-315H11.2-001;;;NC_000007.14:-:73611501;;;experimental;;;transcript_overlap;;;6	0.837258963114453
CTA-339C12.1-001;;;NC_000007.14:-:101824728;;;experimental;;;transcript_overlap;;;6	0.842827124129873
CTA-342B11.2-002;;;NC_000022.11:+:31970857;;;experimental;;;gene_nearby;;;8	0.866103853014123
CTA-345G4.1-001;;;NC_000016.10:+:23962951;;;experimental;;;transcript_overlap;;;7	0.852956900228659
CTA-360L10.1-001;;;NC_000007.14:-:107133732;;;experimental;;;transcript_overlap;;;6	0.772653091424029
CTA-360L10.1-002;;;NC_000007.14:-:107078199;;;experimental;;;transcript_overlap;;;10	0.098081805042323
CTA-363E19.2-001;;;NC_000007.14:-:107192958;;;experimental;;;transcript_overlap;;;7	0.86077180883746
CTA-363E6.2-002;;;NC_000016.10:-:19401692;;;experimental;;;transcript_overlap;;;7	0.834334662120696
CTA-363E6.7-001;;;NC_000016.10:+:19501689;;;experimental;;;transcript_overlap;;;6	0.794753145352805
CTA-373H7.7-001;;;NC_000022.11:-:26672656;;;experimental;;;promoter_overlap;;;4	0.71611232077737
CTA-384D8.31-001;;;NC_000022.11:+:50545898;;;experimental;;;gene_nearby;;;7	0.855612414241626
CTA-384D8.34-001;;;NC_000022.11:+:50542673;;;experimental;;;promoter_overlap;;;5	0.779328962774156
CTA-38K21.2-001;;;NC_000023.11:+:119693568;;;experimental;;;promoter_overlap;;;5	0.494645197754656
CTA-390C10.10-001;;;NC_000022.11:+:25476160;;;experimental;;;intergenic;;;5	0.0227460081830169
CTA-390C10.9-001;;;NC_000022.11:+:25436312;;;experimental;;;intergenic;;;7	0.847238601262475
CTA-392C11.1-001;;;NC_000008.11:-:40343377;;;experimental;;;intergenic;;;6	0.760882860380261
CTA-392C11.1-002;;;NC_000008.11:-:40343443;;;experimental;;;intergenic;;;4	0.688509485504088
CTA-392C11.1-003;;;NC_000008.11:-:40311260;;;experimental;;;intergenic;;;6	0.829154671413891
CTA-392E5.1-001;;;NC_000008.11:+:85839704;;;experimental;;;intergenic;;;5	0.815190211344854
CTA-398F10.1-001;;;NC_000008.11:-:8424598;;;experimental;;;intergenic;;;8	0.849909009641672
CTA-398F10.2-001;;;NC_000008.11:-:8461386;;;experimental;;;intergenic;;;10	0.203368284553948
CTA-481E9.4-002;;;NC_000016.10:-:18151594;;;experimental;;;transcript_overlap;;;7	0.841287393003063
CTA-722E9.1-001;;;NC_000022.11:+:49500568;;;experimental;;;transcript_overlap;;;5	0.802110649519778
CTA-747E2.10-001;;;NC_000022.11:-:29111682;;;experimental;;;transcript_overlap;;;4	0.642115708581551
CTA-796E4.3-001;;;NC_000022.11:+:26161834;;;experimental;;;transcript_overlap;;;7	0.766648303986144
CTA-796E4.4-001;;;NC_000022.11:-:26163213;;;experimental;;;transcript_overlap;;;6	0.839926849724436
CTA-797E19.1-001;;;NC_000011.10:+:70319544;;;experimental;;;transcript_overlap;;;3	0.647737216087511
CTA-929C8.5-001;;;NC_000022.11:+:27276213;;;experimental;;;intergenic;;;6	0.798940289106494
CTA-972D3.2-001;;;NC_000016.10:+:15885029;;;experimental;;;transcript_overlap;;;7	0.383468619920729
CTA-984G1.5-001;;;NC_000022.11:+:29260889;;;experimental;;;transcript_overlap;;;7	0.818702234145442
CTA-989H11.1-001;;;NC_000022.11:+:42278489;;;experimental;;;transcript_overlap;;;10	0.875320249577414
CTB-102L5.8-001;;;NC_000019.10:+:38199836;;;experimental;;;transcript_overlap;;;7	0.814530671800145
CTB-105N12.2-001;;;NC_000005.10:+:168128856;;;experimental;;;transcript_overlap;;;6	0.538214025940586
CTB-108O6.2-001;;;NC_000005.10:+:147401557;;;experimental;;;promoter_overlap;;;9	0.864569976153522
CTB-109A12.1-001;;;NC_000005.10:-:157365500;;;experimental;;;transcript_overlap;;;6	0.77480799716872
CTB-109A12.1-002;;;NC_000005.10:-:157460087;;;experimental;;;promoter_overlap;;;9	0.866806296438345
CTB-111H14.1-001;;;NC_000007.14:-:106732435;;;experimental;;;transcript_overlap;;;6	0.838407215524626
CTB-111H14.1-002;;;NC_000007.14:-:106504830;;;experimental;;;intergenic;;;5	0.803263479557071
CTB-111H14.1-003;;;NC_000007.14:-:106639907;;;experimental;;;transcript_overlap;;;7	0.621205794274561
CTB-111H14.1-004;;;NC_000007.14:-:106770252;;;experimental;;;transcript_overlap;;;4	0.768106428501401
CTB-113D17.1-001;;;NC_000007.14:+:28980010;;;experimental;;;transcript_overlap;;;9	0.820427353084392
CTB-113I20.2-001;;;NC_000005.10:+:134004868;;;experimental;;;promoter_overlap;;;8	0.486166927957947
CTB-1144G6.6-001;;;NC_000010.11:-:114281257;;;experimental;;;transcript_overlap;;;10	0.733495555225629
CTB-118N6.2-001;;;NC_000005.10:+:116574463;;;experimental;;;promoter_overlap;;;8	0.868509757709431
CTB-119C2.1-001;;;NC_000007.14:-:26174954;;;experimental;;;transcript_overlap;;;3	0.354793754307837
CTB-127C13.1-001;;;NC_000005.10:-:160204825;;;experimental;;;transcript_overlap;;;7	0.0699201727226322
CTB-129O4.1-001;;;NC_000005.10:+:180293209;;;experimental;;;intergenic;;;6	0.823755795328919
CTB-129P6.11-001;;;NC_000019.10:-:44954925;;;experimental;;;promoter_overlap;;;6	0.844416017543091
CTB-129P6.7-001;;;NC_000019.10:+:44909375;;;experimental;;;transcript_overlap;;;5	0.772461676340411
CTB-12A17.2-001;;;NC_000019.10:-:46639152;;;experimental;;;intergenic;;;7	0.850279010236673
CTB-12A17.3-001;;;NC_000019.10:-:46610779;;;experimental;;;transcript_overlap;;;9	0.863495732677644
CTB-12O2.1-001;;;NC_000005.10:+:151949547;;;experimental;;;intergenic;;;9	0.873047950258636
CTB-12O2.1-002;;;NC_000005.10:+:152195448;;;experimental;;;intergenic;;;3	0.643370341081227
CTB-12O2.1-004;;;NC_000005.10:+:151958866;;;experimental;;;intergenic;;;8	0.866173510445305
CTB-131B5.2-001;;;NC_000005.10:+:140200163;;;experimental;;;transcript_overlap;;;5	0.538822057639365
CTB-131K11.1-001;;;NC_000017.11:+:39401781;;;experimental;;;promoter_overlap;;;6	0.58217634554063
CTB-133G6.2-001;;;NC_000019.10:-:7395048;;;experimental;;;promoter_overlap;;;7	0.154704642105443
CTB-133P21.1-001;;;NC_000007.14:+:106824883;;;experimental;;;intergenic;;;9	0.870484518540577
CTB-134F13.1-001;;;NC_000016.10:+:58116888;;;experimental;;;transcript_overlap;;;7	0.85639960762261
CTB-13F3.1-001;;;NC_000007.14:+:107942116;;;experimental;;;transcript_overlap;;;7	0.854692133021795
CTB-13L3.1-001;;;NC_000007.14:+:90403466;;;experimental;;;promoter_overlap;;;6	0.835386504317755
CTB-151G24.2-001;;;NC_000019.10:-:27639664;;;experimental;;;promoter_overlap;;;7	0.861478834205308
CTB-158E9.1-002;;;NC_000005.10:-:154486176;;;experimental;;;intergenic;;;6	0.749770838384994
CTB-161C1.1-001;;;NC_000007.14:+:5556529;;;experimental;;;transcript_overlap;;;8	0.847404684646761
CTB-161M19.4-001;;;NC_000005.10:-:119037647;;;experimental;;;promoter_overlap;;;5	0.812514799413631
CTB-161M19.4-002;;;NC_000005.10:-:119070878;;;experimental;;;promoter_overlap;;;8	0.862432590625631
CTB-161M19.4-003;;;NC_000005.10:-:119070838;;;experimental;;;promoter_overlap;;;9	0.874401103535424
CTB-162J7.1-001;;;NC_000005.10:+:176439090;;;experimental;;;intergenic;;;7	0.848541227272243
CTB-171A8.1-001;;;NC_000019.10:-:44718761;;;experimental;;;intergenic;;;4	0.71768691329688
CTB-174O21.2-001;;;NC_000019.10:+:46728661;;;experimental;;;promoter_overlap;;;6	0.783936687603991
CTB-175E5.7-001;;;NC_000017.11:+:44198839;;;experimental;;;promoter_overlap;;;9	0.635325413235474
CTB-176F20.3-001;;;NC_000019.10:+:23323985;;;experimental;;;transcript_overlap;;;3	0.614006502354437
CTB-178M22.2-001;;;NC_000005.10:-:168232356;;;experimental;;;transcript_overlap;;;7	0.434370469351768
CTB-17P3.4-001;;;NC_000005.10:-:151158495;;;experimental;;;promoter_overlap;;;6	0.826025234671957
CTB-180A7.6-001;;;NC_000019.10:-:6390545;;;experimental;;;transcript_overlap;;;8	0.0292932838025836
CTB-180C19.1-001;;;NC_000005.10:-:167294272;;;experimental;;;transcript_overlap;;;7	0.855732384844146
CTB-186G2.1-001;;;NC_000019.10:+:38596302;;;experimental;;;promoter_overlap;;;10	0.876438918779013
CTB-187M2.1-001;;;NC_000017.11:+:19457080;;;experimental;;;promoter_overlap;;;6	0.81983570476654
CTB-191K22.6-001;;;NC_000019.10:-:50369339;;;experimental;;;transcript_overlap;;;9	0.624820186401093
CTB-193M12.5-001;;;NC_000016.10:+:15701237;;;experimental;;;transcript_overlap;;;10	0.0338199183057653
CTB-1I21.1-001;;;NC_000005.10:+:136734930;;;experimental;;;intergenic;;;6	0.787441030088715
CTB-25B13.12-002;;;NC_000019.10:-:1458475;;;experimental;;;transcript_overlap;;;6	0.807254380866813
CTB-25B13.5-001;;;NC_000019.10:+:1440399;;;experimental;;;gene_nearby;;;4	0.697671167095607
CTB-25B13.9-001;;;NC_000019.10:+:1507991;;;experimental;;;promoter_overlap;;;9	0.875388581197987
CTB-31N19.3-001;;;NC_000016.10:+:21626770;;;experimental;;;transcript_overlap;;;8	0.855263034889141
CTB-31O20.2-001;;;NC_000019.10:-:1876168;;;experimental;;;transcript_overlap;;;8	0.0589443840904751
CTB-31O20.3-001;;;NC_000019.10:+:1815249;;;experimental;;;promoter_overlap;;;7	0.791641290232704
CTB-31O20.4-003;;;NC_000019.10:+:1823200;;;experimental;;;transcript_overlap;;;8	0.863412254161863
CTB-31O20.6-001;;;NC_000019.10:+:1852146;;;experimental;;;transcript_overlap;;;9	0.488688257846981
CTB-31O20.8-001;;;NC_000019.10:+:1860288;;;experimental;;;transcript_overlap;;;7	0.56106718070584
CTB-32O4.2-001;;;NC_000019.10:+:29213234;;;experimental;;;promoter_overlap;;;6	0.804582397418429
CTB-33G10.11-001;;;NC_000019.10:-:49626438;;;experimental;;;transcript_overlap;;;6	0.72550013499974
CTB-33G10.6-001;;;NC_000019.10:-:49690981;;;experimental;;;promoter_overlap;;;7	0.844256096198445
CTB-33O18.3-001;;;NC_000005.10:+:173579642;;;experimental;;;intergenic;;;8	0.864896407758122
CTB-35F21.1-001;;;NC_000005.10:+:139684648;;;experimental;;;transcript_overlap;;;7	0.843213448633124
CTB-35F21.3-001;;;NC_000005.10:-:139775439;;;experimental;;;promoter_overlap;;;8	0.84661167251528
CTB-35F21.4-001;;;NC_000005.10:+:139848330;;;experimental;;;transcript_overlap;;;9	0.868242258149053
CTB-39G8.2-001;;;NC_000017.11:-:45372122;;;experimental;;;intergenic;;;8	0.848595461018023
CTB-39G8.3-001;;;NC_000017.11:+:45396734;;;experimental;;;promoter_overlap;;;9	0.000235438334933735
CTB-3M24.1-001;;;NC_000005.10:-:133575297;;;experimental;;;transcript_overlap;;;8	0.868156008941947
CTB-40H15.4-001;;;NC_000005.10:+:14872021;;;experimental;;;promoter_overlap;;;6	0.0870384490839097
CTB-41I6.1-001;;;NC_000017.11:+:8965883;;;experimental;;;promoter_overlap;;;10	0.876028207215822
CTB-41I6.2-001;;;NC_000017.11:+:8967298;;;experimental;;;gene_nearby;;;6	0.64562535294037
CTB-43E15.1-001;;;NC_000005.10:+:173642327;;;experimental;;;intergenic;;;9	0.341068706444727
CTB-46B19.2-003;;;NC_000005.10:+:139012647;;;experimental;;;transcript_overlap;;;6	0.107419968132175
CTB-49A3.2-001;;;NC_000005.10:+:133160438;;;experimental;;;transcript_overlap;;;6	0.833612207403064
CTB-50L17.16-001;;;NC_000019.10:-:4458758;;;experimental;;;promoter_overlap;;;8	0.86710047897175
CTB-50L17.16-002;;;NC_000019.10:-:4471553;;;experimental;;;promoter_overlap;;;7	0.842393339520817
CTB-50L17.16-003;;;NC_000019.10:-:4471632;;;experimental;;;gene_nearby;;;7	0.013006702839706
CTB-50L17.5-001;;;NC_000019.10:-:4430933;;;experimental;;;promoter_overlap;;;8	0.151004531584811
CTB-50L17.7-001;;;NC_000019.10:+:4446358;;;experimental;;;promoter_overlap;;;8	0.715183856762307
CTB-50L17.8-001;;;NC_000019.10:+:4448810;;;experimental;;;promoter_overlap;;;7	0.840051808140208
CTB-50L17.9-001;;;NC_000019.10:+:4454013;;;experimental;;;promoter_overlap;;;8	0.689906114644852
CTB-55O6.10-001;;;NC_000019.10:+:14118988;;;experimental;;;transcript_overlap;;;10	0.874608237834052
CTB-55O6.13-001;;;NC_000019.10:+:14006784;;;experimental;;;promoter_overlap;;;6	0.82850304361415
CTB-58E17.1-001;;;NC_000017.11:+:38702469;;;experimental;;;transcript_overlap;;;6	0.0496515799224577
CTB-58E17.3-001;;;NC_000017.11:-:38706107;;;experimental;;;promoter_overlap;;;5	0.812090565587133
CTB-58E17.5-001;;;NC_000017.11:+:38749384;;;experimental;;;promoter_overlap;;;4	0.519791082553567
CTB-59C6.3-001;;;NC_000019.10:-:42079852;;;experimental;;;transcript_overlap;;;7	0.802541644188686
CTB-5E10.3-001;;;NC_000019.10:-:13774710;;;experimental;;;promoter_overlap;;;6	0.000985240193401209
CTB-60B18.12-001;;;NC_000019.10:+:49060738;;;experimental;;;transcript_overlap;;;5	0.800306827140678
CTB-60B18.18-001;;;NC_000019.10:+:49064264;;;experimental;;;promoter_overlap;;;6	0.0540493750453791
CTB-60E11.9-001;;;NC_000019.10:+:39532413;;;experimental;;;promoter_overlap;;;6	0.537196623285519
CTB-61M7.2-001;;;NC_000019.10:+:54890289;;;experimental;;;gene_nearby;;;5	0.367692712597994
CTB-70G10.1-001;;;NC_000019.10:-:28313816;;;experimental;;;intergenic;;;9	0.758377456552339
CTB-75G16.3-001;;;NC_000017.11:+:36634212;;;experimental;;;intergenic;;;9	0.861392292441695
CTB-78F1.2-001;;;NC_000005.10:+:167721350;;;experimental;;;transcript_overlap;;;6	0.711671903846549
CTB-79E8.2-001;;;NC_000005.10:-:172697585;;;experimental;;;transcript_overlap;;;6	0.771923611988754
CTB-7E3.1-001;;;NC_000005.10:-:166926369;;;experimental;;;intergenic;;;9	0.790462747047191
CTB-83J4.1-001;;;NC_000019.10:+:54224523;;;experimental;;;transcript_overlap;;;8	0.868557391843482
CTB-83J4.2-001;;;NC_000019.10:+:54589066;;;experimental;;;transcript_overlap;;;6	0.794634489577134
CTB-89H12.4-002;;;NC_000005.10:-:149504519;;;experimental;;;transcript_overlap;;;6	0.761315833133584
CTB-91J4.1-002;;;NC_000017.11:+:36176229;;;experimental;;;promoter_overlap;;;8	0.83326535406895
CTB-92J24.2-001;;;NC_000019.10:+:23928009;;;experimental;;;transcript_overlap;;;6	0.838102017457787
CTB-96E2.10-001;;;NC_000017.11:+:28373256;;;experimental;;;promoter_overlap;;;5	0.810319942087248
CTB-96E2.6-001;;;NC_000017.11:-:28374300;;;experimental;;;transcript_overlap;;;8	0.000258134133062109
CTB-96E2.7-001;;;NC_000017.11:-:28362858;;;experimental;;;transcript_overlap;;;3	0.434065459500369
CTB-99A3.1-001;;;NC_000005.10:+:146563227;;;experimental;;;transcript_overlap;;;6	0.446309957197269
CTBP1-AS2-001;;;NC_000004.12:+:1249272;;;experimental;;;promoter_overlap;;;8	0.84529520603743
CTBP1-AS2-006;;;NC_000004.12:+:1252866;;;experimental;;;intergenic;;;5	0.805750159367542
CTBP1-AS2-201;;;NC_000004.12:+:1250711;;;experimental;;;promoter_overlap;;;8	0.81629100874953
CTC-1337H24.4-001;;;NC_000011.10:+:67374416;;;experimental;;;promoter_overlap;;;8	0.545792695589118
CTC-137K3.1-001;;;NC_000008.11:+:132825306;;;experimental;;;transcript_overlap;;;8	0.824632850060939
CTC-203F4.2-001;;;NC_000005.10:+:135399286;;;experimental;;;promoter_overlap;;;9	0.0683386916370368
CTC-204F22.1-001;;;NC_000019.10:-:44248373;;;experimental;;;transcript_overlap;;;5	0.778111755765788
CTC-205M6.1-001;;;NC_000005.10:+:180810270;;;experimental;;;promoter_overlap;;;9	0.0206121549466614
CTC-215O4.4-001;;;NC_000019.10:-:11016010;;;experimental;;;transcript_overlap;;;6	0.418407392063757
CTC-232P5.1-001;;;NC_000019.10:+:5978382;;;experimental;;;promoter_overlap;;;6	0.0507450226608975
CTC-236F12.4-002;;;NC_000005.10:-:56481767;;;experimental;;;intergenic;;;8	0.731202689800768
CTC-241F20.4-001;;;NC_000019.10:-:48271247;;;experimental;;;promoter_overlap;;;5	0.660325177866498
CTC-242N15.1-002;;;NC_000005.10:-:87239789;;;experimental;;;intergenic;;;5	0.710915971078815
CTC-244M17.1-001;;;NC_000019.10:+:37963498;;;experimental;;;transcript_overlap;;;10	0.875209095393765
CTC-246B18.10-001;;;NC_000019.10:-:39341953;;;experimental;;;promoter_overlap;;;6	0.82013214197043
CTC-248O19.1-001;;;NC_000005.10:-:157266700;;;experimental;;;promoter_overlap;;;6	0.777424213257049
CTC-250I14.3-001;;;NC_000019.10:-:13141139;;;experimental;;;transcript_overlap;;;8	0.0750094532633179
CTC-254B4.1-001;;;NC_000005.10:-:107011034;;;experimental;;;intergenic;;;7	0.848459784441135
CTC-254B4.1-002;;;NC_000005.10:-:106980881;;;experimental;;;intergenic;;;7	0.258331184590322
CTC-255N20.1-001;;;NC_000005.10:-:147234877;;;experimental;;;promoter_overlap;;;8	0.852616094960372
CTC-260E6.3-001;;;NC_000019.10:-:20209788;;;experimental;;;transcript_overlap;;;3	0.605924217318181
CTC-260E6.4-001;;;NC_000019.10:-:20222185;;;experimental;;;transcript_overlap;;;6	0.798403963055396
CTC-260E6.6-004;;;NC_000019.10:-:20220422;;;experimental;;;gene_nearby;;;6	0.640619426089109
CTC-260E6.6-005;;;NC_000019.10:-:20150547;;;experimental;;;transcript_overlap;;;6	0.0877820248088465
CTC-260E6.6-006;;;NC_000019.10:-:20321305;;;experimental;;;transcript_overlap;;;5	0.790743393436795
CTC-265F19.2-001;;;NC_000019.10:-:2611310;;;experimental;;;transcript_overlap;;;9	0.869828140066734
CTC-265N9.1-001;;;NC_000005.10:-:170681408;;;experimental;;;promoter_overlap;;;9	0.873347066386675
CTC-270D5.1-003;;;NC_000005.10:-:141078027;;;experimental;;;promoter_overlap;;;7	0.833038896407468
CTC-270D5.1-005;;;NC_000005.10:-:141096351;;;experimental;;;promoter_overlap;;;7	0.761056279095347
CTC-273B12.5-001;;;NC_000019.10:-:48466661;;;experimental;;;transcript_overlap;;;9	0.875354425113878
CTC-281M20.1-001;;;NC_000005.10:-:174995964;;;experimental;;;transcript_overlap;;;6	0.481308560698261
CTC-286N12.1-001;;;NC_000005.10:-:167303396;;;experimental;;;transcript_overlap;;;3	0.649274428916343
CTC-296K1.4-001;;;NC_000017.11:-:44797753;;;experimental;;;gene_nearby;;;9	0.858912628618923
CTC-297N7.1-001;;;NC_000017.11:-:10659081;;;experimental;;;intergenic;;;8	0.86371428278222
CTC-297N7.10-001;;;NC_000017.11:+:10680338;;;experimental;;;transcript_overlap;;;4	0.76656662443454
CTC-297N7.9-001;;;NC_000017.11:-:10769031;;;experimental;;;transcript_overlap;;;6	0.46282353743371
CTC-297N7.9-002;;;NC_000017.11:-:10768987;;;experimental;;;transcript_overlap;;;8	0.864977707174541
CTC-303L1.2-001;;;NC_000005.10:-:94618603;;;experimental;;;promoter_overlap;;;9	0.734004876241797
CTC-304I17.2-001;;;NC_000017.11:+:34142947;;;experimental;;;transcript_overlap;;;7	0.71722982291236
CTC-304I17.4-001;;;NC_000017.11:-:34082223;;;experimental;;;transcript_overlap;;;7	0.551584341004407
CTC-304I17.6-002;;;NC_000017.11:-:34078974;;;experimental;;;transcript_overlap;;;7	0.841333243138699
CTC-304I17.6-005;;;NC_000017.11:-:33932949;;;experimental;;;transcript_overlap;;;7	0.801241279972628
CTC-304I17.6-006;;;NC_000017.11:-:33834566;;;experimental;;;transcript_overlap;;;6	0.837177301142564
CTC-304I17.6-007;;;NC_000017.11:-:34071250;;;experimental;;;transcript_overlap;;;4	0.71139755293783
CTC-308K20.1-003;;;NC_000005.10:-:172958783;;;experimental;;;promoter_overlap;;;8	0.796975055170402
CTC-321K16.1-001;;;NC_000005.10:+:135559557;;;experimental;;;transcript_overlap;;;8	0.583794669055065
CTC-325J23.2-001;;;NC_000005.10:-:80631589;;;experimental;;;transcript_overlap;;;7	0.854398396010797
CTC-329D1.3-001;;;NC_000005.10:-:140357765;;;experimental;;;intergenic;;;9	0.193108990488233
CTC-332L22.1-001;;;NC_000005.10:-:109689250;;;experimental;;;intergenic;;;9	0.0193769009861378
CTC-336P14.1-001;;;NC_000002.12:+:32013061;;;experimental;;;transcript_overlap;;;4	0.728684055202355
CTC-338M12.4-002;;;NC_000005.10:+:181247113;;;experimental;;;promoter_overlap;;;7	0.745958505297994
CTC-338M12.4-005;;;NC_000005.10:+:181255961;;;experimental;;;transcript_overlap;;;5	0.723347571516186
CTC-338M12.5-001;;;NC_000005.10:+:181192082;;;experimental;;;promoter_overlap;;;7	0.535559229151972
CTC-338M12.5-002;;;NC_000005.10:+:181191920;;;experimental;;;promoter_overlap;;;8	0.86157603172033
CTC-338M12.6-004;;;NC_000005.10:+:181198200;;;experimental;;;promoter_overlap;;;9	0.872853701202034
CTC-338M12.6-005;;;NC_000005.10:+:181200605;;;experimental;;;promoter_overlap;;;8	0.766033945834453
CTC-338M12.9-001;;;NC_000005.10:+:181281365;;;experimental;;;intergenic;;;9	0.791301858426452
CTC-339F2.2-001;;;NC_000005.10:-:116304133;;;experimental;;;transcript_overlap;;;9	0.850094310001611
CTC-340D7.1-001;;;NC_000005.10:-:68962157;;;experimental;;;intergenic;;;8	0.871649178652129
CTC-340I23.2-001;;;NC_000005.10:-:156739811;;;experimental;;;transcript_overlap;;;6	0.818659113121498
CTC-343N3.1-001;;;NC_000011.10:+:2989863;;;experimental;;;promoter_overlap;;;4	0.620682961904204
CTC-345K18.2-001;;;NC_000005.10:-:150672466;;;experimental;;;promoter_overlap;;;8	0.0551733754061105
CTC-350I8.1-001;;;NC_000005.10:+:132963824;;;experimental;;;promoter_overlap;;;10	0.716442129780503
CTC-359M8.1-002;;;NC_000005.10:-:146375424;;;experimental;;;promoter_overlap;;;8	0.544416739701206
CTC-360G5.9-001;;;NC_000019.10:-:38938631;;;experimental;;;transcript_overlap;;;9	0.869883929394945
CTC-366B18.2-001;;;NC_000005.10:-:75599379;;;experimental;;;transcript_overlap;;;5	0.691529819964125
CTC-366B18.4-001;;;NC_000005.10:+:75608817;;;experimental;;;intergenic;;;4	0.757031997227183
CTC-367J11.1-001;;;NC_000005.10:-:150486184;;;experimental;;;promoter_overlap;;;10	0.0284656222245643
CTC-369A16.2-001;;;NC_000005.10:+:124395627;;;experimental;;;promoter_overlap;;;8	0.851271584328908
CTC-384G19.1-001;;;NC_000005.10:-:85112755;;;experimental;;;intergenic;;;4	0.724151792774693
CTC-420A11.2-001;;;NC_000016.10:+:61918290;;;experimental;;;promoter_overlap;;;7	0.0354118683424301
CTC-425F1.4-001;;;NC_000019.10:-:12944487;;;experimental;;;promoter_overlap;;;10	0.876062347129433
CTC-425O23.2-001;;;NC_000019.10:-:40274921;;;experimental;;;transcript_overlap;;;7	0.757975769133007
CTC-425O23.5-001;;;NC_000019.10:+:40355638;;;experimental;;;transcript_overlap;;;8	0.859262499824179
CTC-428G20.2-001;;;NC_000005.10:+:115188563;;;experimental;;;intergenic;;;7	0.858469242497724
CTC-429L19.3-001;;;NC_000019.10:-:10491782;;;experimental;;;promoter_overlap;;;9	0.87156804725947
CTC-429P9.2-001;;;NC_000019.10:+:16610411;;;experimental;;;transcript_overlap;;;5	0.729392638458823
CTC-429P9.3-001;;;NC_000019.10:-:16635360;;;experimental;;;transcript_overlap;;;6	0.697209315505996
CTC-429P9.5-001;;;NC_000019.10:-:16640670;;;experimental;;;transcript_overlap;;;4	0.677849912315316
CTC-431G16.2-001;;;NC_000005.10:-:79816189;;;experimental;;;transcript_overlap;;;10	0.863024515352412
CTC-436K13.1-001;;;NC_000005.10:+:158175410;;;experimental;;;transcript_overlap;;;7	0.837649474475619
CTC-436K13.3-001;;;NC_000005.10:+:158256140;;;experimental;;;intergenic;;;4	0.289261501674097
CTC-436K13.6-001;;;NC_000005.10:-:158234362;;;experimental;;;intergenic;;;9	0.874694340520336
CTC-436P18.1-001;;;NC_000005.10:+:61162101;;;experimental;;;promoter_overlap;;;7	0.289700619165608
CTC-436P18.3-002;;;NC_000005.10:-:61264928;;;experimental;;;intergenic;;;6	0.773034779316996
CTC-441N14.1-001;;;NC_000005.10:-:122156014;;;experimental;;;transcript_overlap;;;4	0.618707739814723
CTC-441N14.2-001;;;NC_000005.10:-:122154893;;;experimental;;;transcript_overlap;;;4	0.00214309599474993
CTC-444N24.11-001;;;NC_000019.10:+:57304302;;;experimental;;;intergenic;;;3	0.675867405882018
CTC-444N24.13-001;;;NC_000019.10:-:57351997;;;experimental;;;promoter_overlap;;;6	0.832389907856053
CTC-444N24.7-001;;;NC_000019.10:-:57294468;;;experimental;;;transcript_overlap;;;6	0.811114826782007
CTC-444N24.8-001;;;NC_000019.10:+:57261353;;;experimental;;;intergenic;;;4	0.770329547014061
CTC-445B21.1-002;;;NC_000005.10:-:103891396;;;experimental;;;intergenic;;;7	0.854753138584683
CTC-448D22.1-001;;;NC_000005.10:-:118785458;;;experimental;;;intergenic;;;5	0.781956675495445
CTC-448F2.7-001;;;NC_000019.10:+:29915862;;;experimental;;;intergenic;;;4	0.638757524236222
CTC-450M9.1-001;;;NC_000019.10:-:38109532;;;experimental;;;promoter_overlap;;;8	0.793045822975329
CTC-453G23.4-001;;;NC_000019.10:+:48145858;;;experimental;;;transcript_overlap;;;6	0.251502276123106
CTC-453G23.7-001;;;NC_000019.10:-:48199719;;;experimental;;;transcript_overlap;;;7	0.656627652272013
