groups	FDR
AC005786.7-001;;;NC_000019.10:+:3544200;;;experimental;;;promoter_overlap;;;8	0.796948754737917
AC005796.2-001;;;NC_000019.10:-:17872097;;;experimental;;;promoter_overlap;;;3	0.95046854653625
AC005932.1-001;;;NC_000019.10:+:18940314;;;experimental;;;promoter_overlap;;;5	0.95919081009217
AC005954.3-001;;;NC_000019.10:-:3756658;;;experimental;;;promoter_overlap;;;6	0.976481169589195
AC006000.5-001;;;NC_000007.14:-:13365048;;;experimental;;;transcript_overlap;;;4	0.964588619549836
AC006019.3-001;;;NC_000007.14:-:154059560;;;experimental;;;transcript_overlap;;;5	0.961025389910751
AC006026.13-001;;;NC_000007.14:-:23680836;;;experimental;;;promoter_overlap;;;8	0.978329633825711
AC006042.6-001;;;NC_000007.14:+:8114025;;;experimental;;;transcript_overlap;;;8	0.977874342422975
AC006042.7-001;;;NC_000007.14:-:7969900;;;experimental;;;promoter_overlap;;;6	0.974321147385701
AC006077.3-001;;;NC_000005.10:+:134905180;;;experimental;;;promoter_overlap;;;9	0.000887460486932559
AC006116.12-001;;;NC_000019.10:+:56387412;;;experimental;;;transcript_overlap;;;3	0.770742023689847
AC006116.15-001;;;NC_000019.10:-:56348182;;;experimental;;;transcript_overlap;;;5	0.972272069464956
AC006116.17-001;;;NC_000019.10:+:56314751;;;experimental;;;promoter_overlap;;;5	0.503943203650941
AC006116.17-003;;;NC_000019.10:+:56315276;;;experimental;;;promoter_overlap;;;7	0.978167690435941
AC006116.21-001;;;NC_000019.10:-:56365948;;;experimental;;;transcript_overlap;;;5	0.969300088017556
AC006116.24-001;;;NC_000019.10:-:56377283;;;experimental;;;transcript_overlap;;;5	0.968927332835881
AC006129.2-001;;;NC_000019.10:+:41545192;;;experimental;;;transcript_overlap;;;8	0.97789048463913
AC006129.2-003;;;NC_000019.10:+:41549517;;;experimental;;;promoter_overlap;;;6	0.969203605913708
AC006145.4-002;;;NC_000007.14:+:82009192;;;experimental;;;transcript_overlap;;;5	0.973090208688167
AC006262.10-001;;;NC_000019.10:-:46230387;;;experimental;;;promoter_overlap;;;5	0.963568593177404
AC006262.5-005;;;NC_000019.10:-:46202922;;;experimental;;;promoter_overlap;;;7	0.975952217821441
AC006262.6-001;;;NC_000019.10:+:46203426;;;experimental;;;promoter_overlap;;;5	0.969655167101362
AC006262.6-003;;;NC_000019.10:+:46210242;;;experimental;;;intergenic;;;5	0.972705758398822
AC006277.2-001;;;NC_000019.10:-:2926833;;;experimental;;;transcript_overlap;;;6	0.975831043610247
AC006369.2-001;;;NC_000002.12:+:37600165;;;experimental;;;transcript_overlap;;;3	0.918577521587273
AC006369.3-001;;;NC_000002.12:+:37744333;;;experimental;;;intergenic;;;3	0.817789883090683
AC006372.6-001;;;NC_000007.14:+:157513328;;;experimental;;;intergenic;;;5	0.960810377108373
AC006378.2-002;;;NC_000007.14:+:93969441;;;experimental;;;transcript_overlap;;;6	0.972793988846093
AC006460.2-003;;;NC_000002.12:-:190708715;;;experimental;;;transcript_overlap;;;3	0.735265956422153
AC006538.1-001;;;NC_000019.10:-:2729326;;;experimental;;;transcript_overlap;;;6	0.961166777198353
AC006547.13-001;;;NC_000022.11:-:20066076;;;experimental;;;promoter_overlap;;;5	0.957162175152506
AC006547.13-008;;;NC_000022.11:-:20066433;;;experimental;;;promoter_overlap;;;4	0.810737037354985
AC006547.13-011;;;NC_000022.11:-:20065250;;;experimental;;;promoter_overlap;;;5	0.973979596924797
AC006547.8-001;;;NC_000022.11:-:20111937;;;experimental;;;transcript_overlap;;;7	0.974634206789633
AC006552.1-001;;;NC_000004.12:-:54607115;;;experimental;;;intergenic;;;5	0.931124444106558
AC006946.16-001;;;NC_000022.11:+:17068402;;;experimental;;;intergenic;;;3	0.942810969508116
AC006947.1-001;;;NC_000017.11:+:66676334;;;experimental;;;transcript_overlap;;;6	0.976524001284169
AC006960.7-001;;;NC_000007.14:+:36463022;;;experimental;;;intergenic;;;3	0.940538057718531
AC006994.2-001;;;NC_000002.12:+:210171515;;;experimental;;;promoter_overlap;;;8	0.97860927239024
AC007036.5-001;;;NC_000007.14:+:30157532;;;experimental;;;transcript_overlap;;;9	0.976832217247551
AC007040.6-001;;;NC_000002.12:+:70994482;;;experimental;;;promoter_overlap;;;3	0.954644029395528
AC007078.4-001;;;NC_000007.14:-:76478855;;;experimental;;;promoter_overlap;;;6	0.975044220007117
AC007091.1-001;;;NC_000007.14:+:19353447;;;experimental;;;intergenic;;;5	0.969237116383304
AC007099.1-001;;;NC_000002.12:+:75524064;;;experimental;;;transcript_overlap;;;7	0.977485036170011
AC007106.1-001;;;NC_000004.12:-:27985062;;;experimental;;;intergenic;;;5	0.973169413405355
AC007126.1-001;;;NC_000004.12:-:13782156;;;experimental;;;transcript_overlap;;;6	0.972556387646343
AC007131.2-005;;;NC_000002.12:-:59388267;;;experimental;;;transcript_overlap;;;5	0.968969477486018
AC007191.4-001;;;NC_000019.10:-:45717322;;;experimental;;;transcript_overlap;;;7	0.976914341556562
AC007192.6-001;;;NC_000019.10:-:18152525;;;experimental;;;transcript_overlap;;;4	0.953236446210205
AC007193.10-001;;;NC_000019.10:-:46339819;;;experimental;;;transcript_overlap;;;6	0.975939734721791
AC007193.6-001;;;NC_000019.10:+:46101122;;;experimental;;;transcript_overlap;;;4	0.961513613280775
AC007193.9-001;;;NC_000019.10:-:46383812;;;experimental;;;promoter_overlap;;;3	0.857878985825179
AC007204.2-001;;;NC_000019.10:+:19900945;;;experimental;;;promoter_overlap;;;5	0.973517785500799
AC007228.5-001;;;NC_000019.10:+:56671978;;;experimental;;;promoter_overlap;;;6	0.971571408487529
AC007228.9-001;;;NC_000019.10:-:56673900;;;experimental;;;transcript_overlap;;;7	0.978044080805624
AC007246.3-001;;;NC_000002.12:+:39518611;;;experimental;;;transcript_overlap;;;4	0.958342397284998
AC007246.3-003;;;NC_000002.12:+:39436576;;;experimental;;;promoter_overlap;;;6	0.974607662290641
AC007246.3-006;;;NC_000002.12:+:39518584;;;experimental;;;intergenic;;;5	0.972245935997809
AC007246.3-011;;;NC_000002.12:+:39453841;;;experimental;;;intergenic;;;3	0.936381520561846
AC007249.3-001;;;NC_000002.12:+:10451947;;;experimental;;;gene_nearby;;;3	0.936320122352053
AC007250.4-001;;;NC_000002.12:+:58275877;;;experimental;;;intergenic;;;9	0.977861627063872
AC007277.3-001;;;NC_000002.12:-:170695369;;;experimental;;;transcript_overlap;;;5	0.973153176508496
AC007283.5-001;;;NC_000002.12:+:201167031;;;experimental;;;transcript_overlap;;;6	0.975390833892094
AC007285.7-001;;;NC_000007.14:-:30075114;;;experimental;;;transcript_overlap;;;7	0.976078771577485
AC007292.4-001;;;NC_000019.10:-:4354056;;;experimental;;;promoter_overlap;;;3	0.916891800216673
AC007292.7-001;;;NC_000019.10:+:4338993;;;experimental;;;promoter_overlap;;;8	0.978469542763167
AC007319.1-002;;;NC_000002.12:+:187003274;;;experimental;;;transcript_overlap;;;9	0.977120000338017
AC007365.3-001;;;NC_000002.12:+:64644506;;;experimental;;;transcript_overlap;;;6	0.971662084067038
AC007383.3-001;;;NC_000002.12:+:206084654;;;experimental;;;transcript_overlap;;;5	0.973431134261183
AC007386.4-002;;;NC_000002.12:-:65037496;;;experimental;;;intergenic;;;6	0.97547688540287
AC007389.3-001;;;NC_000002.12:-:65640176;;;experimental;;;transcript_overlap;;;5	0.968842485988735
AC007391.2-001;;;NC_000002.12:+:37324895;;;experimental;;;promoter_overlap;;;8	0.978568225766747
AC007392.3-003;;;NC_000002.12:+:66691434;;;experimental;;;transcript_overlap;;;4	0.966773567741906
AC007392.3-006;;;NC_000002.12:+:66691415;;;experimental;;;transcript_overlap;;;5	0.971488361282411
AC007405.4-002;;;NC_000002.12:-:170727854;;;experimental;;;intergenic;;;3	0.846915160753658
AC007405.4-003;;;NC_000002.12:-:170729439;;;experimental;;;intergenic;;;7	0.977438189494961
AC007405.8-003;;;NC_000002.12:-:170817174;;;experimental;;;promoter_overlap;;;6	0.974259700899689
AC007463.2-001;;;NC_000002.12:-:7899665;;;experimental;;;intergenic;;;4	0.955778370512551
AC007557.1-001;;;NC_000002.12:+:216870771;;;experimental;;;transcript_overlap;;;4	0.96211495710365
AC007563.5-001;;;NC_000002.12:+:216694445;;;experimental;;;promoter_overlap;;;7	0.976982254690551
AC007682.1-001;;;NC_000002.12:+:51032600;;;experimental;;;promoter_overlap;;;7	0.976208824928495
AC007743.1-005;;;NC_000002.12:-:56184916;;;experimental;;;promoter_overlap;;;9	0.978539694789666
AC007796.1-001;;;NC_000019.10:+:31348888;;;experimental;;;promoter_overlap;;;3	0.923369981616956
AC007879.3-001;;;NC_000002.12:-:207237876;;;experimental;;;transcript_overlap;;;4	0.965178033895675
AC007879.4-001;;;NC_000002.12:+:207226949;;;experimental;;;transcript_overlap;;;4	0.962373159916804
AC007879.5-001;;;NC_000002.12:-:207254304;;;experimental;;;transcript_overlap;;;4	0.963555736671168
AC007879.5-002;;;NC_000002.12:-:207529772;;;experimental;;;promoter_overlap;;;5	0.972076591435849
AC007879.7-001;;;NC_000002.12:+:207239643;;;experimental;;;transcript_overlap;;;5	0.962380255670266
AC007952.4-001;;;NC_000017.11:-:19174435;;;experimental;;;intergenic;;;7	0.0456566243221525
AC007952.4-003;;;NC_000017.11:-:19174427;;;experimental;;;intergenic;;;7	0.977280376934409
AC007952.5-003;;;NC_000017.11:+:19094917;;;experimental;;;intergenic;;;6	0.975385737230009
AC007952.6-002;;;NC_000017.11:-:19159110;;;experimental;;;transcript_overlap;;;9	0.978632356932259
AC007966.1-001;;;NC_000002.12:-:185738698;;;experimental;;;promoter_overlap;;;6	0.975300220958515
AC007966.1-002;;;NC_000002.12:-:185740475;;;experimental;;;transcript_overlap;;;3	0.946309309567073
AC007966.1-003;;;NC_000002.12:-:185739063;;;experimental;;;promoter_overlap;;;8	0.974806221392422
AC008067.2-009;;;NC_000002.12:-:80605633;;;experimental;;;transcript_overlap;;;3	0.94227031309087
AC008073.7-001;;;NC_000002.12:-:24174795;;;experimental;;;promoter_overlap;;;3	0.942741208722824
AC008074.3-001;;;NC_000002.12:-:64453923;;;experimental;;;promoter_overlap;;;5	0.957933174714758
AC008088.4-001;;;NC_000017.11:-:20531118;;;experimental;;;intergenic;;;4	0.965652187538457
AC008103.4-001;;;NC_000022.11:-:18884681;;;experimental;;;transcript_overlap;;;3	0.89097501333299
AC008154.4-001;;;NC_000007.14:+:134284500;;;experimental;;;intergenic;;;7	0.978020430765344
AC008278.2-001;;;NC_000002.12:+:15564170;;;experimental;;;intergenic;;;5	0.965630840383735
AC008278.3-001;;;NC_000002.12:-:15680483;;;experimental;;;intergenic;;;6	0.976014266058883
AC008440.10-001;;;NC_000019.10:+:53864755;;;experimental;;;transcript_overlap;;;9	0.978671238213564
AC008440.5-001;;;NC_000019.10:-:53875991;;;experimental;;;transcript_overlap;;;3	0.951712032214934
AC008592.8-001;;;NC_000005.10:+:95849180;;;experimental;;;transcript_overlap;;;7	0.844692277166845
AC008697.1-001;;;NC_000005.10:+:159331527;;;experimental;;;promoter_overlap;;;4	0.961437345630165
AC008746.12-001;;;NC_000019.10:-:54439543;;;experimental;;;gene_nearby;;;6	0.9764149185555
AC008746.3-001;;;NC_000019.10:-:54434697;;;experimental;;;promoter_overlap;;;7	0.977645069663898
AC008753.4-001;;;NC_000019.10:+:53788772;;;experimental;;;promoter_overlap;;;9	0.978530165673894
AC008753.6-001;;;NC_000019.10:-:53869106;;;experimental;;;promoter_overlap;;;4	0.967834964992439
AC008781.7-001;;;NC_000005.10:+:141618412;;;experimental;;;promoter_overlap;;;3	0.918120777373046
AC008834.1-001;;;NC_000005.10:-:98161192;;;experimental;;;intergenic;;;7	0.977993293951191
AC008937.2-001;;;NC_000005.10:-:56862258;;;experimental;;;transcript_overlap;;;4	0.965905068977785
AC008937.3-001;;;NC_000005.10:-:56910508;;;experimental;;;promoter_overlap;;;4	0.962681565507995
AC008982.2-001;;;NC_000019.10:-:38846028;;;experimental;;;transcript_overlap;;;6	0.975197911413862
AC008992.1-001;;;NC_000019.10:+:31421997;;;experimental;;;intergenic;;;8	0.978412789241154
AC008993.2-001;;;NC_000019.10:+:68403;;;experimental;;;promoter_overlap;;;5	0.970895067859591
AC009095.4-001;;;NC_000016.10:-:67616145;;;experimental;;;transcript_overlap;;;5	0.923903436473798
AC009110.1-001;;;NC_000016.10:+:62596371;;;experimental;;;intergenic;;;4	0.967304864408853
AC009120.11-001;;;NC_000016.10:-:74291051;;;experimental;;;transcript_overlap;;;7	0.971776782080454
AC009120.4-003;;;NC_000016.10:-:74296726;;;experimental;;;promoter_overlap;;;3	0.944355398058614
AC009120.5-001;;;NC_000016.10:+:74312598;;;experimental;;;transcript_overlap;;;6	0.97653537329993
AC009120.6-001;;;NC_000016.10:-:74307769;;;experimental;;;transcript_overlap;;;6	0.969453902406829
AC009120.6-002;;;NC_000016.10:-:74310842;;;experimental;;;transcript_overlap;;;3	0.57649521953742
AC009120.6-003;;;NC_000016.10:-:74332612;;;experimental;;;transcript_overlap;;;9	0.978418161421352
AC009120.6-005;;;NC_000016.10:-:74306330;;;experimental;;;transcript_overlap;;;6	0.976321549951529
AC009133.12-003;;;NC_000016.10:-:29820361;;;experimental;;;promoter_overlap;;;9	0.978581929175704
AC009133.12-004;;;NC_000016.10:-:29811977;;;experimental;;;promoter_overlap;;;3	0.864145230911887
AC009133.12-005;;;NC_000016.10:-:29810090;;;experimental;;;transcript_overlap;;;8	0.972349947344773
AC009133.17-001;;;NC_000016.10:+:29745246;;;experimental;;;promoter_overlap;;;3	0.9096487554258
AC009133.21-001;;;NC_000016.10:+:29781925;;;experimental;;;transcript_overlap;;;6	0.868629089222215
AC009166.5-001;;;NC_000016.10:+:51149460;;;experimental;;;transcript_overlap;;;3	0.952844210619442
AC009166.7-001;;;NC_000016.10:+:51176169;;;experimental;;;intergenic;;;7	0.93450387812655
AC009227.2-001;;;NC_000002.12:-:154457437;;;experimental;;;transcript_overlap;;;6	0.975726958489301
AC009229.6-001;;;NC_000002.12:-:38138945;;;experimental;;;transcript_overlap;;;6	0.975601453832601
AC009262.2-001;;;NC_000007.14:+:34209502;;;experimental;;;intergenic;;;8	0.978229250165221
AC009264.1-001;;;NC_000007.14:-:137181770;;;experimental;;;transcript_overlap;;;5	0.971144688582264
AC009264.1-004;;;NC_000007.14:-:137182106;;;experimental;;;transcript_overlap;;;4	0.866339674083079
AC009299.2-001;;;NC_000002.12:-:161251161;;;experimental;;;transcript_overlap;;;5	0.973080833981006
AC009299.2-009;;;NC_000002.12:-:161248577;;;experimental;;;transcript_overlap;;;4	0.959930879318693
AC009303.2-001;;;NC_000002.12:+:118014216;;;experimental;;;promoter_overlap;;;6	0.975118837827604
AC009312.1-001;;;NC_000002.12:-:117803875;;;experimental;;;intergenic;;;6	0.972881205384621
AC009404.2-001;;;NC_000002.12:+:117837744;;;experimental;;;intergenic;;;5	0.968085361902244
AC009404.2-002;;;NC_000002.12:+:117836152;;;experimental;;;intergenic;;;5	0.97374385898196
AC009404.2-003;;;NC_000002.12:+:117833937;;;experimental;;;intergenic;;;4	0.96546393986466
AC009487.4-001;;;NC_000002.12:-:161423588;;;experimental;;;promoter_overlap;;;5	0.973440070264674
AC009487.4-002;;;NC_000002.12:-:161423134;;;experimental;;;promoter_overlap;;;7	0.977979679085195
AC009495.2-001;;;NC_000002.12:+:165794823;;;experimental;;;promoter_overlap;;;4	0.963985074205914
AC009495.4-001;;;NC_000002.12:-:165846196;;;experimental;;;transcript_overlap;;;6	0.971272656806712
AC009501.4-001;;;NC_000002.12:-:63047710;;;experimental;;;transcript_overlap;;;5	0.958313549820926
AC009501.4-003;;;NC_000002.12:-:63048545;;;experimental;;;transcript_overlap;;;6	0.97629503290057
AC009502.4-001;;;NC_000002.12:+:219686542;;;experimental;;;intergenic;;;7	0.977056064333512
AC009502.4-004;;;NC_000002.12:+:219685326;;;experimental;;;intergenic;;;4	0.95262378039373
AC009505.2-002;;;NC_000002.12:-:105855288;;;experimental;;;transcript_overlap;;;6	0.975124137364658
AC009506.1-001;;;NC_000002.12:+:159615305;;;experimental;;;promoter_overlap;;;6	0.97658489210868
AC009518.4-002;;;NC_000007.14:+:131910217;;;experimental;;;intergenic;;;6	0.975603099247821
AC009950.2-006;;;NC_000002.12:+:230125309;;;experimental;;;transcript_overlap;;;7	0.976950373405069
AC009950.2-011;;;NC_000002.12:+:230121370;;;experimental;;;transcript_overlap;;;7	0.977145927295408
AC009955.8-001;;;NC_000002.12:-:219627570;;;experimental;;;promoter_overlap;;;4	0.963791321623422
AC009961.3-002;;;NC_000002.12:-:159711991;;;experimental;;;promoter_overlap;;;3	0.944591441150304
AC009965.2-001;;;NC_000002.12:+:204090457;;;experimental;;;intergenic;;;6	0.975905279362123
AC009970.1-001;;;NC_000002.12:+:60495296;;;experimental;;;transcript_overlap;;;5	0.973816243756653
AC010084.1-001;;;NC_000024.10:+:4036475;;;experimental;;;intergenic;;;4	0.962570309632142
AC010127.3-004;;;NC_000002.12:+:166015660;;;experimental;;;transcript_overlap;;;3	0.953697747322741
AC010127.3-008;;;NC_000002.12:+:166126367;;;experimental;;;promoter_overlap;;;6	0.976397519010379
AC010132.10-001;;;NC_000007.14:-:42844437;;;experimental;;;intergenic;;;5	0.969072151169029
AC010148.1-001;;;NC_000002.12:-:234888801;;;experimental;;;intergenic;;;6	0.974859599436485
AC010148.1-002;;;NC_000002.12:-:234888775;;;experimental;;;intergenic;;;8	0.977975134258782
AC010148.1-004;;;NC_000002.12:-:234913383;;;experimental;;;intergenic;;;7	0.977968310285328
AC010226.4-001;;;NC_000005.10:+:115602605;;;experimental;;;promoter_overlap;;;7	0.974726330323716
AC010226.4-002;;;NC_000005.10:+:115602116;;;experimental;;;promoter_overlap;;;6	0.960033403258025
AC010524.2-001;;;NC_000019.10:-:49388090;;;experimental;;;promoter_overlap;;;7	0.977950077141054
AC010524.4-001;;;NC_000019.10:+:49356084;;;experimental;;;transcript_overlap;;;4	0.954070303658389
AC010525.4-001;;;NC_000019.10:-:55694778;;;experimental;;;transcript_overlap;;;5	0.958197578982973
AC010641.1-001;;;NC_000019.10:+:397540;;;experimental;;;intergenic;;;6	0.976237196043771
AC010729.1-001;;;NC_000002.12:+:5696208;;;experimental;;;transcript_overlap;;;6	0.974700133348363
AC010729.2-001;;;NC_000002.12:+:5726468;;;experimental;;;intergenic;;;7	0.977131679462403
AC010761.10-001;;;NC_000017.11:-:28750076;;;experimental;;;transcript_overlap;;;3	0.590891753806177
AC010761.13-001;;;NC_000017.11:-:28673517;;;experimental;;;promoter_overlap;;;7	0.976008087958922
AC010761.14-001;;;NC_000017.11:+:28727222;;;experimental;;;promoter_overlap;;;5	0.970888886751999
AC010761.6-001;;;NC_000017.11:-:28743169;;;experimental;;;promoter_overlap;;;8	0.978338312505915
AC010761.6-002;;;NC_000017.11:-:28742762;;;experimental;;;transcript_overlap;;;4	0.967933350852721
AC010761.9-001;;;NC_000017.11:-:28747877;;;experimental;;;promoter_overlap;;;7	0.8791566069999
AC010883.5-001;;;NC_000002.12:+:43229573;;;experimental;;;transcript_overlap;;;4	0.963361164413572
AC010884.1-001;;;NC_000002.12:-:105038504;;;experimental;;;promoter_overlap;;;3	0.952273455951251
AC010907.2-001;;;NC_000002.12:-:3604173;;;experimental;;;transcript_overlap;;;9	0.978687074824676
AC010971.1-001;;;NC_000007.14:+:49230137;;;experimental;;;intergenic;;;3	0.949877540743911
AC010976.2-007;;;NC_000002.12:+:127482254;;;experimental;;;transcript_overlap;;;6	0.974203746223458
AC010976.2-017;;;NC_000002.12:+:127467828;;;experimental;;;transcript_overlap;;;5	0.939726250363965
AC010976.2-030;;;NC_000002.12:+:127463641;;;experimental;;;transcript_overlap;;;3	0.931161941689559
AC010987.5-001;;;NC_000002.12:-:67684076;;;experimental;;;transcript_overlap;;;4	0.405608233426415
AC011239.2-001;;;NC_000002.12:-:23617998;;;experimental;;;transcript_overlap;;;7	0.974928936482054
AC011286.1-001;;;NC_000002.12:+:236733383;;;experimental;;;intergenic;;;4	0.958999467059408
AC011286.1-002;;;NC_000002.12:+:236752774;;;experimental;;;intergenic;;;5	0.972421941707691
AC011294.3-003;;;NC_000007.14:-:46697121;;;experimental;;;intergenic;;;4	0.96383535797941
AC011298.2-001;;;NC_000002.12:+:240686336;;;experimental;;;intergenic;;;5	0.969715414455543
AC011330.13-001;;;NC_000015.10:-:43643022;;;experimental;;;transcript_overlap;;;5	0.971591330344129
AC011523.2-001;;;NC_000019.10:+:50830505;;;experimental;;;promoter_overlap;;;6	7.40767714083971e-07
AC011524.2-001;;;NC_000019.10:-:28950199;;;experimental;;;transcript_overlap;;;7	0.975038858729887
AC011524.3-001;;;NC_000019.10:-:28964942;;;experimental;;;promoter_overlap;;;6	0.631747611295247
AC011551.3-002;;;NC_000019.10:-:46589153;;;experimental;;;transcript_overlap;;;4	0.964641393727048
AC011558.5-001;;;NC_000019.10:-:1038981;;;experimental;;;transcript_overlap;;;4	0.960269616381039
AC011747.4-001;;;NC_000002.12:-:8583809;;;experimental;;;transcript_overlap;;;7	0.9709903071339
AC011753.5-001;;;NC_000002.12:-:109605697;;;experimental;;;transcript_overlap;;;4	0.786471768082266
AC011997.1-001;;;NC_000002.12:+:197693106;;;experimental;;;transcript_overlap;;;6	0.975341402059524
AC012074.2-001;;;NC_000002.12:-:25376712;;;experimental;;;intergenic;;;4	0.965507259173586
AC012074.2-002;;;NC_000002.12:-:25370686;;;experimental;;;intergenic;;;5	0.966467498974855
AC012075.2-001;;;NC_000002.12:-:81466987;;;experimental;;;intergenic;;;5	0.972020219998679
AC012146.7-001;;;NC_000017.11:+:5111951;;;experimental;;;promoter_overlap;;;7	0.977584930276828
AC012146.7-002;;;NC_000017.11:+:5111631;;;experimental;;;promoter_overlap;;;7	0.975857993054393
AC012146.7-004;;;NC_000017.11:+:5113359;;;experimental;;;transcript_overlap;;;8	0.977734221062606
AC012307.2-001;;;NC_000002.12:-:96147041;;;experimental;;;gene_nearby;;;4	0.765343612887296
AC012358.8-001;;;NC_000002.12:+:55308492;;;experimental;;;promoter_overlap;;;4	0.699835726134552
AC012358.8-007;;;NC_000002.12:+:55306097;;;experimental;;;transcript_overlap;;;3	0.927948199152861
AC012358.8-013;;;NC_000002.12:+:55314193;;;experimental;;;transcript_overlap;;;5	0.972905251846326
AC012358.8-017;;;NC_000002.12:+:55314162;;;experimental;;;transcript_overlap;;;4	0.656900119847118
AC012360.6-002;;;NC_000002.12:+:105374139;;;experimental;;;transcript_overlap;;;3	0.949417074556599
AC012363.4-001;;;NC_000002.12:-:120216436;;;experimental;;;transcript_overlap;;;6	0.974473527807061
AC012442.5-001;;;NC_000002.12:+:112588920;;;experimental;;;transcript_overlap;;;7	0.968776405044338
AC012442.6-001;;;NC_000002.12:+:112590796;;;experimental;;;transcript_overlap;;;6	0.972172293055641
AC012456.4-001;;;NC_000002.12:-:11745298;;;experimental;;;transcript_overlap;;;7	0.955925872051239
AC012462.1-001;;;NC_000002.12:+:215435906;;;experimental;;;promoter_overlap;;;7	0.976593341227094
AC012462.2-001;;;NC_000002.12:+:215453722;;;experimental;;;intergenic;;;3	0.945118051837553
AC012462.3-001;;;NC_000002.12:+:215476667;;;experimental;;;intergenic;;;7	0.970637862926363
AC012501.2-003;;;NC_000002.12:-:153593287;;;experimental;;;transcript_overlap;;;7	0.976943714101553
AC012506.3-001;;;NC_000002.12:-:23360694;;;experimental;;;intergenic;;;4	0.961182392740293
AC012507.3-002;;;NC_000002.12:+:230886875;;;experimental;;;intergenic;;;7	0.967787552452294
AC012507.3-003;;;NC_000002.12:+:230886496;;;experimental;;;intergenic;;;7	0.975010190443741
AC012593.1-006;;;NC_000002.12:+:34868394;;;experimental;;;transcript_overlap;;;7	0.976378614896218
AC012593.1-013;;;NC_000002.12:+:35162803;;;experimental;;;intergenic;;;4	0.960501717680227
AC012594.1-038;;;NC_000002.12:-:170348653;;;experimental;;;transcript_overlap;;;4	0.96718155627069
AC012594.1-066;;;NC_000002.12:-:170344882;;;experimental;;;transcript_overlap;;;4	0.961483160639891
AC012668.2-001;;;NC_000002.12:+:215546207;;;experimental;;;promoter_overlap;;;7	0.977006066463076
AC012668.2-003;;;NC_000002.12:+:215678024;;;experimental;;;transcript_overlap;;;3	0.954209391277566
AC013448.1-001;;;NC_000002.12:+:223498773;;;experimental;;;gene_nearby;;;8	0.868801563968504
AC013472.3-004;;;NC_000002.12:-:27013972;;;experimental;;;promoter_overlap;;;5	0.970503064327521
AC013480.2-001;;;NC_000002.12:-:42025271;;;experimental;;;intergenic;;;7	0.977751907748994
AC015691.13-001;;;NC_000011.10:-:5624852;;;experimental;;;promoter_overlap;;;5	0.969697736643614
AC015849.16-001;;;NC_000017.11:-:35911012;;;experimental;;;intergenic;;;4	0.96736820222139
AC015849.16-002;;;NC_000017.11:-:35906271;;;experimental;;;intergenic;;;4	0.960411013844103
AC015849.19-001;;;NC_000017.11:-:35830292;;;experimental;;;transcript_overlap;;;5	0.973311679090414
AC015849.2-001;;;NC_000017.11:+:35868935;;;experimental;;;promoter_overlap;;;6	0.975854828324188
AC015849.2-002;;;NC_000017.11:+:35885562;;;experimental;;;intergenic;;;3	0.953788467384738
AC015936.3-001;;;NC_000017.11:-:44905007;;;experimental;;;transcript_overlap;;;7	0.974952505118711
AC015971.2-001;;;NC_000002.12:+:86604015;;;experimental;;;transcript_overlap;;;9	0.93597967944119
AC015971.2-003;;;NC_000002.12:+:86604289;;;experimental;;;transcript_overlap;;;4	0.922376182001305
AC015971.2-004;;;NC_000002.12:+:86562084;;;experimental;;;promoter_overlap;;;3	0.836738190478809
AC015987.1-001;;;NC_000007.14:+:135926762;;;experimental;;;promoter_overlap;;;4	0.851383578251429
AC016292.1-001;;;NC_000017.11:+:1181626;;;experimental;;;transcript_overlap;;;5	0.859705811857044
AC016629.3-001;;;NC_000019.10:-:58599354;;;experimental;;;intergenic;;;6	0.975670210430335
AC016629.3-002;;;NC_000019.10:-:58599276;;;experimental;;;intergenic;;;7	0.977335921748771
AC016644.1-001;;;NC_000005.10:+:56941045;;;experimental;;;promoter_overlap;;;4	0.90993876366726
AC016682.1-001;;;NC_000002.12:+:150171376;;;experimental;;;transcript_overlap;;;3	0.945793000970834
AC016700.5-001;;;NC_000002.12:-:70125310;;;experimental;;;intergenic;;;3	0.920771702011347
AC016722.3-001;;;NC_000002.12:-:46853495;;;experimental;;;transcript_overlap;;;4	0.960477041183504
AC016735.1-001;;;NC_000002.12:-:43006242;;;experimental;;;intergenic;;;6	0.974990412431229
AC016768.1-002;;;NC_000002.12:-:23030420;;;experimental;;;intergenic;;;7	0.977586138640281
AC016831.7-001;;;NC_000007.14:+:130853720;;;experimental;;;transcript_overlap;;;5	0.95645867878506
AC016907.3-003;;;NC_000002.12:-:30143803;;;experimental;;;intergenic;;;8	0.978637600744319
AC016995.3-002;;;NC_000002.12:-:38469440;;;experimental;;;intergenic;;;6	0.976333299270805
AC016995.3-003;;;NC_000002.12:-:38463113;;;experimental;;;intergenic;;;4	0.960277975322773
AC016995.3-004;;;NC_000002.12:-:38417926;;;experimental;;;intergenic;;;4	0.963683672079994
AC016999.2-001;;;NC_000002.12:-:238427794;;;experimental;;;promoter_overlap;;;8	0.977322078590296
AC017002.1-002;;;NC_000002.12:+:111491441;;;experimental;;;transcript_overlap;;;6	0.974703881774595
AC017006.3-001;;;NC_000002.12:-:46167988;;;experimental;;;transcript_overlap;;;5	0.970944356108185
AC017060.1-002;;;NC_000007.14:-:17524174;;;experimental;;;transcript_overlap;;;3	0.831819057565504
