groups	FDR
CTD-2184D3.7-002;;;NC_000015.10:+:52138428;;;experimental;;;transcript_overlap;;;5	0.963362956405281
CTD-2185K10.1-001;;;NC_000003.12:+:59064846;;;experimental;;;intergenic;;;4	0.955222023101276
CTD-2186M15.3-001;;;NC_000005.10:+:32174415;;;experimental;;;promoter_overlap;;;4	0.959948017359956
CTD-2189E23.1-001;;;NC_000019.10:-:14293607;;;experimental;;;transcript_overlap;;;4	0.933948828057357
CTD-2192J16.11-001;;;NC_000019.10:+:12551725;;;experimental;;;transcript_overlap;;;5	0.968127988851164
CTD-2192J16.21-001;;;NC_000019.10:-:12533725;;;experimental;;;transcript_overlap;;;7	0.849849692596507
CTD-2193G5.1-001;;;NC_000005.10:-:103541995;;;experimental;;;intergenic;;;8	0.972291056449331
CTD-2194L12.2-001;;;NC_000005.10:-:37920874;;;experimental;;;transcript_overlap;;;7	0.970069626249284
CTD-2195B23.3-001;;;NC_000019.10:-:41222050;;;experimental;;;transcript_overlap;;;6	0.952142706302491
CTD-2195M15.3-001;;;NC_000005.10:+:127478295;;;experimental;;;intergenic;;;4	0.952488109198172
CTD-2196E14.3-001;;;NC_000016.10:+:23605845;;;experimental;;;transcript_overlap;;;4	0.959350495383022
CTD-2196E14.8-001;;;NC_000016.10:-:23697313;;;experimental;;;transcript_overlap;;;4	0.96158047753283
CTD-2197I11.1-001;;;NC_000005.10:-:108830789;;;experimental;;;transcript_overlap;;;3	0.948134047896766
CTD-2199O4.1-001;;;NC_000005.10:+:10137138;;;experimental;;;intergenic;;;6	0.967173813067101
CTD-2199O4.5-001;;;NC_000005.10:-:10171213;;;experimental;;;intergenic;;;4	0.953927354655801
CTD-2201E18.3-003;;;NC_000005.10:-:43067366;;;experimental;;;promoter_overlap;;;4	0.793473936272608
CTD-2201E18.5-001;;;NC_000005.10:-:43007685;;;experimental;;;intergenic;;;5	0.954950843338739
CTD-2201G3.1-002;;;NC_000005.10:+:113435078;;;experimental;;;promoter_overlap;;;6	0.964683045823501
CTD-2201I18.1-001;;;NC_000005.10:-:80083658;;;experimental;;;transcript_overlap;;;4	0.938386768236748
CTD-2206N4.2-001;;;NC_000017.11:-:39027164;;;experimental;;;intergenic;;;3	0.476856930808463
CTD-2210P24.1-009;;;NC_000011.10:+:45722368;;;experimental;;;transcript_overlap;;;4	0.948021307781254
CTD-2213F21.2-002;;;NC_000014.9:+:31420098;;;experimental;;;promoter_overlap;;;9	0.972125078588557
CTD-2215E18.1-001;;;NC_000005.10:+:97089075;;;experimental;;;transcript_overlap;;;5	0.516869306283014
CTD-2215E18.2-001;;;NC_000005.10:-:97201879;;;experimental;;;transcript_overlap;;;5	0.96388791215199
CTD-2215L10.1-001;;;NC_000005.10:+:9001774;;;experimental;;;transcript_overlap;;;6	0.968484449390936
CTD-2216M2.1-001;;;NC_000011.10:+:123188770;;;experimental;;;transcript_overlap;;;4	0.956137655809755
CTD-2223O18.1-001;;;NC_000014.9:-:104138266;;;experimental;;;promoter_overlap;;;6	0.846728284504005
CTD-2227C6.2-001;;;NC_000005.10:-:83013108;;;experimental;;;intergenic;;;3	0.933062713838399
CTD-2227E11.1-001;;;NC_000007.14:-:25949918;;;experimental;;;intergenic;;;7	0.971226673885258
CTD-2228K2.7-003;;;NC_000005.10:+:473219;;;experimental;;;promoter_overlap;;;7	0.747354927163804
CTD-2228K2.7-006;;;NC_000005.10:+:475276;;;experimental;;;transcript_overlap;;;7	0.971299292732216
CTD-2231E14.2-001;;;NC_000019.10:-:16077394;;;experimental;;;promoter_overlap;;;8	0.968305911188114
CTD-2231E14.8-002;;;NC_000019.10:-:16139914;;;experimental;;;transcript_overlap;;;4	0.935109744862877
CTD-2233C11.2-001;;;NC_000005.10:-:33522519;;;experimental;;;intergenic;;;3	0.950051532963148
CTD-2233K9.1-001;;;NC_000019.10:+:46946535;;;experimental;;;transcript_overlap;;;3	0.946170947050012
CTD-2234N14.2-001;;;NC_000011.10:+:127119106;;;experimental;;;intergenic;;;6	0.969411442032144
CTD-2235C13.3-001;;;NC_000005.10:+:75363760;;;experimental;;;intergenic;;;6	0.969591348079674
CTD-2240J17.1-001;;;NC_000015.10:+:81410573;;;experimental;;;intergenic;;;6	0.966657344545326
CTD-2240J17.2-001;;;NC_000015.10:+:81392759;;;experimental;;;promoter_overlap;;;4	0.87345693901974
CTD-2240J17.3-001;;;NC_000015.10:+:81393625;;;experimental;;;promoter_overlap;;;5	0.857125659047343
CTD-2240J17.4-001;;;NC_000015.10:+:81403026;;;experimental;;;intergenic;;;5	0.958812148003563
CTD-2245E15.3-001;;;NC_000005.10:-:1551709;;;experimental;;;intergenic;;;6	0.967609397092454
CTD-2245F17.9-001;;;NC_000019.10:-:53270931;;;experimental;;;gene_nearby;;;7	0.96974117090461
CTD-2247C11.5-001;;;NC_000005.10:-:5078323;;;experimental;;;transcript_overlap;;;6	0.96893953096531
CTD-2249K22.1-001;;;NC_000005.10:+:81852069;;;experimental;;;intergenic;;;6	0.970260107002236
CTD-2251F13.1-003;;;NC_000014.9:-:29980253;;;experimental;;;transcript_overlap;;;4	0.961563697867019
CTD-2256P15.2-001;;;NC_000005.10:-:10353601;;;experimental;;;promoter_overlap;;;7	0.971516456017184
CTD-2256P15.3-001;;;NC_000005.10:+:10342813;;;experimental;;;intergenic;;;4	0.961979558965991
CTD-2256P15.5-001;;;NC_000005.10:-:10270175;;;experimental;;;intergenic;;;5	0.963844067100788
CTD-2260A17.2-001;;;NC_000005.10:-:96935822;;;experimental;;;promoter_overlap;;;6	0.970370591902461
CTD-2260A17.3-001;;;NC_000005.10:+:96805363;;;experimental;;;transcript_overlap;;;7	0.971455589702977
CTD-2265O21.3-001;;;NC_000019.10:+:12825732;;;experimental;;;transcript_overlap;;;4	0.959583213641632
CTD-2265O21.7-001;;;NC_000019.10:+:12880870;;;experimental;;;promoter_overlap;;;6	0.964529705634845
CTD-2269F5.1-005;;;NC_000005.10:+:84384577;;;experimental;;;promoter_overlap;;;5	0.96680172516406
CTD-2270L9.2-001;;;NC_000016.10:-:23447281;;;experimental;;;transcript_overlap;;;5	0.861737180536585
CTD-2270P14.1-008;;;NC_000016.10:-:2671633;;;experimental;;;intergenic;;;5	0.949759190170715
CTD-2278I10.4-001;;;NC_000019.10:-:17296694;;;experimental;;;transcript_overlap;;;4	0.911440752278923
CTD-2280E9.1-001;;;NC_000005.10:-:122383567;;;experimental;;;transcript_overlap;;;4	0.917213065201148
CTD-2282P23.2-001;;;NC_000005.10:-:36649346;;;experimental;;;transcript_overlap;;;5	0.949367829919815
CTD-2283N19.1-001;;;NC_000005.10:-:148430806;;;experimental;;;transcript_overlap;;;5	0.967439201602772
CTD-2284J15.1-001;;;NC_000008.11:-:86343234;;;experimental;;;promoter_overlap;;;5	0.968117412126338
CTD-2284J15.1-002;;;NC_000008.11:-:86343199;;;experimental;;;promoter_overlap;;;5	0.963718210959787
CTD-2286N8.2-001;;;NC_000018.10:+:79117586;;;experimental;;;transcript_overlap;;;5	0.625337243641876
CTD-2287O16.5-001;;;NC_000005.10:-:116085375;;;experimental;;;promoter_overlap;;;4	0.893053882780932
CTD-2288F12.1-001;;;NC_000016.10:+:18926775;;;experimental;;;promoter_overlap;;;5	0.966225261688797
CTD-2291D10.1-002;;;NC_000019.10:-:23061751;;;experimental;;;intergenic;;;7	0.971806304246179
CTD-2291D10.3-002;;;NC_000019.10:-:23071427;;;experimental;;;intergenic;;;8	0.971988826631294
CTD-2293H3.1-001;;;NC_000019.10:+:37091015;;;experimental;;;transcript_overlap;;;3	0.941376220267865
CTD-2293H3.2-001;;;NC_000019.10:-:37078196;;;experimental;;;promoter_overlap;;;8	0.971974063186691
CTD-2296D1.5-001;;;NC_000005.10:+:7373171;;;experimental;;;promoter_overlap;;;7	0.96719034990777
CTD-2297D10.2-001;;;NC_000005.10:-:5140107;;;experimental;;;promoter_overlap;;;3	0.907925058619992
CTD-2298J14.2-001;;;NC_000014.9:-:41605304;;;experimental;;;intergenic;;;6	0.970309045477744
CTD-2302E22.4-001;;;NC_000014.9:+:63543612;;;experimental;;;promoter_overlap;;;5	0.940815475872515
CTD-2303H24.2-001;;;NC_000017.11:-:18541919;;;experimental;;;transcript_overlap;;;4	0.962329053969441
CTD-2303H24.2-003;;;NC_000017.11:-:18529327;;;experimental;;;transcript_overlap;;;4	0.707511239885333
CTD-2303H24.2-006;;;NC_000017.11:-:18534061;;;experimental;;;transcript_overlap;;;3	0.890075809743378
CTD-2303H24.2-009;;;NC_000017.11:-:18524396;;;experimental;;;gene_nearby;;;5	0.916058833592275
CTD-2303H24.2-011;;;NC_000017.11:-:18528599;;;experimental;;;transcript_overlap;;;7	0.970197669744281
CTD-2303H24.2-013;;;NC_000017.11:-:18533033;;;experimental;;;transcript_overlap;;;6	0.968559303699125
CTD-2306M5.1-001;;;NC_000005.10:-:25422854;;;experimental;;;intergenic;;;3	0.949931210691715
CTD-2306M5.1-002;;;NC_000005.10:-:25445845;;;experimental;;;transcript_overlap;;;6	0.966926733085355
CTD-2306M5.1-003;;;NC_000005.10:-:25445965;;;experimental;;;transcript_overlap;;;5	0.965701628110559
CTD-2308B18.3-001;;;NC_000005.10:-:124536487;;;experimental;;;intergenic;;;6	0.954452045405145
CTD-2308L22.1-001;;;NC_000002.12:+:221572523;;;experimental;;;promoter_overlap;;;8	0.0873704418331059
CTD-2308N23.2-001;;;NC_000020.11:-:38326356;;;experimental;;;transcript_overlap;;;3	0.935519829634999
CTD-2309O5.3-001;;;NC_000017.11:-:3176934;;;experimental;;;intergenic;;;9	0.969061974769295
CTD-2309O5.3-002;;;NC_000017.11:-:3177030;;;experimental;;;intergenic;;;7	0.903105746726687
CTD-2311B13.1-002;;;NC_000014.9:+:18928639;;;experimental;;;intergenic;;;6	0.969662203810626
CTD-2311M21.4-001;;;NC_000015.10:+:74374562;;;experimental;;;intergenic;;;6	0.954600575461877
CTD-2313F11.1-006;;;NC_000005.10:-:55032862;;;experimental;;;transcript_overlap;;;5	0.958005207344259
CTD-2313F11.3-001;;;NC_000005.10:+:55063179;;;experimental;;;intergenic;;;7	0.971033429037986
CTD-2313J17.1-001;;;NC_000015.10:-:92808576;;;experimental;;;promoter_overlap;;;4	0.959796597639765
CTD-2315E11.1-001;;;NC_000015.10:+:90102615;;;experimental;;;promoter_overlap;;;7	0.782110545069227
CTD-2315M5.2-001;;;NC_000005.10:+:55484403;;;experimental;;;transcript_overlap;;;7	0.970706995449556
CTD-2319I12.2-001;;;NC_000017.11:+:60078973;;;experimental;;;promoter_overlap;;;4	0.95383409822599
CTD-2319I12.4-001;;;NC_000017.11:-:60134895;;;experimental;;;gene_nearby;;;5	0.94955440804666
CTD-2319I12.4-002;;;NC_000017.11:-:60135643;;;experimental;;;gene_nearby;;;6	0.970563457857928
CTD-2319I12.5-001;;;NC_000017.11:-:60140080;;;experimental;;;gene_nearby;;;4	0.952107730280963
CTD-2320G14.2-001;;;NC_000008.11:-:74350042;;;experimental;;;promoter_overlap;;;5	0.953973753300759
CTD-2325A15.5-001;;;NC_000005.10:+:42806274;;;experimental;;;promoter_overlap;;;4	0.779155813351021
CTD-2325M2.1-001;;;NC_000019.10:+:8008662;;;experimental;;;intergenic;;;7	0.966614564697774
CTD-2325P2.3-001;;;NC_000014.9:-:68685432;;;experimental;;;transcript_overlap;;;6	0.969480279819622
CTD-2325P2.4-001;;;NC_000014.9:-:68628404;;;experimental;;;transcript_overlap;;;8	0.97038831659475
CTD-2326C4.1-001;;;NC_000016.10:-:72973831;;;experimental;;;transcript_overlap;;;7	0.971667430160556
CTD-2329C7.2-001;;;NC_000019.10:+:33555568;;;experimental;;;intergenic;;;4	0.96032981101628
CTD-2329K10.1-001;;;NC_000015.10:-:44518362;;;experimental;;;transcript_overlap;;;5	0.959967413311141
CTD-2330K9.3-003;;;NC_000003.12:+:49903987;;;experimental;;;promoter_overlap;;;7	0.969562827287812
CTD-2331C18.5-001;;;NC_000011.10:+:61227168;;;experimental;;;promoter_overlap;;;6	0.967978713665808
CTD-2331H12.7-001;;;NC_000019.10:+:52923145;;;experimental;;;promoter_overlap;;;6	0.970356059588474
CTD-2332E11.2-001;;;NC_000019.10:+:20611668;;;experimental;;;transcript_overlap;;;7	0.970550850345141
CTD-2336O2.1-001;;;NC_000008.11:-:1764349;;;experimental;;;promoter_overlap;;;9	0.964338650770612
CTD-2336O2.1-002;;;NC_000008.11:-:1764511;;;experimental;;;promoter_overlap;;;8	0.972007584617931
CTD-2336O2.1-003;;;NC_000008.11:-:1763333;;;experimental;;;promoter_overlap;;;6	0.970357675712118
CTD-2336O2.3-001;;;NC_000008.11:-:1760446;;;experimental;;;transcript_overlap;;;4	0.962795197274403
CTD-2337A12.1-001;;;NC_000005.10:+:95962000;;;experimental;;;promoter_overlap;;;6	0.968157537163154
CTD-2337I7.1-003;;;NC_000011.10:+:79093281;;;experimental;;;transcript_overlap;;;4	0.93996168323092
CTD-2340D6.1-001;;;NC_000008.11:+:99119352;;;experimental;;;transcript_overlap;;;5	0.962987865759636
CTD-2340E1.2-001;;;NC_000005.10:+:102605635;;;experimental;;;transcript_overlap;;;4	0.950601192098323
CTD-2341M24.1-001;;;NC_000014.9:+:85934705;;;experimental;;;transcript_overlap;;;6	0.969848707539105
CTD-2341M24.1-003;;;NC_000014.9:+:86070754;;;experimental;;;intergenic;;;4	0.962072027888563
CTD-2349P21.10-001;;;NC_000017.11:-:30783222;;;experimental;;;transcript_overlap;;;3	0.874172380956611
CTD-2349P21.11-001;;;NC_000017.11:-:30863026;;;experimental;;;transcript_overlap;;;5	0.95474027896281
CTD-2349P21.6-001;;;NC_000017.11:-:30727563;;;experimental;;;intergenic;;;5	0.963998355630964
CTD-2349P21.7-001;;;NC_000017.11:-:30725180;;;experimental;;;intergenic;;;7	0.96836992458774
CTD-2349P21.9-001;;;NC_000017.11:+:30792127;;;experimental;;;transcript_overlap;;;3	0.947885008227634
CTD-2351A16.1-001;;;NC_000005.10:+:29979669;;;experimental;;;intergenic;;;5	0.965469801903904
CTD-2353F22.2-001;;;NC_000005.10:+:36667717;;;experimental;;;transcript_overlap;;;5	0.964548609204664
CTD-2354A18.1-001;;;NC_000018.10:+:73325089;;;experimental;;;intergenic;;;5	0.966569046724818
CTD-2354A18.1-003;;;NC_000018.10:+:73325843;;;experimental;;;intergenic;;;5	0.957604659170417
CTD-2357A8.3-002;;;NC_000017.11:-:78632066;;;experimental;;;intergenic;;;6	0.9699565249914
CTD-2358C21.5-001;;;NC_000016.10:+:31704446;;;experimental;;;intergenic;;;4	0.954134972139143
CTD-2368P22.1-001;;;NC_000019.10:+:58002223;;;experimental;;;promoter_overlap;;;4	0.953471011506917
CTD-2369P2.4-001;;;NC_000019.10:-:10260365;;;experimental;;;transcript_overlap;;;3	0.93539111736569
CTD-2369P2.8-001;;;NC_000019.10:-:10288746;;;experimental;;;promoter_overlap;;;6	0.96612986037946
CTD-2371O3.3-001;;;NC_000011.10:-:9460624;;;experimental;;;promoter_overlap;;;7	0.679609301339961
CTD-2373H9.5-001;;;NC_000017.11:+:78903266;;;experimental;;;promoter_overlap;;;7	0.97158666180007
CTD-2373J6.1-001;;;NC_000005.10:-:90389362;;;experimental;;;intergenic;;;5	0.967939906883307
CTD-2373N4.3-001;;;NC_000008.11:+:30552345;;;experimental;;;transcript_overlap;;;6	0.95476220985127
CTD-2374C24.1-001;;;NC_000005.10:-:105008916;;;experimental;;;transcript_overlap;;;7	0.968435550683873
CTD-2374C24.1-002;;;NC_000005.10:-:105246229;;;experimental;;;transcript_overlap;;;5	0.966121864023122
CTD-2376I20.1-001;;;NC_000014.9:-:100074876;;;experimental;;;transcript_overlap;;;5	0.96636125899456
CTD-2376I4.1-001;;;NC_000005.10:-:72954273;;;experimental;;;gene_nearby;;;4	0.860239225045327
CTD-2376I4.2-001;;;NC_000005.10:-:72955883;;;experimental;;;promoter_overlap;;;8	0.969169517065704
CTD-2377D24.6-001;;;NC_000017.11:+:48705206;;;experimental;;;intergenic;;;3	0.886796752292286
CTD-2377D24.6-002;;;NC_000017.11:+:48683367;;;experimental;;;intergenic;;;5	0.890161258496053
CTD-2377O17.1-001;;;NC_000005.10:+:74865881;;;experimental;;;promoter_overlap;;;8	0.972339926461001
CTD-2378E12.1-002;;;NC_000015.10:-:50908598;;;experimental;;;promoter_overlap;;;6	0.968047272838697
CTD-2378E12.1-003;;;NC_000015.10:-:50881014;;;experimental;;;intergenic;;;9	0.970615243146029
CTD-2382E5.6-001;;;NC_000015.10:-:41909008;;;experimental;;;transcript_overlap;;;9	0.969473061674199
CTD-2383I20.1-001;;;NC_000005.10:-:4042242;;;experimental;;;intergenic;;;4	0.598039492010405
CTD-2396E7.11-001;;;NC_000019.10:+:6469465;;;experimental;;;promoter_overlap;;;4	0.925569334332526
CTD-2410N18.3-001;;;NC_000005.10:+:134226409;;;experimental;;;promoter_overlap;;;7	0.96026863601521
CTD-2501E16.2-001;;;NC_000015.10:+:60529973;;;experimental;;;transcript_overlap;;;7	0.970813038941719
CTD-2501M5.1-003;;;NC_000008.11:+:131310608;;;experimental;;;intergenic;;;6	0.964156887360781
CTD-2506J14.1-002;;;NC_000014.9:+:97458842;;;experimental;;;intergenic;;;7	0.97117693547881
CTD-2506P8.6-001;;;NC_000014.9:+:81221071;;;experimental;;;promoter_overlap;;;6	0.969090413517988
CTD-2509G16.2-001;;;NC_000014.9:-:65222442;;;experimental;;;intergenic;;;5	0.965916890097018
CTD-2509G16.5-002;;;NC_000014.9:-:65302706;;;experimental;;;intergenic;;;7	0.971037903149718
CTD-2510F5.4-001;;;NC_000017.11:-:59203870;;;experimental;;;transcript_overlap;;;7	0.971677127478142
CTD-2514K5.4-001;;;NC_000017.11:-:74262014;;;experimental;;;transcript_overlap;;;6	0.967004265087426
CTD-2515A14.1-001;;;NC_000016.10:-:24819738;;;experimental;;;transcript_overlap;;;6	0.809670719648198
CTD-2515C13.2-001;;;NC_000018.10:-:29361939;;;experimental;;;intergenic;;;8	0.972093060176863
CTD-2515H24.2-001;;;NC_000015.10:+:57553955;;;experimental;;;intergenic;;;6	0.966833761455814
CTD-2515H24.3-001;;;NC_000015.10:-:57478328;;;experimental;;;transcript_overlap;;;3	0.942833526255227
CTD-2515H24.4-001;;;NC_000015.10:-:57528746;;;experimental;;;transcript_overlap;;;5	0.967967951432152
CTD-2516F10.2-002;;;NC_000011.10:-:7461343;;;experimental;;;transcript_overlap;;;3	0.94791918732927
CTD-2516F10.2-003;;;NC_000011.10:-:7512515;;;experimental;;;promoter_overlap;;;7	0.971028952303207
CTD-2516F10.2-004;;;NC_000011.10:-:7465789;;;experimental;;;transcript_overlap;;;6	0.969384110477299
CTD-2516F10.2-005;;;NC_000011.10:-:7465773;;;experimental;;;transcript_overlap;;;3	0.925024752791719
CTD-2516F10.2-006;;;NC_000011.10:-:7465834;;;experimental;;;transcript_overlap;;;4	0.924568144917877
CTD-2516F10.2-007;;;NC_000011.10:-:7465829;;;experimental;;;transcript_overlap;;;4	0.954769512439113
CTD-2516F10.2-010;;;NC_000011.10:-:7435629;;;experimental;;;transcript_overlap;;;8	0.972161070221811
CTD-2516F10.2-011;;;NC_000011.10:-:7440744;;;experimental;;;transcript_overlap;;;4	0.952299116101433
CTD-2516F10.2-012;;;NC_000011.10:-:7504937;;;experimental;;;transcript_overlap;;;7	0.971695106837295
CTD-2517M22.14-004;;;NC_000008.11:-:144498750;;;experimental;;;promoter_overlap;;;5	0.965380667233445
CTD-2517M22.14-005;;;NC_000008.11:-:144500279;;;experimental;;;promoter_overlap;;;5	0.966022655086601
CTD-2517M22.17-001;;;NC_000008.11:+:144512567;;;experimental;;;promoter_overlap;;;6	0.969784702929559
CTD-2517M22.9-001;;;NC_000008.11:+:144584040;;;experimental;;;transcript_overlap;;;4	0.952767186514644
CTD-2517O10.6-001;;;NC_000005.10:-:34839276;;;experimental;;;promoter_overlap;;;5	0.965400866281696
CTD-2521M24.6-001;;;NC_000019.10:-:17422463;;;experimental;;;promoter_overlap;;;7	0.971428540318601
CTD-2523D13.2-001;;;NC_000011.10:+:119729573;;;experimental;;;promoter_overlap;;;7	0.96986419836309
CTD-2524L6.3-002;;;NC_000015.10:+:71818414;;;experimental;;;promoter_overlap;;;3	0.940324603945227
CTD-2525I3.6-001;;;NC_000019.10:-:52345228;;;experimental;;;promoter_overlap;;;7	0.971617386444122
CTD-2526A2.2-001;;;NC_000017.11:-:80454711;;;experimental;;;intergenic;;;7	0.971495279756047
CTD-2527I21.5-001;;;NC_000019.10:-:35139578;;;experimental;;;promoter_overlap;;;7	0.886056040153642
CTD-2527I21.7-001;;;NC_000019.10:-:35000183;;;experimental;;;promoter_overlap;;;4	0.93128951776121
CTD-2528A14.3-001;;;NC_000019.10:+:17051683;;;experimental;;;transcript_overlap;;;6	0.962965811490679
CTD-2528A14.5-001;;;NC_000019.10:-:17099306;;;experimental;;;transcript_overlap;;;5	0.951825006483433
CTD-2528L19.6-001;;;NC_000019.10:-:37730642;;;experimental;;;intergenic;;;4	0.931969542317594
CTD-2529O21.1-001;;;NC_000017.11:-:79992850;;;experimental;;;promoter_overlap;;;6	0.95901361577156
CTD-2529P6.3-001;;;NC_000019.10:+:8821501;;;experimental;;;transcript_overlap;;;7	0.956963447074955
CTD-2530H12.4-001;;;NC_000011.10:+:75583195;;;experimental;;;transcript_overlap;;;7	0.789320340842549
CTD-2530H12.8-001;;;NC_000011.10:-:75596973;;;experimental;;;transcript_overlap;;;6	0.970278087051477
CTD-2530N21.4-001;;;NC_000008.11:-:22275179;;;experimental;;;promoter_overlap;;;6	0.964510766105108
CTD-2532K18.2-001;;;NC_000005.10:+:174819991;;;experimental;;;transcript_overlap;;;6	0.954754903434816
CTD-2532N20.1-001;;;NC_000008.11:+:65842619;;;experimental;;;promoter_overlap;;;7	0.971228132263013
CTD-2537I9.18-001;;;NC_000019.10:-:55613096;;;experimental;;;transcript_overlap;;;7	0.971137236416001
CTD-2538C1.3-001;;;NC_000019.10:-:32719639;;;experimental;;;promoter_overlap;;;9	0.972368946526965
CTD-2538G9.5-001;;;NC_000019.10:+:16843030;;;experimental;;;transcript_overlap;;;8	0.969706172164126
CTD-2538G9.6-001;;;NC_000019.10:+:16801426;;;experimental;;;transcript_overlap;;;3	0.9155321612682
CTD-2540B15.10-001;;;NC_000019.10:+:33177410;;;experimental;;;promoter_overlap;;;8	0.971632709449144
CTD-2540B15.6-001;;;NC_000019.10:+:33217823;;;experimental;;;transcript_overlap;;;7	0.968336942561621
CTD-2540B15.9-001;;;NC_000019.10:+:33305036;;;experimental;;;transcript_overlap;;;5	0.908742569524213
CTD-2540L5.6-001;;;NC_000014.9:-:70641363;;;experimental;;;promoter_overlap;;;5	0.956301780960177
CTD-2541J13.1-001;;;NC_000018.10:-:67485206;;;experimental;;;intergenic;;;4	0.959232382189776
CTD-2542C24.5-001;;;NC_000019.10:-:20928713;;;experimental;;;transcript_overlap;;;6	0.927908990678211
CTD-2544M6.1-001;;;NC_000015.10:-:98293176;;;experimental;;;transcript_overlap;;;9	0.971951215737161
CTD-2544N14.3-001;;;NC_000008.11:-:38973798;;;experimental;;;transcript_overlap;;;6	0.968064329702568
CTD-2545G14.4-001;;;NC_000017.11:-:7192239;;;experimental;;;promoter_overlap;;;3	3.36164299571554e-09
CTD-2545G14.6-001;;;NC_000017.11:+:7242200;;;experimental;;;promoter_overlap;;;5	0.96545548004648
CTD-2545H1.2-001;;;NC_000017.11:+:1995589;;;experimental;;;transcript_overlap;;;6	0.95693239045322
CTD-2545M3.2-001;;;NC_000019.10:-:50483109;;;experimental;;;transcript_overlap;;;8	0.968643476303968
CTD-2547G23.4-001;;;NC_000016.10:+:25257978;;;experimental;;;promoter_overlap;;;5	0.957821055957121
CTD-2547H18.1-001;;;NC_000011.10:-:76978618;;;experimental;;;transcript_overlap;;;5	0.65468158494301
CTD-2547L24.3-001;;;NC_000014.9:+:91242935;;;experimental;;;transcript_overlap;;;6	0.968701121336488
CTD-2547L24.3-002;;;NC_000014.9:+:91242759;;;experimental;;;transcript_overlap;;;5	0.964238450069965
CTD-2553L13.10-001;;;NC_000019.10:-:34733836;;;experimental;;;promoter_overlap;;;5	0.954563585977744
CTD-2553L13.4-001;;;NC_000019.10:-:34640688;;;experimental;;;transcript_overlap;;;6	0.962873417559302
CTD-2553L13.5-001;;;NC_000019.10:+:34645631;;;experimental;;;transcript_overlap;;;7	0.640636087057363
CTD-2553L13.9-001;;;NC_000019.10:-:34677582;;;experimental;;;promoter_overlap;;;4	0.946777639873772
CTD-2555A7.1-001;;;NC_000016.10:+:88984033;;;experimental;;;intergenic;;;5	0.966371633911105
CTD-2555C10.3-001;;;NC_000014.9:+:102545236;;;experimental;;;intergenic;;;7	0.66762687113802
CTD-2555O16.1-001;;;NC_000014.9:-:64379317;;;experimental;;;intergenic;;;5	0.947103095020159
CTD-2555O16.2-002;;;NC_000014.9:-:64448768;;;experimental;;;promoter_overlap;;;8	0.962143833132757
CTD-2560E9.3-001;;;NC_000011.10:-:45235278;;;experimental;;;transcript_overlap;;;4	0.953958303514219
CTD-2561B21.10-001;;;NC_000017.11:-:81025502;;;experimental;;;intergenic;;;8	0.965729511082146
CTD-2561B21.11-001;;;NC_000017.11:-:81020917;;;experimental;;;intergenic;;;6	0.957993779115963
CTD-2561B21.7-001;;;NC_000017.11:-:81000031;;;experimental;;;transcript_overlap;;;10	0.972482628706519
CTD-2561B21.8-001;;;NC_000017.11:+:81003433;;;experimental;;;promoter_overlap;;;5	0.940748467510234
CTD-2561F5.1-001;;;NC_000014.9:+:101257313;;;experimental;;;intergenic;;;6	0.967059554943982
CTD-2562G15.3-001;;;NC_000015.10:-:75453899;;;experimental;;;transcript_overlap;;;4	0.669689663220033
CTD-2562J15.6-002;;;NC_000019.10:-:16293555;;;experimental;;;intergenic;;;6	0.727327884480674
CTD-2562J17.2-001;;;NC_000011.10:-:75140147;;;experimental;;;transcript_overlap;;;3	0.925314382571964
CTD-2562J17.6-001;;;NC_000011.10:-:75262465;;;experimental;;;transcript_overlap;;;5	0.965698835099586
CTD-2562J17.7-001;;;NC_000011.10:+:75260123;;;experimental;;;transcript_overlap;;;3	0.719613323348136
CTD-2568A17.8-001;;;NC_000019.10:-:50793583;;;experimental;;;promoter_overlap;;;7	0.599583949024394
CTD-2572N17.1-003;;;NC_000011.10:-:42239818;;;experimental;;;intergenic;;;4	0.95828757299794
CTD-2574D22.2-001;;;NC_000016.10:+:29926305;;;experimental;;;promoter_overlap;;;8	0.972280480413452
CTD-2574D22.4-001;;;NC_000016.10:-:29921904;;;experimental;;;transcript_overlap;;;5	0.839177010016507
CTD-2587H19.2-001;;;NC_000019.10:+:54434198;;;experimental;;;promoter_overlap;;;4	0.830477396407664
CTD-2587H24.10-001;;;NC_000019.10:+:55216655;;;experimental;;;intergenic;;;5	0.956863800730353
CTD-2587M23.1-001;;;NC_000005.10:+:1725149;;;experimental;;;intergenic;;;4	0.951445916649939
CTD-2588C8.8-001;;;NC_000019.10:-:34428317;;;experimental;;;promoter_overlap;;;6	0.970406003759689
CTD-2588E21.1-001;;;NC_000014.9:-:56118080;;;experimental;;;promoter_overlap;;;8	0.972202287758679
CTD-2589M5.4-001;;;NC_000011.10:-:46274426;;;experimental;;;intergenic;;;4	0.957117610596818
CTD-2589M5.5-001;;;NC_000011.10:+:46238383;;;experimental;;;intergenic;;;4	0.952479570125878
CTD-2591A6.2-001;;;NC_000014.9:+:28318141;;;experimental;;;intergenic;;;5	0.964952461728482
CTD-2595P9.2-001;;;NC_000016.10:+:49711273;;;experimental;;;transcript_overlap;;;5	0.967272546782357
CTD-2595P9.4-001;;;NC_000016.10:-:49847631;;;experimental;;;transcript_overlap;;;4	0.962035940813582
