group_id	transcript_name	ctrl_status	transcript_biotype_status	CRISPhieRmix_FDR	effect_size	hit_status	n_sgRNA
NC_000007.14:-:116327892	AC073130.3-001	experimental	transcript_overlap	0.8633421672721601	0.337071317399937	no hit	6
NC_000006.12:-:131951371	CTGF-001	mRNA	protein_coding	0.8634858766560559	0.9394840463786752	no hit	7
NC_000002.12:+:11681436	[AC106875.1-002, AC106875.1-001]	experimental	transcript_overlap	0.8636292355489509	1.58355274964504	no hit	5
NC_000005.10:+:134004868	CTB-113I20.2-001	experimental	promoter_overlap	0.863772234065862	0.7752713312569609	no hit	5
NC_000012.12:-:98503854	RP11-181C3.1-001	experimental	intergenic	0.863914873138183	0.318238761807968	no hit	3
NC_000003.12:+:194632927	AC046143.3-001	experimental	promoter_overlap	0.864057155601274	-0.121997974317379	no hit	3
NC_000018.10:+:8801459	RP11-674N23.4-001	experimental	transcript_overlap	0.864199098205885	1.18321634778702	no hit	6
NC_000001.11:+:150972399	RP11-316M1.3-001	experimental	transcript_overlap	0.864340688818939	1.27083197428437	no hit	6
NC_000004.12:+:16400430	RP11-446J8.1-001	experimental	transcript_overlap	0.864481924602254	1.09120732162724	no hit	4
NC_000018.10:-:5238594	LINC00526-001	experimental	promoter_overlap	0.864622805629793	0.759954798646735	no hit	6
NC_000001.11:-:247241857	RP11-488L18.8-001	experimental	intergenic	0.8647633421115001	-1.31411507107279	no hit	3
NC_000015.10:+:56795382	RP11-31H5.2-001	experimental	transcript_overlap	0.8649035308597879	0.992597663195454	no hit	4
NC_000006.12:-:170737776	XX-C2158C6.3-001	experimental	transcript_overlap	0.8650433703348771	0.5014485995246301	no hit	5
NC_000017.11:-:28747877	AC010761.9-001	experimental	promoter_overlap	0.8651828633997041	1.65193677546218	no hit	7
NC_000019.10:+:58362605	CTD-2619J13.3-001	experimental	promoter_overlap	0.8653220149235301	0.9898673684349072	no hit	7
NC_000022.11:+:30597841	RP1-56J10.8-001	experimental	transcript_overlap	0.8654608251092571	0.286718296155739	no hit	4
NC_000011.10:-:85854922	RP11-700A24.1-001	experimental	promoter_overlap	0.8655992902742379	1.4163496743155302	no hit	8
NC_000014.9:-:76761387	RP11-99E15.2-001	experimental	promoter_overlap	0.865737412370583	1.48521048952948	no hit	5
NC_000001.11:-:151769500	RP11-98D18.3-001	experimental	transcript_overlap	0.865875203230167	0.487652957096109	no hit	5
NC_000003.12:+:195686291	[LINC00969-036, LINC00969-108, LINC00969-060, LINC00969-093]	experimental	intergenic	0.866012662237517	1.41351272995406	no hit	4
NC_000001.11:+:202010625	RP11-510N19.5-001	experimental	promoter_overlap	0.8661497937223679	0.6559786545593039	no hit	7
NC_000016.10:-:29811977	AC009133.12-004	experimental	promoter_overlap	0.8662865983977159	-0.0487468221765902	no hit	3
NC_000014.9:-:39175882	RP11-407N17.4-001	experimental	promoter_overlap	0.86642308652759	0.467962440064541	no hit	3
NC_000021.9:-:37193925	TTC3-AS1-001	experimental	promoter_overlap	0.866559251296953	0.5386490190392039	no hit	5
NC_000015.10:-:38226890	[RP11-346D14.1-002, RP11-346D14.1-001]	experimental	intergenic	0.8666950792261391	1.08651116684119	no hit	4
NC_000003.12:-:12832727	RP11-767C1.2-001	experimental	transcript_overlap	0.866830578185088	0.415217405907074	no hit	5
NC_000006.12:+:26013241	U91328.22-001	experimental	intergenic	0.8669657628865741	-0.192789949265989	no hit	3
NC_000002.12:-:3483252	TRAPPC12-AS1-001	experimental	transcript_overlap	0.867100614410026	0.818823297265078	no hit	4
NC_000001.11:-:213895969	PROX1-AS1-020	experimental	intergenic	0.8672351360650021	1.5667456743668602	no hit	7
NC_000023.11:+:134550019	[LINC00629-001, LINC00629-002]	experimental	intergenic	0.867369329778838	-0.478037147092456	no hit	3
NC_000002.12:-:1580310	AC141930.2-001	experimental	transcript_overlap	0.8675031993937751	0.8680994999957401	no hit	6
NC_000013.11:-:99498806	LINC01232-004	experimental	promoter_overlap	0.8676367430627749	0.610330069244306	no hit	7
NC_000020.11:-:30288310	RP4-610C12.3-001	experimental	promoter_overlap	0.8677699801594859	1.19519619259635	no hit	5
NC_000016.10:-:3133077	ZNF213-AS1-005	experimental	transcript_overlap	0.867902897313264	-0.378654467820633	no hit	3
NC_000009.12:+:21892188	RP11-70L8.5-001	experimental	transcript_overlap	0.868035514089837	1.23080175598892	no hit	3
NC_000013.11:-:75935131	LINC00561-001	experimental	intergenic	0.86816781750017	0.32758955092049896	no hit	3
NC_000007.14:+:27107767	HOXA-AS2-010	experimental	transcript_overlap	0.868299808835279	0.180472747280995	no hit	3
NC_000011.10:-:65181580	AP003068.23-002	experimental	promoter_overlap	0.8684315149781129	1.44524789131788	no hit	8
NC_000001.11:-:173866205	GAS5-028	experimental	transcript_overlap	0.8685629083192641	0.661170048832168	no hit	3
NC_000003.12:+:194497967	LINC00884-002	experimental	promoter_overlap	0.868693985581398	1.20165131451846	no hit	6
NC_000005.10:+:178969372	RP11-281O15.4-001	experimental	transcript_overlap	0.8688247595190741	1.3413534044358	no hit	7
NC_000012.12:+:48766198	RP11-579D7.2-001	experimental	transcript_overlap	0.8689552309949949	0.198593854199781	no hit	3
NC_000008.11:-:144315155	GS1-393G12.12-001	experimental	transcript_overlap	0.8690853922063599	0.558984549724654	no hit	6
NC_000003.12:-:107129968	LINC00882-005	experimental	intergenic	0.869215244315155	0.447092649326118	no hit	3
NC_000008.11:-:16916030	RP11-13N12.1-001	experimental	intergenic	0.869344788351393	0.5399668291573441	no hit	3
NC_000005.10:+:95849180	AC008592.8-001	experimental	transcript_overlap	0.869474021575381	0.13109890497772805	no hit	7
NC_000007.14:+:115078958	LINC01393-001	experimental	transcript_overlap	0.8696029448387329	0.31505571548393296	no hit	4
NC_000019.10:-:18152525	AC007192.6-001	experimental	transcript_overlap	0.8697315720359009	-0.714894723950199	no hit	4
NC_000017.11:-:76557682	RP11-666A8.8-003	experimental	promoter_overlap	0.8698598958473679	0.768900400206452	no hit	6
NC_000005.10:-:132664229	TH2LCRR-004	experimental	transcript_overlap	0.86998792361707	1.3241517468593	no hit	4
NC_000005.10:+:112173570	CTC-459M5.1-001	experimental	transcript_overlap	0.8701156813300129	1.4991903320246205	no hit	6
NC_000001.11:+:108200412	RP11-483I13.6-001	experimental	promoter_overlap	0.8702431336811259	1.12048058454113	no hit	6
NC_000017.11:+:1181626	AC016292.1-001	experimental	transcript_overlap	0.8703702890289141	1.4248526357554798	no hit	5
NC_000001.11:-:188887433	RP11-316I3.2-001	experimental	intergenic	0.8704971538301151	0.484396714803936	no hit	3
NC_000015.10:+:69072937	[EWSAT1-007, EWSAT1-002]	experimental	multi-targeting	0.8706237266530809	1.2671789474048	no hit	3
NC_000001.11:+:9182188	[RP3-510D11.2-002, RP3-510D11.2-001]	experimental	promoter_overlap	0.870749998510913	1.65005337011623	no hit	8
NC_000018.10:+:32412182	AC021224.1-201	experimental	transcript_overlap	0.8708759709057992	1.4138716671563	no hit	9
NC_000003.12:+:46574534	TDGF1-201	mRNA	protein_coding	0.8710016612110971	1.50408972739849	no hit	6
NC_000016.10:-:71925734	RP11-498D10.5-001	experimental	transcript_overlap	0.87112706864963	1.55820983912294	no hit	6
NC_000002.12:+:86604289	AC015971.2-003	experimental	transcript_overlap	0.871252193038481	0.6355794434972429	no hit	4
NC_000004.12:+:96310732	RP11-145G20.1-002	experimental	intergenic	0.8713770220470021	0.388643278038214	no hit	3
NC_000002.12:-:123850694	RP11-329A6.1-001	experimental	intergenic	0.8715015849883391	0.3327000924120169	no hit	3
NC_000007.14:-:151277141	SMARCD3-001	mRNA	protein_coding	0.871625863810815	1.56134780265816	no hit	6
NC_000008.11:-:75176655	RP11-697M17.2-001	experimental	intergenic	0.871749859926611	0.287920702849962	no hit	3
NC_000009.12:+:41404033	RP11-187C18.2-002	experimental	intergenic	0.8718735731312421	-1.62919693348238	no hit	3
NC_000007.14:+:39733572	LINC00265-001	experimental	intergenic	0.8719970076758671	0.7744294125169692	no hit	6
NC_000012.12:+:27704568	RP11-1060J15.7-001	experimental	promoter_overlap	0.8721201839231808	1.5135644028148705	no hit	6
NC_000014.9:-:23988736	DHRS4-AS1-006	experimental	promoter_overlap	0.872243078020418	0.23007785359594896	no hit	6
NC_000001.11:+:34850694	RP5-997D16.2-001	experimental	transcript_overlap	0.872365700421779	0.280781052221969	no hit	4
NC_000010.11:+:129784983	RP11-109A6.5-001	experimental	intergenic	0.8724880441694399	1.42321938663529	no hit	6
NC_000007.14:-:17524174	AC017060.1-002	experimental	transcript_overlap	0.872610103612146	0.96464546150573	no hit	3
NC_000015.10:+:24513070	PWRN1-011	experimental	intergenic	0.872731879251603	0.602502787412418	no hit	3
NC_000012.12:+:69449470	RP11-956E11.1-001	experimental	intergenic	0.8728533711897901	1.39682843971973	no hit	6
NC_000018.10:-:2833064	RP11-703M24.5-002	experimental	intergenic	0.872974607340321	1.04656159572862	no hit	4
NC_000016.10:+:32809556	RP11-67H24.2-001	experimental	intergenic	0.8730955649818208	1.0374356475475	no hit	6
NC_000002.12:+:112588920	AC012442.5-001	experimental	transcript_overlap	0.8732162929109399	1.48198511676118	no hit	7
NC_000001.11:+:153966578	RP11-422P24.10-001	experimental	transcript_overlap	0.873336748878105	0.990652497620262	no hit	3
NC_000015.10:+:81392759	CTD-2240J17.2-001	experimental	promoter_overlap	0.87345693905727	1.2682029606699698	no hit	4
NC_000018.10:+:649895	RP11-806L2.2-001	experimental	transcript_overlap	0.873576851532879	0.9390170706119	no hit	3
NC_000007.14:-:150372594	RP4-584D14.5-001	experimental	transcript_overlap	0.87369650296087	0.290949163453588	no hit	5
NC_000019.10:-:4354056	AC007292.4-001	experimental	promoter_overlap	0.8738158793800859	-0.8953991695019871	no hit	3
NC_000015.10:+:40258501	RP11-133K1.9-001	experimental	transcript_overlap	0.873934981504682	1.29516924772477	no hit	3
NC_000003.12:+:16314525	RP11-415F23.2-001	experimental	transcript_overlap	0.874053814915306	1.05881013173674	no hit	3
NC_000017.11:-:30783222	CTD-2349P21.10-001	experimental	transcript_overlap	0.874172380994067	0.3708394232023139	no hit	3
NC_000004.12:-:28402894	RP11-180C1.1-002	experimental	intergenic	0.874290682999346	0.6435461600068371	no hit	5
NC_000020.11:-:50321409	LINC01271-001	experimental	transcript_overlap	0.8744087203460892	1.28548349797886	no hit	5
NC_000014.9:+:75127105	RP11-950C14.7-001	experimental	promoter_overlap	0.8745264946555931	0.564839608056764	no hit	7
NC_000003.12:-:36821432	RP11-640L9.1-002	experimental	intergenic	0.8746439991339359	0.7564770581135442	no hit	6
NC_000016.10:+:81069854	RP11-303E16.6-001	experimental	transcript_overlap	0.874761241602158	1.24575767607519	no hit	3
NC_000017.11:-:5432875	CTC-524C5.2-001	experimental	promoter_overlap	0.8748782275813779	-0.3685816045395369	no hit	3
NC_000002.12:-:176178108	[HAGLR-001, HAGLR-006, HAGLR-007]	experimental	promoter_overlap	0.874994953872544	1.5383054561094698	no hit	9
NC_000003.12:-:111071565	[PVRL3-AS1-001, PVRL3-AS1-003]	experimental	promoter_overlap	0.875111416279142	1.08543917152847	no hit	3
NC_000009.12:-:137874213	RP11-188C12.3-002	experimental	transcript_overlap	0.875227617500611	1.04326685197896	no hit	6
NC_000010.11:+:52314280	DKK1-003	mRNA	protein_coding	0.8753435566316781	0.798710417420073	no hit	4
NC_000002.12:+:24972125	[DNAJC27-AS1-005, DNAJC27-AS1-004, DNAJC27-AS1-006, DNAJC27-AS1-003, DNAJC27-AS1-002]	experimental	promoter_overlap	0.8754592342738059	0.658743489504408	no hit	8
NC_000017.11:-:76557649	[RP11-666A8.8-001, RP11-666A8.8-002]	experimental	promoter_overlap	0.8755746500484259	1.20304266482049	no hit	6
NC_000004.12:-:3504743	RP11-529E10.6-001	experimental	intergenic	0.875689815387177	0.34008700409092096	no hit	7
NC_000012.12:+:132332005	RP13-895J2.8-001	experimental	gene_nearby	0.875804729477451	1.16643673770866	no hit	3
NC_000020.11:-:26010530	RP4-760C5.3-001	experimental	intergenic	0.875919392080651	1.47503064786341	no hit	7
NC_000016.10:-:14911344	MIR3180-1-001	experimental	intergenic	0.876033798620016	0.6369385226240539	no hit	5
NC_000005.10:+:1939772	RP11-259O2.1-002	experimental	intergenic	0.8761479671025171	0.0650838857426508	no hit	5
NC_000019.10:+:9621516	[ZNF561-AS1-201, ZNF561-AS1-001, ZNF561-AS1-006, ZNF561-AS1-002, ZNF561-AS1-005, ZNF561-AS1-003, ZNF561-AS1-004]	experimental	promoter_overlap	0.8762618824815049	1.34920127882416	no hit	7
NC_000020.11:-:59357773	RP4-614C15.2-001	experimental	intergenic	0.876375549504838	0.912097424764582	no hit	4
NC_000014.9:-:103695049	RP11-73M18.10-001	experimental	promoter_overlap	0.876488974827965	0.494015652848641	no hit	5
NC_000002.12:+:66383232	AC092669.3-001	experimental	intergenic	0.876602148680875	1.09269959230216	no hit	5
NC_000006.12:-:38715214	RP3-503A6.2-001	experimental	promoter_overlap	0.876715071314477	0.5937758865334689	no hit	6
NC_000012.12:-:123963018	RP11-214K3.22-001	experimental	transcript_overlap	0.8768277588411141	1.04430618208365	no hit	3
NC_000014.9:+:75267479	RP11-293M10.2-002	experimental	transcript_overlap	0.8769402320426701	1.20803947832004	no hit	5
NC_000013.11:-:97179557	LINC00456-001	experimental	intergenic	0.8770524556790309	0.824108624148895	no hit	5
NC_000020.11:+:31686216	RP11-243J16.7-001	experimental	transcript_overlap	0.8771644345597249	0.0456316093422774	no hit	3
NC_000011.10:-:45542473	RP11-958J22.1-002	experimental	transcript_overlap	0.8772761780446641	1.53743242571407	no hit	7
NC_000005.10:+:10541454	RP11-54F2.9-001	experimental	intergenic	0.8773876744878492	0.72994960183289	no hit	6
NC_000013.11:-:47907356	LINC00444-001	experimental	intergenic	0.877498929705747	1.09777038219086	no hit	6
NC_000005.10:+:9546284	[SNHG18-002, SNHG18-001]	experimental	promoter_overlap	0.877609948706282	0.774092709519549	no hit	4
NC_000017.11:-:30965723	RP11-848P1.3-001	experimental	intergenic	0.877720733461817	0.434479255299074	no hit	3
NC_000016.10:+:13953155	CTD-2135D7.3-001	experimental	gene_nearby	0.8778312738064671	1.58420287856336	no hit	6
NC_000021.9:-:21975680	AP000472.3-001	experimental	intergenic	0.877941585526523	-0.724986551225937	no hit	3
NC_000001.11:-:111608722	LINC01160-003	experimental	transcript_overlap	0.878051659487954	0.6327555064250671	no hit	6
NC_000006.12:+:99568289	RP1-199J3.7-001	experimental	promoter_overlap	0.878161490749859	1.16564000316135	no hit	6
NC_000016.10:+:85981750	RP11-542M13.2-001	experimental	intergenic	0.878271120038451	1.20919530229471	no hit	6
NC_000001.11:+:117493515	RP4-675C20.4-001	experimental	transcript_overlap	0.878380512711751	1.34487423845574	no hit	5
NC_000021.9:+:28013363	LINC00314-001	experimental	intergenic	0.878489663825956	0.982324480426206	no hit	5
NC_000008.11:-:143633755	RP11-661A12.12-001	experimental	intergenic	0.8785985768968679	1.02627041369303	no hit	7
NC_000016.10:+:75119411	RP11-252E2.2-001	experimental	intergenic	0.878707249976017	0.780445280760171	no hit	6
NC_000008.11:-:66926399	SNHG6-004	experimental	transcript_overlap	0.8788156887224691	0.9477225780975648	no hit	6
NC_000016.10:+:14301383	MIR193BHG-004	experimental	intergenic	0.8789238949540551	1.35013478174152	no hit	6
NC_000008.11:-:11560534	RP11-148O21.2-001	experimental	promoter_overlap	0.8790318717598149	0.5624366073007879	no hit	5
NC_000007.14:+:144195788	[RP4-545C24.1-006, RP4-545C24.1-005]	experimental	promoter_overlap	0.879139613510875	1.26241442841539	no hit	6
NC_000006.12:+:105137286	[BVES-AS1-002, BVES-AS1-004]	experimental	promoter_overlap	0.879247125893451	1.51994334768994	no hit	6
NC_000018.10:+:9102730	RP11-21J18.1-001	experimental	promoter_overlap	0.8793544073218921	1.54534408011684	no hit	8
NC_000015.10:+:85700605	RP11-815J21.1-001	experimental	transcript_overlap	0.879461467699638	1.10270833262911	no hit	3
NC_000019.10:-:20209788	CTC-260E6.3-001	experimental	transcript_overlap	0.8795682956698281	-0.262373476275725	no hit	3
NC_000002.12:+:58520753	LINC01122-005	experimental	intergenic	0.879674903732955	1.42484054180353	no hit	4
NC_000007.14:+:88279573	AC003991.3-010	experimental	transcript_overlap	0.8797812852261271	0.28960850484806605	no hit	5
NC_000019.10:+:44909375	CTB-129P6.7-001	experimental	transcript_overlap	0.879887435622886	0.3644785006779	no hit	4
NC_000019.10:-:55377875	CTD-2105E13.15-001	experimental	transcript_overlap	0.879993356972596	0.94936673811881	no hit	3
NC_000006.12:+:79233696	HMGN3-AS1-001	experimental	promoter_overlap	0.8800990630079579	1.0063851133995	no hit	5
NC_000015.10:+:101168364	RP11-424I19.2-002	experimental	intergenic	0.88020454353854	1.61947063488298	no hit	6
NC_000012.12:+:32000375	RP11-50I19.2-001	experimental	intergenic	0.880309801614369	1.35586231418653	no hit	4
NC_000001.11:-:12619105	RP11-474O21.5-001	experimental	intergenic	0.8804148333052559	-1.29473976766328	no hit	3
NC_000007.14:-:107133732	CTA-360L10.1-001	experimental	transcript_overlap	0.880519650321552	0.863461635941263	no hit	4
NC_000002.12:+:9936350	RP11-95D17.1-001	experimental	intergenic	0.880624241816797	0.17904503820858705	no hit	5
NC_000006.12:-:149576123	RP1-12G14.6-001	experimental	transcript_overlap	0.880728607996419	0.0496473839316252	no hit	4
NC_000019.10:-:15615048	AD000091.2-001	experimental	promoter_overlap	0.880832758956953	1.54104965726698	no hit	6
NC_000018.10:-:45747214	RP11-116O18.3-001	experimental	transcript_overlap	0.880936686090935	0.30119624393771005	no hit	6
NC_000019.10:-:20222185	CTC-260E6.4-001	experimental	transcript_overlap	0.881040392305495	-0.0505488102547476	no hit	3
NC_000010.11:+:13652052	RP11-295P9.3-021	experimental	transcript_overlap	0.881143876171923	1.14444118953352	no hit	3
NC_000002.12:-:170727854	AC007405.4-002	experimental	intergenic	0.8812471443695441	0.649084091908381	no hit	3
NC_000009.12:+:83707530	RP11-522I20.3-002	experimental	promoter_overlap	0.881350193252243	1.36353247939445	no hit	5
NC_000020.11:+:21397456	RP11-227D2.3-002	experimental	promoter_overlap	0.8814530353232729	0.952385077922207	no hit	5
NC_000010.11:+:94577318	RP11-119K6.6-001	experimental	transcript_overlap	0.881555674063681	-1.6980933858844098	no hit	3
NC_000023.11:+:73948917	RP13-216E22.4-001	experimental	transcript_overlap	0.8816580992997909	0.4590003381483621	no hit	4
NC_000013.11:+:19863865	RP11-61K9.3-001	experimental	promoter_overlap	0.8817603092939009	1.3759591837845502	no hit	7
NC_000001.11:+:246682095	RP11-439E19.9-001	experimental	intergenic	0.881862305742093	1.43284317851125	no hit	6
NC_000020.11:+:63359505	RP11-261N11.8-002	experimental	promoter_overlap	0.8819640867130559	1.11750312380353	no hit	6
NC_000017.11:+:28944524	RP11-20B24.6-001	experimental	transcript_overlap	0.8820656645443921	1.04960709477804	no hit	3
NC_000018.10:-:1359649	[LINC00470-010, LINC00470-009]	experimental	intergenic	0.882167027353991	0.711247817324223	no hit	4
NC_000009.12:-:136109435	[RP11-83N9.5-003, RP11-83N9.5-002]	experimental	intergenic	0.882268178311889	0.352181558216574	no hit	3
NC_000004.12:+:23779590	RP13-497K6.1-001	experimental	transcript_overlap	0.8823691210100191	0.7911745773577641	no hit	4
NC_000010.11:+:29409556	SVIL-AS1-004	experimental	transcript_overlap	0.882469855999746	1.53028293088616	no hit	10
NC_000006.12:-:49824781	RP11-719J20.1-001	experimental	intergenic	0.8825703791184741	1.2122665746067198	no hit	3
NC_000009.12:+:127818180	RP11-228B15.4-002	experimental	transcript_overlap	0.8826706927813291	1.4529613769810603	no hit	8
NC_000003.12:-:128915059	RP11-723O4.7-001	experimental	transcript_overlap	0.882770801714996	0.488208069001377	no hit	3
NC_000005.10:-:25298611	RP11-192H6.2-001	experimental	transcript_overlap	0.88287070150251	1.3648651381042298	no hit	7
NC_000008.11:+:127794540	[PVT1-002, PVT1-003, PVT1-011, PVT1-001, PVT1-006, PVT1-005]	experimental	intergenic	0.882970390785377	1.29064921604358	no hit	6
NC_000009.12:-:35658016	RMRP-001	experimental	promoter_overlap	0.883069886970723	1.1934552142536998	no hit	6
NC_000008.11:-:53395945	RP11-1081M5.1-001	experimental	intergenic	0.8831691748567679	0.712618205660558	no hit	6
NC_000006.12:-:31197913	XXbac-BPG299F13.17-001	experimental	promoter_overlap	0.883268273243106	0.265833094576162	no hit	3
NC_000017.11:-:43361360	CTD-3014M21.1-001	experimental	intergenic	0.8833671642951592	1.53040916819723	no hit	8
NC_000016.10:-:28292064	RP11-57A19.2-001	experimental	promoter_overlap	0.8834658565808331	1.39631322292182	no hit	5
NC_000007.14:-:43073403	AC005537.2-010	experimental	intergenic	0.8835643613259978	0.991764429826913	no hit	6
NC_000001.11:+:242203570	RP11-561I11.3-001	experimental	transcript_overlap	0.883662669531555	0.9973934671696092	no hit	3
NC_000012.12:-:32737659	RP11-278C7.5-001	experimental	promoter_overlap	0.8837607736207991	1.1492391900046202	no hit	4
NC_000016.10:-:86337555	LINC00917-003	experimental	intergenic	0.883858674913145	0.7078508800641491	no hit	3
NC_000016.10:-:75381548	RP11-252K23.2-001	experimental	transcript_overlap	0.883956372990295	1.02572285030223	no hit	3
NC_000012.12:-:25006402	C12orf77-002	experimental	transcript_overlap	0.8840538711378159	-0.811732872940468	no hit	3
NC_000016.10:+:29781925	AC009133.21-001	experimental	transcript_overlap	0.8841511672134191	0.9806822738795672	no hit	6
NC_000003.12:-:75580283	CTD-2026G6.3-001	experimental	intergenic	0.884248264675019	1.414988951601	no hit	4
NC_000021.9:+:44485570	AP001065.15-001	experimental	intergenic	0.884345168146479	-0.18806007961931695	no hit	5
NC_000016.10:+:56300585	RP11-441F2.2-001	experimental	transcript_overlap	0.884441871459869	0.8694456067775871	no hit	4
NC_000006.12:+:21898693	CASC15-002	experimental	transcript_overlap	0.884538375187331	-0.568270771654385	no hit	3
NC_000011.10:-:60851018	RP11-804A23.4-001	experimental	transcript_overlap	0.884634680164442	0.93019901243068	no hit	4
NC_000008.11:-:122780815	RP11-44N11.2-001	experimental	promoter_overlap	0.884730792577717	0.9450630941201028	no hit	7
NC_000007.14:-:144355528	OR2A1-AS1-007	experimental	promoter_overlap	0.884826714752212	1.60881911687991	no hit	7
NC_000002.12:-:67177991	AC078941.1-003	experimental	transcript_overlap	0.884922439891586	-0.34523131386358297	no hit	3
NC_000012.12:+:89561129	RP11-981P6.1-001	experimental	transcript_overlap	0.8850179703662551	1.05989123566596	no hit	6
NC_000019.10:-:55339203	CTD-2105E13.16-001	experimental	promoter_overlap	0.885113303957895	1.27959045165628	no hit	6
NC_000015.10:-:67520956	IQCH-AS1-005	experimental	promoter_overlap	0.885208441689509	-0.436460580188445	no hit	3
NC_000017.11:-:80415116	[CTD-2047H16.4-001, CTD-2047H16.4-002]	experimental	promoter_overlap	0.8853033845069329	1.52506060208658	no hit	5
NC_000011.10:-:47272108	[RP11-17G12.3-001, RP11-17G12.3-002]	experimental	promoter_overlap	0.8853981326083141	0.9173629255913952	no hit	7
NC_000016.10:+:50548395	[NKD1-001, NKD1-002]	mRNA	protein_coding	0.8854926885232299	0.43307588639823497	no hit	5
NC_000002.12:-:190881985	AC005540.3-001	experimental	promoter_overlap	0.8855870557880591	1.38357458382687	no hit	5
NC_000020.11:+:50169346	RP11-112L6.2-002	experimental	gene_nearby	0.885681230804862	0.963472018392024	no hit	7
NC_000017.11:+:59106455	AC099850.1-001	experimental	promoter_overlap	0.885775213524133	0.222869474612883	no hit	4
NC_000016.10:-:1990361	AC005606.14-002	experimental	promoter_overlap	0.8858690089184781	0.647044836197438	no hit	3
NC_000021.9:-:33968463	AP000569.9-001	experimental	promoter_overlap	0.885962618398183	0.526490896996011	no hit	4
NC_000019.10:-:35139578	CTD-2527I21.5-001	experimental	promoter_overlap	0.886056040189472	1.08561563529994	no hit	7
NC_000015.10:+:92885405	LINC01578-009	experimental	promoter_overlap	0.886149280826802	1.29356902104576	no hit	5
NC_000008.11:-:451322	RP11-91J19.3-001	experimental	transcript_overlap	0.8862423363499581	0.57992742650957	no hit	5
NC_000012.12:-:72272256	TRHDE-AS1-005	experimental	promoter_overlap	0.8863352028485909	0.939226382466514	no hit	3
NC_000010.11:+:13646831	[RP11-295P9.3-014, RP11-295P9.3-030, RP11-295P9.3-058, RP11-295P9.3-003, RP11-295P9.3-038]	experimental	transcript_overlap	0.8864278842756871	0.31851671303693	no hit	4
NC_000002.12:+:99405572	RP11-527J8.1-001	experimental	transcript_overlap	0.8865203788846859	1.32819181993003	no hit	6
NC_000017.11:-:48614930	HOXB8-001	mRNA	protein_coding	0.886612686831795	1.3306723221078702	no hit	5
NC_000002.12:+:32013061	CTC-336P14.1-001	experimental	transcript_overlap	0.88670481053889	0.72899189354431	no hit	4
NC_000017.11:+:48705206	CTD-2377D24.6-001	experimental	intergenic	0.8867967523280351	0.0249024540449968	no hit	3
NC_000004.12:-:41989236	RP11-814H16.2-001	experimental	intergenic	0.886888514145494	0.227762485413906	no hit	4
NC_000006.12:-:54047602	MLIP-AS1-013	experimental	transcript_overlap	0.8869800912064091	-0.123766073736824	no hit	3
NC_000001.11:+:212168207	RP11-15I11.2-001	experimental	intergenic	0.8870714858635971	0.469133717213777	no hit	6
NC_000015.10:+:60479206	[RORA-AS1-003, RORA-AS1-004]	experimental	promoter_overlap	0.887162696519718	0.937282554711815	no hit	5
NC_000016.10:-:3057218	[MMP25-AS1-008, MMP25-AS1-007]	experimental	promoter_overlap	0.887253729252462	0.155179059368368	no hit	4
NC_000008.11:-:38552679	RP11-675F6.3-001	experimental	transcript_overlap	0.8873445840976361	0.958829719234316	no hit	3
NC_000010.11:+:89645269	[RP11-80H5.2-002, RP11-80H5.2-001]	experimental	promoter_overlap	0.88743526017755	0.327188357603643	no hit	6
NC_000021.9:+:28048447	AL035610.1-004	experimental	intergenic	0.8875257542564671	-0.189424190618234	no hit	5
NC_000010.11:+:124916919	RP11-298J20.4-001	experimental	transcript_overlap	0.887616069155228	0.970309079018109	no hit	4
NC_000017.11:+:16439036	[LRRC75A-AS1-010, LRRC75A-AS1-021, LRRC75A-AS1-027, LRRC75A-AS1-032, LRRC75A-AS1-019, LRRC75A-AS1-026, LRRC75A-AS1-023, LRRC75A-AS1-012, LRRC75A-AS1-015, LRRC75A-AS1-009, LRRC75A-AS1-029, LRRC75A-AS1-001, LRRC75A-AS1-025, LRRC75A-AS1-007, LRRC75A-AS1-002, LRRC75A-AS1-020, LRRC75A-AS1-033, LRRC75A-AS1-011, LRRC75A-AS1-030]	experimental	multi-targeting	0.887706206655662	1.30851446932092	no hit	7
NC_000022.11:-:18884681	AC008103.4-001	experimental	transcript_overlap	0.887796167846577	0.876431185564013	no hit	3
NC_000017.11:+:19855747	RP11-78O7.1-001	experimental	transcript_overlap	0.887885950407553	-1.42163904978647	no hit	3
NC_000019.10:-:2003580	LLNLR-304A6.1-001	experimental	transcript_overlap	0.887975557374647	0.349587049924722	no hit	5
NC_000006.12:+:113970122	[RP3-399L15.3-015, RP3-399L15.3-014]	experimental	promoter_overlap	0.888064986264963	1.32609300077109	no hit	6
NC_000015.10:+:92580818	RP11-386M24.3-001	experimental	transcript_overlap	0.8881542535985171	1.05302894549266	no hit	3
NC_000021.9:+:14918534	AF127577.8-001	experimental	promoter_overlap	0.888243347353981	0.48496740849346	no hit	3
NC_000012.12:+:128267170	TMEM132C-001	mRNA	protein_coding	0.8883322686095351	0.8526131354937521	no hit	4
NC_000012.12:+:48360920	RP11-370I10.11-001	experimental	transcript_overlap	0.8884210384685649	0.932931128217728	no hit	5
NC_000004.12:+:154201820	RP11-290O12.2-002	experimental	transcript_overlap	0.888509634088932	0.17306889957664706	no hit	4
