gene_id	gene_name	csf	cleaner_gene_biotype	minimal_biotype	is_hit	max_eff	max_exp	gc	n_tss	n_enh	enh_tss_dist	enh_tran_dist	prom_cons	exon_cons	dna_len	rna_len	n_exons	hESC_mean	endo_mean	endo_hESC_abslog2fc	closest_endo_snp_distance	closest_endo_snp_id	closest_endo_snp_disease	DE_enh_tss_dist	DE_enh_tran_dist
ENSG00000236106.1_1	AC010729.2	lncRNA_good_csf	intergenic	lncRNA	no hit	0.2304579609793209	0.451128	0.542955	1.0	13.0	6533	6534	0.0	0.0	3893	1746	2	1.11797063775384	0.06287862884338825	0.9947057253216268	907355	rs17815605	peripheral neuropathy, response to docetaxel, metastatic prostate cancer	300217	296324
ENSG00000205837.7_1	LINC00487	lncRNA_good_csf	intergenic	lncRNA	no hit	0.8539889182804614	6.6133799500000015	0.5314713333333333	0.0	30.0	2084	0	0.0	0.0016666666666666668	41142	2131	6	0.029214059861501926	0.23581722547494793	0.1600924424921335	90318	rs11692570	metastasis measurement, metastatic colorectal cancer, disease progression measurement	194362	191313
ENSG00000271947.1_1	RP11-439M11.1	lncRNA_good_csf	intergenic	lncRNA	no hit	0.11090351348539547	6.881968	0.685121	0.0	36.0	21637	21638	0.0	0.0	577	578	1	0.3318376794212545	0.5164766546934145	0.1873050270875952	267864	rs11692570	metastasis measurement, metastatic colorectal cancer, disease progression measurement	283965	283966
ENSG00000228203.6_1	RNF144A-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.8349543898617117	11.93549	0.46605939999999996	0.0	36.0	9229	9230	0.0	0.01	6432	2954	5	1.337946570203331	2.675208482232814	0.6388130435653694	274417	rs11692570	metastasis measurement, metastatic colorectal cancer, disease progression measurement	271557	271558
ENSG00000223884.5_1	AC019048.1	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.046939511947919066	0.6980500000000001	0.547034	1.0	43.0	26081	10928	0.0	0.0	15153	555	3	0.1510188211791605	0.104782030346562	0.05914966528403785	299220	rs13429103	esophageal adenocarcinoma, smoking status measurement	112386	112387
ENSG00000272002.1_1	RP11-557L19.1	lncRNA_good_csf	intergenic	lncRNA	no hit	0.2571476506940118	1.4684270000000001	0.626183	0.0	70.0	18148	18149	0.08	0.03	633	634	1	0.6400378335518311	0.4894028187485515	0.1389951033182344	115596	rs13429103	esophageal adenocarcinoma, smoking status measurement	68205	68206
ENSG00000229727.6_1	AC013460.1	lncRNA_good_csf	intergenic	lncRNA	no hit	0.19604951767490306	0.39891015	0.5667543333333332	0.0	83.0	1124	0	0.0	0.0	28989	2253	7	0.07699183542032001	0.21961991116599544	0.10820032183565907	44162	rs13429103	esophageal adenocarcinoma, smoking status measurement	1795	1796
ENSG00000230515.1_1	AC092580.3	lncRNA_good_csf	intergenic	lncRNA	no hit	0.40299951588964095	0.6917836700000001	0.47548	0.0	111.0	930	288	0.0	0.0	642	469	2	0.519897709507915	0.0	0.6039742322534125	294505	rs13429103	esophageal adenocarcinoma, smoking status measurement	252781	252139
ENSG00000235576.1_1	AC092580.4	lncRNA_good_csf	intergenic	lncRNA	no hit	0.9691412791667556	33.46089855	0.539095	3.0	112.0	1448	0	0.0	0.0	4904	243	2	0.4574429367497616	0.0	0.5434393987055335	348702	rs13429103	esophageal adenocarcinoma, smoking status measurement	306335	306336
ENSG00000226506.5_1	AC007463.2	lncRNA_good_csf	intergenic	lncRNA	no hit	0.07423038758155143	7.1460224000000006	0.564813	0.0	106.0	18232	7252	0.84	0.16666666666666666	12885	734	6	1.7074767375443352	0.074471584089283	1.3333216131765482	509671	rs13429103	esophageal adenocarcinoma, smoking status measurement	353411	353412
ENSG00000236008.1_2	AC011747.4	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.4391451736023233	0.8265051	0.55079	1.0	110.0	2332	0	0.0	0.0016666666666666668	23959	8839	6	0.476812062815927	0.7092693014360785	0.21089347435104366	102841	rs62106670	prostate carcinoma	129689	112567
ENSG00000235092.5_1	ID2-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.8016321134702333	8.7423009	0.4452654285714286	1.0	112.0	694	0	0.78	0.5	11698	953	4	0.2777811299830027	1.0287043108493836	0.3737386526767461	209644	rs62106670	prostate carcinoma	213804	213805
ENSG00000260837.1_1	RP11-434B12.1	lncRNA_good_csf	intergenic	lncRNA	no hit	0.2944040062269635	2.5382580000000003	0.639408	0.0	115.0	9969	9970	0.0	0.0	1552	1553	1	0.19175397903189606	0.5182405738759871	0.3493139698322353	174266	rs150954074	smoking status measurement, lung carcinoma	172981	172982
ENSG00000242136.1_1	RP11-734K21.2	lncRNA_good_csf	intergenic	lncRNA	no hit	0.3578469146009968	0.8781156999999999	0.486024	0.0	112.0	6165	5210	0.0	0.0	1141	547	3	0.5937553975229124	0.0532129851040719	0.4309571986336061	206488	rs150954074	smoking status measurement, lung carcinoma	36310	35355
ENSG00000261104.1_1	RP11-734K21.5	lncRNA_good_csf	intergenic	lncRNA	no hit	0.12654917632182766	0.338868	0.491292	0.0	112.0	3731	459	0.0	0.0	3272	3273	1	0.22058422175378606	0.13918050603525	0.0995754823758099	209641	rs150954074	smoking status measurement, lung carcinoma	33876	30604
ENSG00000244310.1_1	RP11-734K21.3	lncRNA_good_csf	intergenic	lncRNA	no hit	0.5420765319186187	1.195563935	0.5570649999999999	0.0	112.0	4683	4684	0.01	0.0	1687	368	2	0.12091391441439354	0.03902749322343865	0.1094416549647941	218245	rs150954074	smoking status measurement, lung carcinoma	25272	23585
ENSG00000239300.5_1	RP11-400L8.2	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.3958072612497725	2.10234525	0.5772455000000001	0.0	81.0	3987	3988	0.0	0.005	6967	491	3	0.306095850663332	0.7347971320939986	0.2503583979627424	465327	rs11902236	prostate carcinoma	41177	41178
ENSG00000271855.1_1	RP11-214N9.1	lncRNA_good_csf	promoter_overlap	lncRNA	no hit	0.3698440669844407	2.85448	0.399088	1.0	74.0	3002	3003	0.0	0.0	876	877	1	0.35311116541287	1.3558285073075849	0.7999541525124914	420964	rs11902236	prostate carcinoma	17370	16494
ENSG00000269973.1_1	RP11-95D17.1	lncRNA_good_csf	intergenic	lncRNA	no hit	0.34005164608832245	2.2730314999999996	0.573816	0.0	69.0	1079	1080	0.05	0.0	3230	3231	1	0.5982475438181238	0.8103662372092211	0.17979070742158298	38149	rs11902236	prostate carcinoma	67492	67493
ENSG00000260077.1_1	RP11-254F7.2	lncRNA_good_csf	intergenic	lncRNA	no hit	0.09929438335487148	8.172989999999999	0.520356	0.0	71.0	2806	1235	0.0	0.0	1571	1572	1	3.476892229593985	4.18620278897479	0.21218102977121292	61352	rs11902236	prostate carcinoma	171794	170223
ENSG00000271787.1_1	RP11-254F7.3	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.4207157879638535	3.56495762745	0.6076229999999999	0.0	71.0	17009	16564	0.0	0.02	445	446	1	0.216289496161216	0.6799306349337171	0.4659150108087182	76681	rs11902236	prostate carcinoma	185997	185552
ENSG00000272524.1_1	RP11-254F7.4	lncRNA_good_csf	intergenic	lncRNA	stringent no hit	0.4904965634247666	101.863077	0.5753010000000001	0.0	71.0	0	0	0.0	0.0	331	332	1	1.6637493989495251	0.4212111568621905	0.9063374431349228	142994	rs11902236	prostate carcinoma	251864	251865
ENSG00000163009.8_1	C2orf48	lncRNA_good_csf	intergenic	lncRNA	no hit	0.4764330735518089	3.2858199999999997	0.441371	0.0	72.0	6787	0	0.0	0.0	70342	1897	4	1.062042930557753	0.5150410809774449	0.3206639991814168	163642	rs11902236	prostate carcinoma	272512	240947
ENSG00000217258.2_1	AC007249.3	lncRNA_good_csf	gene_nearby	lncRNA	no hit	0.8682367196163607	12.735418	0.44736800000000004	0.0	73.0	20206	20207	0.0	0.0025	3233	494	4	0.8070062775040165	0.8403363956802615	0.02636798297132269	115052	rs9287719	prostate carcinoma	353	0
ENSG00000234818.1_1	AC092687.5	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.0	0.0	0.576991	0.0	80.0	7786	7787	0.0	0.5	15664	565	4	0.0813246602913298	0.0414947061278324	0.05414424113330884	18563	rs9287719	prostate carcinoma	110095	110096
ENSG00000271952.1_1	RP11-245G13.2	lncRNA_good_csf	intergenic	lncRNA	no hit	0.29853454749115943	0.5334344	0.5206069999999999	0.0	73.0	31857	31858	0.0	0.0	6849	461	2	0.14977276483305152	0.19126271388709493	0.05114284902000265	307666	rs9287719	prostate carcinoma	3398	3399
ENSG00000145063.14_1	AC062028.1	lncRNA_good_csf	promoter_overlap	lncRNA	no hit	0.3185636708221799	0.6385090499999999	0.43990080000000004	2.0	68.0	1993	0	0.0	0.01375	26904	1472	8	0.0472686128845659	0.12162000563551173	0.09895246199353493	534714	rs9287719	prostate carcinoma	221238	194447
ENSG00000276411.1_1	RP11-494G9.1	lncRNA_good_csf	promoter_overlap	lncRNA	no hit	0.0	0.00317962	0.510067	0.0	70.0	20656	20657	0.0	0.01	2961	596	2	0.9198562934192734	1.9424955868794351	0.6160419262747245	1103361	rs9287719	prostate carcinoma	75946	75947
ENSG00000228496.1_1	AC106875.1	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.6053126174913238	10.4713175	0.4859335	2.0	70.0	16121	14254	0.0	0.01	1867	1170	2	0.5235119995835824	0.6415639003768354	0.07691588471346174	1110857	rs9287719	prostate carcinoma	71411	69544
ENSG00000230790.2_1	AC012456.4	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.21783725643006568	0.3860135	0.474153	0.0	75.0	885	0	0.0	0.0	4304	561	3	0.01598572553932115	0.1448271160511963	0.17224961626431473	1170394	rs9287719	prostate carcinoma	7570	7571
ENSG00000224184.5_1	MIR3681HG	lncRNA_good_csf	intergenic	lncRNA	no hit	0.9082286335346796	10.74528075	0.5144	1.0	75.0	1006	0	0.0	0.0025	571220	2183	6	0.1079445876205138	0.13847388211414852	0.03921546607704343	1278019	rs9287719	prostate carcinoma	6951	0
ENSG00000230448.5_1	LINC00276	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.04731877573866283	0.0653673	0.5952139999999999	2.0	26.0	100733	0	0.0	0.01	690431	3503	5	0.2792857464248765	0.29989978742503554	0.02306186011898032	882402	rs145369641	squamous cell lung carcinoma, family history of lung cancer	910	0
ENSG00000235127.1_1	AC068286.1	lncRNA_good_csf	intergenic	lncRNA	no hit	0.0	0.00185227	0.498929	0.0	43.0	1699	0	0.0	0.0033333333333333335	21017	467	3	0.34580169700791097	0.3952182668476095	0.05202498834069627	375701	rs145369641	squamous cell lung carcinoma, family history of lung cancer	276609	276610
ENSG00000234022.1_1	AC008278.2	lncRNA_good_csf	intergenic	lncRNA	no hit	0.942832448208647	250.24645	0.581907	0.0	74.0	3672	3673	0.0	0.035	9698	409	4	0.12762329106283848	0.0	0.17328518219960673	280806	rs145369641	squamous cell lung carcinoma, family history of lung cancer	377897	377898
ENSG00000224194.1_1	AC008278.3	lncRNA_good_csf	intergenic	lncRNA	no hit	0.06647914505708599	0.09091552650000001	0.42605600000000005	0.0	78.0	4798	0		0.315	11800	568	3	0.0793456369123001	0.10021236996274728	0.027625098316489724	385320	rs145369641	squamous cell lung carcinoma, family history of lung cancer	388389	388390
ENSG00000233718.5_1	MYCNOS	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.8916555889783955	38.8884975	0.4178456	3.0	86.0	1794	0	0.57	0.45	20211	1313	4	5.9726762489239835	1.5581973927223525	1.2809070332511079	637671	rs145369641	squamous cell lung carcinoma, family history of lung cancer	126626	126627
ENSG00000236289.2_1	GACAT3	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.8132514567681539	23.7365	0.527666	0.0	84.0	2836	0	0.01	0.085	35374	1096	4	0.05920997429812655	0.25880063806297066	0.16622387709089567	767061	rs145369641	squamous cell lung carcinoma, family history of lung cancer	1723	0
ENSG00000236989.5_1	AC142119.1	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.7155088283838611	10.14613	0.52508	0.0	83.0	2356	0	0.0	0.0033333333333333335	20619	853	4	1.5429389585469844	0.45427050404332503	0.6897791191222752	801856	rs145369641	squamous cell lung carcinoma, family history of lung cancer	33988	13548
ENSG00000237670.1_1	AC080094.1	lncRNA_good_csf	intergenic	lncRNA	no hit	0.04933868246519557	0.064616285	0.5472640000000001	0.0	54.0	21699	21700	0.0	0.0	4463	201	3	0.0	0.8812564679615466	0.9116965420211804	628393	rs13031455	squamous cell lung carcinoma	904	905
ENSG00000163032.11_2	VSNL1	protein_coding	protein_coding	mRNA	no hit	0.9824109197785936	62.04963000000001	0.524611	3.0	38.0	942	0	0.27	1.0	116402	2725	4	52.12403117658585	0.03359277109685445	5.683624835790055	0	rs13031455	squamous cell lung carcinoma	96196	96197
ENSG00000151379.3_1	MSGN1	protein_coding	protein_coding	mRNA	no hit	0.04843499380018723	0.11238089999999999	0.382838	1.0	24.0	1446	841	0.44	0.78	605	606	1	0.01439226445444685	0.0	0.020615648937985988	213607	rs13031455	squamous cell lung carcinoma	108635	108030
ENSG00000260331.1_1	RP11-111J6.2	lncRNA_good_csf	intergenic	lncRNA	no hit	0.4615749291589654	2.4777169999999997	0.667888	0.0	21.0	78087	78088	0.03	0.01	818	819	1	0.10853359689962204	0.19131000833699352	0.10389639162889644	234198	rs10495672	colorectal cancer	145074	144256
ENSG00000236204.5_1	LINC01376	lncRNA_good_csf	intergenic	lncRNA	no hit	0.8359546993814069	6.83579875	0.5375345	0.0	48.0	617	0	1.0	0.25	301887	1949	5	1.5813369260540933	0.4153525075672386	0.655224123421775	82795	rs13398721	response to irinotecan, non-small cell lung carcinoma	140888	140889
ENSG00000228784.7_1	LINC00954	lncRNA_good_csf	intergenic	lncRNA	no hit	0.38855837984202296	2.5096394500000003	0.4752495	2.0	84.0	31372	31373	0.0	0.041	16173	2995	10	0.33543881681769266	0.10744634366613016	0.22274187287320976	439318	rs13398721	response to irinotecan, non-small cell lung carcinoma	144746	128590
ENSG00000227210.1_1	AC079145.4	lncRNA_good_csf	promoter_overlap	lncRNA	no hit	0.4902700687489882	1.3261288	0.45471300000000003	0.0	85.0	13509	13510	0.0	0.31	13993	541	3	1.3526137686606448	2.12752926375628	0.4107588924262215	560675	rs13398721	response to irinotecan, non-small cell lung carcinoma	23420	9427
ENSG00000223734.2_1	RP11-644K8.1	lncRNA_good_csf	promoter_overlap	lncRNA	no hit	0.3526986266389887	0.8156415000000001	0.506108	1.0	85.0	809	0	0.0	0.075	2362	573	2	0.20293010228025649	0.13986224945016912	0.07769332788536105	622592	rs13398721	response to irinotecan, non-small cell lung carcinoma	1298	1299
ENSG00000234378.1_1	AC098828.2	lncRNA_good_csf	intergenic	lncRNA	no hit	0.3398093090014353	1.0763228	0.5067020000000001	0.0	84.0	30537	466	0.04	0.035	42973	746	2	0.5227713755671	0.39462958515598257	0.12681736421620518	571563	rs9306895	prostate carcinoma	11994	0
ENSG00000269976.1_2	RP11-130L8.2	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.20412471344705185	1.11535	0.578588	0.0	84.0	1890	1452	0.0	0.0	438	439	1	0.04606291919345565	0.08887069924809401	0.0578630174474131	91707	rs9306895	prostate carcinoma	60450	60012
ENSG00000270100.1_1	RP11-130L8.1	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.7270460205972675	2.6788808038268996	0.5994109999999999	0.0	81.0	29085	28407	0.0	0.0	678	679	1	0.2744423061342625	0.1727975707873442	0.11991204385262995	0	rs9306895	prostate carcinoma	152696	152018
ENSG00000233005.1_2	AC067959.1	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.029085920595963544	0.05890570000000001	0.5545469999999999	1.0	53.0	30567	0	0.0	0.015	749784	504	6	0.01946051948063435	0.9049736833739448	0.9019651621007264	0	rs219553	response to radiation, prostate carcinoma, erectile dysfunction	24250	0
ENSG00000231200.1_2	AC068490.2	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.013683654641794996	0.014027346000000001	0.625786	0.0	18.0	45978	0	0.0	0.202	597769	636	5	0.0	9.589401587197347	3.4045491590451973	578466	rs219553	response to radiation, prostate carcinoma, erectile dysfunction	7781	0
ENSG00000228999.2_2	AC068490.1	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.0010007974011635443	0.00272285	0.6200319999999999	0.0	16.0	145132	145133	0.01	0.0	23487	3185	3	0.0236423433052098	0.35445513979609705	0.4040008802960287	587308	rs219553	response to radiation, prostate carcinoma, erectile dysfunction	71445	71446
ENSG00000234207.1_1	AC096570.2	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.0	0.00076836	0.54833	0.0	13.0	61841	2728	0.0	0.105	104410	569	4	0.0	0.20259000633755705	0.2661448747333025	1022724	rs219553	response to radiation, prostate carcinoma, erectile dysfunction	16269	16270
ENSG00000232451.1_1	AC016768.1	lncRNA_good_csf	intergenic	lncRNA	no hit	0.06355576351393616	0.07505247500000001	0.53301	0.0	29.0	9094	0	0.0	0.0025	168452	717	7	0.1209327282302215	0.17704568149316094	0.07047061419110448	1307712	rs62140840	smoking status measurement, lung carcinoma	16697	4401
ENSG00000223634.1_1	AC012506.3	lncRNA_good_csf	intergenic	lncRNA	no hit	0.03356767520406917	0.038688825	0.538462	0.0	34.0	26696	26697	0.0	0.0	2860	533	2	0.207341056095309	0.02202727448104645	0.2403995763186537	1146392	rs62140840	smoking status measurement, lung carcinoma	275750	275751
ENSG00000279526.1_1	AC011239.2	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.047583306614329864	0.11753800000000003	0.5083949999999999	1.0	37.0	270	0	0.01	0.0	1488	1489	1	0.0196016321304454	0.0	0.02800558787312	888782	rs62140840	smoking status measurement, lung carcinoma	18140	18141
ENSG00000232642.1_1	AC008073.7	lncRNA_good_csf	promoter_overlap	lncRNA	no hit	0.0069977249632157115	0.010154714999999998	0.514977	1.0	47.0	73132	64233	0.0	0.01	8899	792	4	0.0989188131675114	0.115216331007501	0.021238787407351654	331765	rs62140840	smoking status measurement, lung carcinoma	536056	527157
ENSG00000242628.5_1	AC009228.1	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.2533057035721334	0.5134	0.552219	0.0	46.0	54374	47239	0.0	0.5	7135	432	3	0.0	0.0919394216883205	0.12689282104341834	285254	rs62140840	smoking status measurement, lung carcinoma	556148	549013
ENSG00000271936.1_1	RP11-443B20.1	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.4446382811109468	8.13287	0.467509	0.0	52.0	26861	26862	0.0	0.0	1107	1108	1	1.6170092154621398	0.7600084269900371	0.5723366681002637	77304	rs6710503	smoking status measurement, lung carcinoma	52082	52083
ENSG00000224165.5_1	DNAJC27-AS1	lncRNA_good_csf	promoter_overlap	lncRNA	no hit	0.8222845194761678	5.0123807000000005	0.4561587142857143	3.0	52.0	625	626	0.0	0.0025	67568	4660	5	0.4275352067963106	1.5337023296912335	0.4055205426700005	223084	rs6710503	smoking status measurement, lung carcinoma	21346	0
ENSG00000230452.1_1	LINC01381	lncRNA_good_csf	intergenic	lncRNA	no hit	0.0	0.008615600000000001	0.379828	0.0	62.0	11720	6831	0.0	0.0	4889	466	2	0.0628067909529014	0.10261997916332748	0.0530562967335118	456007	rs6710503	smoking status measurement, lung carcinoma	38985	38986
ENSG00000235072.2_1	AC012074.2	lncRNA_good_csf	intergenic	lncRNA	no hit	0.4839629589442233	2.6896869	0.48378200000000005	0.0	57.0	38628	37077	0.04	0.005	6672	1552	2	1.4965320863249425	0.6980545326198334	0.4536504026218724	620830	rs6710503	smoking status measurement, lung carcinoma	205360	203809
ENSG00000224220.1_1	AC104699.1	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.8499629341666586	17.270965	0.47343	1.0	58.0	2163	0	0.0	0.33	6526	414	3	0.2507286547029565	0.0326150485781486	0.2764663029399828	672811	rs6710503	smoking status measurement, lung carcinoma	193012	186486
ENSG00000205500.8_2	AC013472.3	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.044629491636903613	0.04886987	0.50533175	0.0	63.0	42339	13142	0.0	0.002	29810	1966	6	0.01066028286935305	0.10212509944912376	0.12498984980234445	681226	rs6753473	non-small cell lung carcinoma	262045	232848
ENSG00000231636.1_1	AGBL5-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.0	0.0696985	0.375921	0.0	59.0	30920	30921	0.0	0.0	581	407	2	0.1033317523187744	0.09947839709214186	0.005047391077417614	746133	rs6753473	non-small cell lung carcinoma	242065	242066
ENSG00000272056.1_1	RP11-503P10.1	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.14009955222161558	0.637393	0.506829	0.0	59.0	26908	26909	0.0	0.0	658	659	1	0.18163871548261	0.3208754220831685	0.1607054049262922	750068	rs6753473	non-small cell lung carcinoma	238053	238054
ENSG00000229122.1_2	AGBL5-IT1	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.0	0.0	0.5398229999999999	0.0	59.0	20147	19370	0.0	0.01	777	339	2	1.1805743367457944	1.186209284534761	0.0037233426009546174	757488	rs6753473	non-small cell lung carcinoma	231292	230515
ENSG00000234945.7_2	GTF3C2-AS1	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.1850778235055148	0.49058605	0.5107027692307692	2.0	66.0	873	874	0.08	0.9899999999999999	5388	863	4	0.9796917475842738	0.533010779965958	0.2605697843950797	1031984	rs6753473	non-small cell lung carcinoma	40805	40806
ENSG00000234072.1_1	AC074117.10	lncRNA_good_csf	promoter_overlap	lncRNA	no hit	0.8647625102171872	18.277976	0.4887463333333333	3.0	68.0	4358	4359	0.01	0.39999999999999997	10434	3060	3	4.851455936152012	6.9660845460896965	0.5617528388955473	1052695	rs6753473	non-small cell lung carcinoma	61516	61517
ENSG00000205334.2_1	LINC01460	lncRNA_good_csf	intergenic	lncRNA	no hit	0.06822712198566314	0.2383083	0.532867	1.0	96.0	798	799	0.0	0.5	9946	2860	2	0.7759662841808255	0.5141413849845525	0.2301042679145253	1359159	rs17007554	smoking status measurement, lung carcinoma	32603	22657
ENSG00000270640.1_2	RP11-373D23.2	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.1328237176638669	0.36178	0.601351	2.0	102.0	1722	1427	0.47	0.96	295	296	1	0.0447053018424426	0.0	0.06309603366414926	677781	rs17007554	smoking status measurement, lung carcinoma	126085	126086
ENSG00000230730.1_1	AC074011.2	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.06000673368533437	0.28273200000000004	0.493976	0.0	110.0	16534	0	0.0	0.005	31258	581	2	0.1683076978020715	0.0	0.22442028760069246	410352	rs17007554	smoking status measurement, lung carcinoma	56010	24752
ENSG00000226833.5_1	AC097724.3	lncRNA_good_csf	intergenic	lncRNA	stringent no hit	0.531898933059727	1.27739155	0.5428139999999999	2.0	106.0	4887	0	0.0	0.0	27252	726	4	0.5605242328861875	0.8222011535682104	0.16534723634508738	338687	rs17007554	smoking status measurement, lung carcinoma	127579	100423
ENSG00000273233.1_1	RP11-713D19.1	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.1920678978857792	0.33394650000000003	0.43427200000000005	0.0	100.0	7242	6817	0.0	0.0	425	426	1	0.0	0.06179120351868745	0.08650009451877687	264186	rs17007554	smoking status measurement, lung carcinoma	202176	201751
ENSG00000197644.2_1	AC106870.2	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.0	0.03496955	0.525	0.0	62.0	13696	11151	0.0	0.0	7602	200	2	0.10015582922177448	0.3524363247915515	0.2978527852149825	492759	rs114997855	survival time, prostate carcinoma	128666	128667
ENSG00000233862.5_2	AC016907.3	lncRNA_good_csf	intergenic	lncRNA	no hit	0.07520889006757342	0.099196975	0.5497833333333333	0.0	54.0	1419	1420	0.01	0.06999999999999999	89600	3563	3	0.3293045658202011	0.486481654170158	0.16122996997678735	256154	rs114997855	survival time, prostate carcinoma	20003	0
ENSG00000235997.2_1	AC109642.1	lncRNA_good_csf	intergenic	lncRNA	no hit	0.030134186158580045	0.03894228	0.51084	2.0	54.0	1634	0	0.0	0.0	5772	2952	2	0.16611988723967147	0.2174000691222035	0.0620872351146286	47527	rs114997855	survival time, prostate carcinoma	9928	9929
ENSG00000280154.1_1	RP11-182E7.1	lncRNA_good_csf	intergenic	lncRNA	no hit	0.09366733910555207	0.299577	0.44067799999999996	0.0	54.0	880	704	0.0	0.0	176	177	1	1.3100299043375951	1.6971010592656302	0.22349805170079967	8213	rs114997855	survival time, prostate carcinoma	71439	71440
ENSG00000223647.1_1	AL133249.1	lncRNA_good_csf	intergenic	lncRNA	no hit	0.0	0.011695	0.5023920000000001	0.0	8.0	137180	137181	0.13	0.054000000000000006	10157	418	5	0.049400671523885	0.3499809798571335	0.3633734627188575	1396069	rs114997855	survival time, prostate carcinoma	297653	287496
ENSG00000273165.1_1	RP11-1057B6.1	lncRNA_good_csf	intergenic	lncRNA	no hit	0.6114647310177568	5.3749270000000005	0.658482	0.0	8.0	87737	87738	0.0	0.0	447	448	1	0.11117204034826296	0.0859049831587616	0.033184330710977164	1455222	rs114997855	survival time, prostate carcinoma	347096	346649
ENSG00000271228.1_1	CTC-336P14.1	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.20647329201197856	2.3718	0.678571	0.0	9.0	71632	71633	0.0	0.01	307	308	1	0.7439058659123665	0.7480229115140165	0.0034019273607243843	1615307	rs114997855	survival time, prostate carcinoma	368068	367761
ENSG00000276517.1_1	AL133243.2	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.285951026761776	1.390771	0.6105189999999999	0.0	17.0	359616	356613	0.02	0.06	3003	3004	1	0.28140542397455104	0.2650477353430265	0.01853517767659744	2128748	rs114997855	survival time, prostate carcinoma	67174	67175
ENSG00000237133.1_1	AC020594.5	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.8385113501118359	34.655204000000005	0.550296	0.0	22.0	16830	16831	0.0	0.0	8500	338	2	1.64044972855471	0.631676332588716	0.6944287686971684	3157291	rs114997855	survival time, prostate carcinoma	499618	491118
ENSG00000237790.1_2	LINC01318	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.3260420627012545	0.6148819999999999	0.638191	0.0	23.0	76676	76677	0.0	0.33	2324	597	3	0.20680761376579396	0.3585382605829521	0.17085949321795432	3669470	rs114997855	survival time, prostate carcinoma	149705	147381
ENSG00000228262.8_2	LINC01320	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.7508439223611114	4.6211847000000015	0.5616258125	2.0	7.0	9315	0	0.05	0.04	59913	1205	7	0.06815157679854979	0.10395421575398052	0.04756395232273156	3314534	rs6741148	response to radiation, prostate carcinoma, erectile dysfunction	3541	0
ENSG00000272027.2_2	RP11-529E15.1	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.04722793746820697	0.09969019999999999	0.5146585	0.0	7.0	6859	4851	0.0	0.075	3247	617	3	1.6637694964727374	11.528062555121425	2.2902476739625106	3349159	rs6741148	response to radiation, prostate carcinoma, erectile dysfunction	13524	13525
ENSG00000226994.7_1	AC012593.1	lncRNA_good_csf	transcript_overlap	lncRNA	no hit	0.0023402149545649342	0.00446966	0.6021442499999998	1.0	8.0	8514	0	0.09	0.02	363261	928	6	0.4105481632843445	0.3834892585936654	0.13739899560987204	2867077	rs6741148	response to radiation, prostate carcinoma, erectile dysfunction	8320	0
ENSG00000260025.1_1	RP11-490M8.1	lncRNA_good_csf	promoter_overlap	lncRNA	stringent no hit	0.9132539982721491	113.4784	0.562842	0.0	33.0	1985	1986	0.01	0.01	365	366	1	11.998479752799252	3.321284395518	1.5888108147492044	1695575	rs6741148	response to radiation, prostate carcinoma, erectile dysfunction	488140	488141
